1	3.16279	0
2	3.11986	0.0429338
3	3.07844	0.0482713
4	3.15883	0.0873371
5	3.07545	0.107371
6	3.12954	0.103013
7	3.09235	0.0946731
8	3.05274	0.0910537
9	3.08575	0.0868185
10	3.11215	0.0820181
11	3.09683	0.0757517
12	3.09634	0.0691533
13	3.10259	0.0639179
14	3.09589	0.0595541
15	3.08746	0.0560792
16	3.07535	0.0538382
17	3.10835	0.0603871
18	3.13039	0.0610524
19	3.12613	0.0579072
20	3.12578	0.0549367
21	3.13337	0.0528025
22	3.12771	0.0506624
23	3.1255	0.0484599
24	3.12524	0.0463975
25	3.1376	0.0461886
26	3.1369	0.0443822
27	3.12479	0.0443906
28	3.13462	0.0438906
29	3.13661	0.0423971
30	3.13603	0.0409636
31	3.13596	0.0396202
32	3.14012	0.0385875
33	3.15696	0.041014
34	3.14957	0.0404683
35	3.14369	0.0397328
36	3.13573	0.0394252
37	3.13452	0.038364
38	3.13765	0.037472
39	3.13401	0.0366798
40	3.13661	0.0358457
41	3.13482	0.0350064
42	3.13151	0.0343232
43	3.13815	0.0341672
44	3.14527	0.0341342
45	3.14254	0.0334789
46	3.14777	0.0331579
47	3.14539	0.0325323
48	3.14172	0.0320576
49	3.13928	0.0314911
50	3.14005	0.0308643
51	3.14289	0.0303864
52	3.14083	0.0298675
53	3.14069	0.0292988
54	3.14711	0.0294584
55	3.14435	0.0290488
56	3.14575	0.0285597
57	3.13828	0.0290315
58	3.14222	0.0287962
59	3.13973	0.0284128
60	3.13711	0.028058
61	3.13658	0.0275992
62	3.13389	0.0272839
63	3.13388	0.0268474
64	3.13551	0.0264747
65	3.13256	0.0262307
66	3.1374	0.0262791
67	3.13822	0.0258969
68	3.13289	0.0260649
69	3.13651	0.025939
70	3.13647	0.0255658
71	3.13449	0.0252812
72	3.13047	0.0252493
73	3.13091	0.024905
74	3.13095	0.0245661
75	3.1306	0.0242388
76	3.13045	0.0239183
77	3.12706	0.0238482
78	3.12315	0.023864
79	3.12581	0.0237098
80	3.12519	0.0234195
81	3.12327	0.0232084
82	3.11945	0.0232399
83	3.12051	0.0229827
84	3.11752	0.0229037
85	3.12025	0.022797
86	3.11791	0.0226522
87	3.11792	0.0223903
88	3.1173	0.0221432
89	3.11716	0.0218934
90	3.11671	0.0216534
91	3.11524	0.0214649
92	3.11608	0.0212469
93	3.11627	0.021018
94	3.12201	0.0215712
95	3.11935	0.0215082
96	3.11965	0.0212851
97	3.12325	0.0213709
98	3.12222	0.0211768
99	3.12324	0.0209864
100	3.12119	0.0208761
