#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        1310        -0.6   -0.460458  0.00347573
        1311       -0.44   -0.460442  0.00347312
        1312       -0.36   -0.460366  0.00347131
        1313       -0.36   -0.460289  0.00346951
        1314       -0.52   -0.460335  0.00346717
        1315       -0.52    -0.46038  0.00346483
        1316       -0.28   -0.460243  0.00346491
        1317        -0.2   -0.460046   0.0034679
        1318       -0.36    -0.45997   0.0034661
        1319       -0.36   -0.459894  0.00346431
        1320       -0.52   -0.459939  0.00346198
        1321       -0.44   -0.459924  0.00345939
        1322       -0.52    -0.45997  0.00345707
        1323       -0.36   -0.459894  0.00345529
        1324       -0.36   -0.459819   0.0034535
        1325       -0.36   -0.459743  0.00345172
        1326       -0.28   -0.459608  0.00345177
        1327       -0.44   -0.459593   0.0034492
        1328       -0.36   -0.459518  0.00344742
        1329        -0.2   -0.459323  0.00345035
        1330       -0.44   -0.459308  0.00344779
        1331       -0.36   -0.459234  0.00344601
        1332       -0.36   -0.459159  0.00344422
        1333       -0.28   -0.459025  0.00344426
        1334       -0.52    -0.45907  0.00344198
        1335       -0.52   -0.459116  0.00343971
        1336        -0.6   -0.459222  0.00343875
        1337       -0.44   -0.459207  0.00343621
        1338       -0.52   -0.459253  0.00343394
        1339       -0.52   -0.459298  0.00343167
        1340       -0.52   -0.459343  0.00342941
        1341       -0.44   -0.459329  0.00342689
        1342       -0.44   -0.459314  0.00342436
        1343       -0.44     -0.4593  0.00342184
        1344        -0.6   -0.459405   0.0034209
        1345       -0.68   -0.459569  0.00342228
        1346       -0.76   -0.459792  0.00342701
        1347       -0.52   -0.459837  0.00342476
        1348        -0.6   -0.459941   0.0034238
        1349       -0.44   -0.459926  0.00342129
        1350       -0.44   -0.459911  0.00341879
        1351       -0.36   -0.459837  0.00341706
        1352       -0.52   -0.459882  0.00341482
        1353       -0.68   -0.460044  0.00341617
        1354        -0.6   -0.460148  0.00341521
        1355        -0.6   -0.460251  0.00341425
        1356       -0.44   -0.460236  0.00341176
        1357        -0.6   -0.460339   0.0034108
        1358       -0.36   -0.460265  0.00340909
        1359       -0.68   -0.460427  0.00341042
        1360       -0.44   -0.460412  0.00340794
        1361       -0.44   -0.460397  0.00340547
        1362       -0.68   -0.460558  0.00340678
        1363       -0.68   -0.460719  0.00340809
        1364        -0.6   -0.460821  0.00340712
        1365       -0.44   -0.460806  0.00340466
        1366       -0.44   -0.460791   0.0034022
        1367       -0.44   -0.460775  0.00339974
        1368       -0.52   -0.460819  0.00339753
        1369       -0.44   -0.460804  0.00339509
        1370       -0.52   -0.460847  0.00339288
        1371       -0.44   -0.460832  0.00339044
        1372        -0.2   -0.460641   0.0033933
        1373       -0.36   -0.460568  0.00339162
        1374       -0.36   -0.460495  0.00338994
        1375       -0.36   -0.460422  0.00338826
        1376       -0.44   -0.460407  0.00338583
        1377        -0.6   -0.460508  0.00338489
        1378       -0.44   -0.460493  0.00338247
        1379       -0.52   -0.460537  0.00338029
        1380        -0.2   -0.460348  0.00338311
        1381       -0.52   -0.460391  0.00338093
        1382        -0.6   -0.460492  0.00337999
        1383       -0.44   -0.460477  0.00337758
        1384       -0.44   -0.460462  0.00337518
        1385        -0.6   -0.460563  0.00337424
        1386       -0.44   -0.460548  0.00337184
        1387       -0.44   -0.460534  0.00336944
        1388       -0.28   -0.460403  0.00336952
        1389       -0.12   -0.460158    0.003376
        1390       -0.36   -0.460086  0.00337434
        1391       -0.52   -0.460129  0.00337219
        1392       -0.52   -0.460172  0.00337004
        1393       -0.44   -0.460158  0.00336765
        1394       -0.44   -0.460143  0.00336527
        1395       -0.28   -0.460014  0.00336533
        1396       -0.44       -0.46  0.00336295
        1397        -0.6     -0.4601  0.00336204
        1398       -0.52   -0.460143   0.0033599
        1399       -0.52   -0.460186  0.00335777
        1400       -0.36   -0.460114  0.00335614
        1401       -0.36   -0.460043   0.0033545
        1402       -0.52   -0.460086  0.00335238
        1403       -0.52   -0.460128  0.00335027
        1404        -0.2   -0.459943    0.003353
        1405       -0.28   -0.459815  0.00335306
        1406       -0.36   -0.459744  0.00335142
        1407       -0.52   -0.459787  0.00334932
        1408       -0.52    -0.45983  0.00334721
        1409       -0.36   -0.459759  0.00334558
        1410       -0.12   -0.459518  0.00335188
        1411       -0.36   -0.459447  0.00335024
        1412       -0.44   -0.459433   0.0033479
        1413       -0.36   -0.459363  0.00334627
        1414       -0.44   -0.459349  0.00334393
        1415       -0.52   -0.459392  0.00334184
        1416       -0.44   -0.459379  0.00333951
        1417       -0.52   -0.459421  0.00333743
        1418       -0.36   -0.459351  0.00333581
        1419       -0.36   -0.459281  0.00333419
        1420       -0.28   -0.459155  0.00333424
        1421       -0.44   -0.459141  0.00333192
        1422       -0.44   -0.459128   0.0033296
        1423       -0.36   -0.459058  0.00332799
        1424        -0.2   -0.458876  0.00333062
        1425        -0.6   -0.458975  0.00332976
        1426        -0.6   -0.459074  0.00332889
        1427       -0.52   -0.459117  0.00332683
        1428        -0.2   -0.458936  0.00332945
        1429        -0.6   -0.459034  0.00332858
        1430       -0.52   -0.459077  0.00332652
        1431        -0.6   -0.459175  0.00332566
        1432       -0.68    -0.45933  0.00332691
        1433       -0.68   -0.459484  0.00332815
        1434       -0.52   -0.459526   0.0033261
        1435       -0.68   -0.459679  0.00332732
        1436        -0.6   -0.459777  0.00332644
        1437       -0.36   -0.459708  0.00332485
        1438       -0.36   -0.459638  0.00332326
        1439        -0.6   -0.459736  0.00332238
        1440       -0.68   -0.459889   0.0033236
        1441       -0.68   -0.460042   0.0033248
        1442       -0.52   -0.460083  0.00332275
        1443       -0.44   -0.460069  0.00332048
        1444       -0.44   -0.460055  0.00331821
        1445       -0.36   -0.459986  0.00331663
        1446       -0.28   -0.459862  0.00331667
        1447       -0.52   -0.459903  0.00331464
        1448       -0.44    -0.45989  0.00331238
        1449       -0.28   -0.459765  0.00331242
        1450       -0.36   -0.459697  0.00331085
        1451       -0.52   -0.459738  0.00330883
        1452       -0.28   -0.459614  0.00330887
        1453       -0.28   -0.459491   0.0033089
        1454       -0.36   -0.459422  0.00330733
        1455       -0.52   -0.459464  0.00330532
        1456        -0.6    -0.45956  0.00330446
        1457       -0.52   -0.459602  0.00330245
        1458        -0.2   -0.459424  0.00330498
        1459       -0.36   -0.459356  0.00330342
        1460       -0.28   -0.459233  0.00330344
        1461       -0.36   -0.459165  0.00330188
        1462       -0.36   -0.459097  0.00330031
        1463       -0.52   -0.459139  0.00329832
        1464       -0.68    -0.45929  0.00329952
        1465       -0.68    -0.45944   0.0033007
        1466       -0.68   -0.459591  0.00330188
        1467        -0.6   -0.459686  0.00330101
        1468       -0.44   -0.459673  0.00329879
        1469       -0.36   -0.459605  0.00329724
        1470        -0.6   -0.459701  0.00329638
        1471       -0.36   -0.459633  0.00329484
        1472        -0.2   -0.459457  0.00329732
        1473       -0.36   -0.459389  0.00329577
        1474       -0.28   -0.459267  0.00329578
        1475       -0.36     -0.4592  0.00329424
        1476       -0.52   -0.459241  0.00329226
        1477       -0.44   -0.459228  0.00329006
        1478        -0.6   -0.459323  0.00328921
        1479       -0.44    -0.45931  0.00328701
        1480       -0.44   -0.459297  0.00328482
        1481       -0.52   -0.459338  0.00328285
        1482       -0.44   -0.459325  0.00328067
        1483        -0.6    -0.45942  0.00327982
        1484       -0.44   -0.459407  0.00327764
        1485       -0.52   -0.459448  0.00327569
        1486       -0.52   -0.459489  0.00327374
        1487       -0.68   -0.459637  0.00327489
        1488       -0.44   -0.459624  0.00327272
        1489        -0.6   -0.459718  0.00327188
        1490       -0.52   -0.459758  0.00326993
        1491       -0.36   -0.459691  0.00326842
        1492       -0.44   -0.459678  0.00326626
        1493       -0.68   -0.459826   0.0032674
        1494       -0.44   -0.459813  0.00326524
        1495       -0.28   -0.459692  0.00326527
        1496       -0.52   -0.459733  0.00326334
        1497       -0.36   -0.459666  0.00326184
        1498       -0.28   -0.459546  0.00326187
        1499       -0.36    -0.45948  0.00326037
        1500       -0.28    -0.45936  0.00326039
        1501       -0.44   -0.459347  0.00325824
        1502        -0.6   -0.459441  0.00325742
        1503        -0.2   -0.459268  0.00325982
        1504        -0.6   -0.459362    0.003259
        1505       -0.44   -0.459349  0.00325686
        1506       -0.44   -0.459336  0.00325472
        1507       -0.44   -0.459323  0.00325258
        1508       -0.36   -0.459257  0.00325109
        1509       -0.28   -0.459139  0.00325111
        1510       -0.36   -0.459073  0.00324962
        1511       -0.52   -0.459113  0.00324772
        1512       -0.44   -0.459101  0.00324559
        1513       -0.44   -0.459088  0.00324347
        1514       -0.12   -0.458864  0.00324906
        1515       -0.36   -0.458799  0.00324757
        1516       -0.44   -0.458786  0.00324545
        1517       -0.44   -0.458774  0.00324333
        1518       -0.52   -0.458814  0.00324145
        1519       -0.36   -0.458749  0.00323996
        1520       -0.44   -0.458737  0.00323786
        1521       -0.28   -0.458619  0.00323786
        1522       -0.36   -0.458555  0.00323638
        1523       -0.36    -0.45849   0.0032349
        1524       -0.36   -0.458425  0.00323343
        1525       -0.52   -0.458466  0.00323156
        1526       -0.52   -0.458506  0.00322969
        1527       -0.52   -0.458546  0.00322783
        1528       -0.36   -0.458482  0.00322636
        1529       -0.44    -0.45847  0.00322427
        1530       -0.44   -0.458458  0.00322219
        1531       -0.44   -0.458445   0.0032201
        1532       -0.44   -0.458433  0.00321802
        1533       -0.36   -0.458369  0.00321657
        1534       -0.36   -0.458305  0.00321511
        1535       -0.28   -0.458189  0.00321511
        1536        -0.2   -0.458021  0.00321741
        1537       -0.44   -0.458009  0.00321534
        1538       -0.36   -0.457945  0.00321388
        1539       -0.44   -0.457934  0.00321181
        1540       -0.36    -0.45787  0.00321036
        1541       -0.44   -0.457859  0.00320829
        1542       -0.36   -0.457795  0.00320684
        1543       -0.44   -0.457784  0.00320478
        1544       -0.28   -0.457668  0.00320477
        1545       -0.36   -0.457605  0.00320332
        1546       -0.36   -0.457542  0.00320187
        1547        -0.6   -0.457634  0.00320113
        1548       -0.52   -0.457674  0.00319931
        1549       -0.44   -0.457663  0.00319727
        1550        -0.6   -0.457755  0.00319652
        1551       -0.36   -0.457692  0.00319508
        1552        -0.6   -0.457784  0.00319434
        1553       -0.12   -0.457566  0.00319968
        1554        -0.2     -0.4574  0.00320191
        1555       -0.44   -0.457389  0.00319987
        1556       -0.52   -0.457429  0.00319807
        1557       -0.52   -0.457469  0.00319627
        1558       -0.44   -0.457458  0.00319424
        1559       -0.44   -0.457447  0.00319221
        1560       -0.44   -0.457436  0.00319018
        1561       -0.36   -0.457373  0.00318875
        1562       -0.52   -0.457414  0.00318696
        1563       -0.44   -0.457402  0.00318494
        1564       -0.36    -0.45734  0.00318351
        1565        -0.2   -0.457176  0.00318572
        1566       -0.44   -0.457165   0.0031837
        1567       -0.44   -0.457154  0.00318169
        1568       -0.36   -0.457092  0.00318027
        1569       -0.52   -0.457132  0.00317849
        1570       -0.44   -0.457121  0.00317649
        1571        -0.2   -0.456957  0.00317868
        1572       -0.44   -0.456947  0.00317667
        1573       -0.36   -0.456885  0.00317525
        1574       -0.52   -0.456925  0.00317349
        1575       -0.52   -0.456965  0.00317173
        1576        -0.6   -0.457056  0.00317101
        1577       -0.36   -0.456994   0.0031696
        1578       -0.52   -0.457034  0.00316784
        1579        -0.6   -0.457125  0.00316713
        1580        -0.6   -0.457215  0.00316641
        1581       -0.28   -0.457103  0.00316639
        1582       -0.52   -0.457143  0.00316464
        1583        -0.6   -0.457233  0.00316393
        1584        -0.6   -0.457323  0.00316322
        1585       -0.44   -0.457312  0.00316124
        1586       -0.68   -0.457453  0.00316236
        1587       -0.52   -0.457492  0.00316062
        1588       -0.44   -0.457481  0.00315864
        1589       -0.52    -0.45752   0.0031569
        1590       -0.36   -0.457459  0.00315551
        1591        -0.6   -0.457549   0.0031548
        1592        -0.6   -0.457638  0.00315409
        1593       -0.44   -0.457627  0.00315213
        1594       -0.28   -0.457516  0.00315212
        1595        -0.6   -0.457605  0.00315141
        1596        -0.6   -0.457694   0.0031507
        1597        -0.6   -0.457783  0.00314998
        1598       -0.36   -0.457722  0.00314861
        1599        -0.6   -0.457811  0.00314789
        1600        -0.6     -0.4579  0.00314718
        1601        -0.2   -0.457739  0.00314933
        1602       -0.28   -0.457628  0.00314932
        1603       -0.44   -0.457617  0.00314738
        1604       -0.36   -0.457556    0.003146
        1605       -0.36   -0.457495  0.00314463
        1606       -0.36   -0.457435  0.00314326
        1607       -0.36   -0.457374  0.00314189
        1608       -0.36   -0.457313  0.00314052
        1609       -0.52   -0.457352  0.00313881
        1610        -0.6   -0.457441  0.00313811
        1611        -0.6   -0.457529  0.00313741
        1612       -0.28   -0.457419  0.00313739
        1613        -0.2    -0.45726   0.0031395
        1614       -0.52   -0.457299   0.0031378
        1615        -0.6   -0.457387   0.0031371
        1616       -0.36   -0.457327  0.00313574
        1617       -0.36   -0.457267  0.00313438
        1618       -0.44   -0.457256  0.00313246
        1619       -0.36   -0.457196   0.0031311
        1620       -0.44   -0.457185  0.00312918
        1621       -0.44   -0.457175  0.00312727
        1622       -0.36   -0.457115  0.00312592
        1623       -0.36   -0.457055  0.00312456
        1624       -0.36   -0.456995  0.00312321
        1625       -0.36   -0.456935  0.00312186
        1626       -0.44   -0.456925  0.00311996
        1627       -0.44   -0.456915  0.00311806
        1628       -0.36   -0.456855  0.00311671
        1629       -0.44   -0.456845  0.00311481
        1630       -0.44   -0.456834  0.00311292
        1631       -0.28   -0.456726   0.0031129
        1632       -0.52   -0.456765  0.00311123
        1633       -0.52   -0.456803  0.00310957
        1634       -0.28   -0.456695  0.00310955
        1635       -0.52   -0.456734  0.00310789
        1636       -0.36   -0.456675  0.00310655
        1637       -0.52   -0.456714  0.00310489
        1638       -0.36   -0.456654  0.00310356
        1639       -0.36   -0.456595  0.00310222
        1640       -0.36   -0.456537  0.00310089
        1641       -0.36   -0.456478  0.00309956
        1642        -0.2   -0.456322  0.00310161
        1643       -0.52    -0.45636  0.00309996
        1644        -0.6   -0.456448  0.00309931
        1645       -0.36   -0.456389  0.00309798
        1646       -0.52   -0.456428  0.00309633
        1647       -0.44   -0.456418  0.00309447
        1648       -0.52   -0.456456  0.00309283
        1649        -0.6   -0.456543  0.00309218
        1650       -0.44   -0.456533  0.00309032
        1651       -0.44   -0.456523  0.00308847
        1652       -0.44   -0.456513  0.00308662
        1653       -0.36   -0.456455   0.0030853
        1654       -0.28   -0.456348  0.00308528
        1655       -0.28   -0.456242  0.00308525
        1656        -0.2   -0.456087  0.00308727
        1657       -0.44   -0.456077  0.00308542
        1658       -0.44   -0.456068  0.00308358
        1659       -0.36    -0.45601  0.00308226
        1660       -0.52   -0.456048  0.00308065
        1661       -0.44   -0.456039  0.00307881
        1662       -0.36   -0.455981   0.0030775
        1663       -0.28   -0.455875  0.00307746
        1664        -0.6   -0.455962  0.00307683
        1665       -0.36   -0.455904  0.00307552
        1666       -0.36   -0.455846  0.00307422
        1667       -0.36   -0.455789  0.00307291
        1668       -0.36   -0.455731   0.0030716
        1669       -0.36   -0.455674   0.0030703
        1670       -0.36   -0.455617    0.003069
        1671       -0.28   -0.455512  0.00306896
        1672       -0.44   -0.455502  0.00306714
        1673       -0.44   -0.455493  0.00306532
        1674       -0.52   -0.455532  0.00306373
        1675        -0.6   -0.455618  0.00306311
        1676       -0.28   -0.455513  0.00306308
        1677       -0.28   -0.455408  0.00306304
        1678       -0.52   -0.455447  0.00306145
        1679        -0.6   -0.455533  0.00306084
        1680       -0.44   -0.455524  0.00305903
        1681       -0.28   -0.455419    0.003059
        1682       -0.44    -0.45541  0.00305719
        1683       -0.36   -0.455354   0.0030559
        1684       -0.44   -0.455344   0.0030541
        1685       -0.36   -0.455288  0.00305281
        1686       -0.44   -0.455279  0.00305101
        1687        -0.6   -0.455365  0.00305041
        1688       -0.68   -0.455498   0.0030515
        1689        -0.6   -0.455583   0.0030509
        1690        -0.6   -0.455669  0.00305029
        1691       -0.44   -0.455659   0.0030485
        1692       -0.12   -0.455461  0.00305314
        1693       -0.36   -0.455405  0.00305186
        1694       -0.36   -0.455348  0.00305058
        1695       -0.52   -0.455386  0.00304902
        1696       -0.44   -0.455377  0.00304723
        1697       -0.28   -0.455274  0.00304719
        1698       -0.36   -0.455218  0.00304591
        1699       -0.44   -0.455209  0.00304413
        1700       -0.68   -0.455341  0.00304521
        1701       -0.52   -0.455379  0.00304366
        1702        -0.6   -0.455464  0.00304306
        1703        -0.6   -0.455549  0.00304245
        1704       -0.36   -0.455493  0.00304119
        1705       -0.52   -0.455531  0.00303964
        1706       -0.52   -0.455569  0.00303809
        1707       -0.44   -0.455559  0.00303632
        1708       -0.52   -0.455597  0.00303478
        1709       -0.44   -0.455588  0.00303302
        1710       -0.52   -0.455626  0.00303148
        1711       -0.36    -0.45557  0.00303022
        1712       -0.52   -0.455607  0.00302869
        1713       -0.44   -0.455598  0.00302693
        1714       -0.52   -0.455636   0.0030254
        1715        -0.6    -0.45572  0.00302481
        1716        -0.6   -0.455804  0.00302421
        1717       -0.52   -0.455842  0.00302268
        1718       -0.36   -0.455786  0.00302144
        1719       -0.52   -0.455823  0.00301991
        1720       -0.44   -0.455814  0.00301817
        1721       -0.44   -0.455805  0.00301643
        1722       -0.44   -0.455796  0.00301469
        1723       -0.36    -0.45574  0.00301345
        1724       -0.36   -0.455684  0.00301222
        1725       -0.36   -0.455629  0.00301098
        1726       -0.52   -0.455666  0.00300947
        1727        -0.6    -0.45575  0.00300889
        1728       -0.68    -0.45588  0.00300994
        1729       -0.44    -0.45587  0.00300821
        1730       -0.28   -0.455769  0.00300819
        1731       -0.52   -0.455806  0.00300668
        1732       -0.52   -0.455843  0.00300518
        1733       -0.52    -0.45588  0.00300367
        1734       -0.28   -0.455779  0.00300365
        1735       -0.52   -0.455816  0.00300215
        1736       -0.28   -0.455714  0.00300213
        1737       -0.68   -0.455843  0.00300317
        1738        -0.6   -0.455926  0.00300259
        1739       -0.36   -0.455871  0.00300137
        1740       -0.52   -0.455908  0.00299987
        1741       -0.36   -0.455853  0.00299865
        1742       -0.52    -0.45589  0.00299716
        1743       -0.52   -0.455927  0.00299567
        1744        -0.6   -0.456009  0.00299509
        1745       -0.52   -0.456046  0.00299359
        1746       -0.44   -0.456037  0.00299189
        1747        -0.6   -0.456119  0.00299132
        1748       -0.36   -0.456064  0.00299011
        1749       -0.36   -0.456009   0.0029889
        1750       -0.44      -0.456  0.00298721
        1751       -0.28   -0.455899   0.0029872
        1752       -0.44    -0.45589   0.0029855
        1753        -0.6   -0.455973  0.00298493
        1754       -0.44   -0.455964  0.00298324
        1755       -0.28   -0.455863  0.00298323
        1756       -0.44   -0.455854  0.00298154
        1757       -0.52   -0.455891  0.00298007
        1758       -0.52   -0.455927   0.0029786
        1759       -0.44   -0.455918  0.00297692
        1760       -0.28   -0.455818  0.00297691
        1761       -0.28   -0.455718  0.00297689
        1762       -0.44   -0.455709  0.00297521
        1763       -0.44   -0.455701  0.00297354
        1764       -0.44   -0.455692  0.00297187
        1765       -0.28   -0.455592  0.00297185
        1766       -0.44   -0.455583  0.00297018
        1767       -0.52    -0.45562  0.00296872
        1768        -0.6   -0.455701  0.00296817
        1769       -0.68   -0.455828  0.00296919
        1770       -0.52   -0.455864  0.00296774
        1771       -0.44   -0.455855  0.00296608
        1772       -0.44   -0.455847  0.00296442
        1773       -0.44   -0.455838  0.00296276
        1774       -0.52   -0.455874  0.00296131
        1775       -0.52    -0.45591  0.00295986
        1776        -0.6   -0.455991  0.00295931
        1777       -0.36   -0.455937  0.00295813
        1778       -0.52   -0.455973  0.00295669
        1779       -0.52   -0.456009  0.00295525
        1780       -0.52   -0.456045   0.0029538
        1781       -0.52   -0.456081  0.00295236
        1782       -0.52   -0.456117  0.00295092
        1783       -0.52   -0.456153  0.00294949
        1784       -0.36   -0.456099  0.00294833
        1785        -0.2   -0.455955  0.00295016
        1786       -0.44   -0.455946  0.00294853
        1787       -0.36   -0.455893  0.00294736
        1788       -0.44   -0.455884  0.00294573
        1789       -0.44   -0.455875   0.0029441
        1790       -0.36   -0.455821  0.00294294
        1791       -0.44   -0.455812  0.00294131
        1792       -0.44   -0.455804  0.00293968
        1793       -0.36    -0.45575  0.00293853
        1794        -0.2   -0.455608  0.00294034
        1795        -0.2   -0.455465  0.00294215
        1796       -0.28   -0.455367  0.00294214
        1797       -0.36   -0.455314  0.00294098
        1798       -0.44   -0.455306  0.00293935
        1799       -0.44   -0.455297  0.00293773
        1800       -0.36   -0.455244  0.00293658
        1801       -0.44   -0.455236  0.00293496
        1802       -0.44   -0.455228  0.00293334
        1803       -0.36   -0.455175  0.00293219
        1804       -0.52   -0.455211  0.00293079
        1805       -0.44   -0.455202  0.00292917
        1806       -0.52   -0.455238  0.00292777
        1807       -0.36   -0.455185  0.00292663
        1808        -0.6   -0.455265   0.0029261
        1809        -0.6   -0.455345  0.00292558
        1810        -0.6   -0.455425  0.00292505
        1811       -0.52   -0.455461  0.00292366
        1812       -0.28   -0.455364  0.00292365
        1813       -0.44   -0.455356  0.00292205
        1814       -0.28   -0.455259  0.00292203
        1815       -0.36   -0.455207  0.00292089
        1816        -0.6   -0.455286  0.00292037
        1817       -0.52   -0.455322  0.00291898
        1818       -0.68   -0.455446  0.00291999
        1819       -0.36   -0.455393  0.00291886
        1820       -0.36   -0.455341  0.00291773
        1821       -0.68   -0.455464  0.00291873
        1822        -0.6   -0.455543  0.00291821
        1823        -0.6   -0.455623  0.00291768
        1824        -0.6   -0.455702  0.00291716
        1825        -0.6   -0.455781  0.00291663
        1826       -0.44   -0.455772  0.00291504
        1827       -0.44   -0.455764  0.00291346
        1828       -0.36   -0.455711  0.00291234
        1829       -0.52   -0.455746  0.00291096
        1830        -0.6   -0.455825  0.00291044
        1831       -0.76   -0.455991  0.00291358
        1832        -0.6    -0.45607  0.00291305
        1833       -0.52   -0.456105  0.00291167
        1834        -0.6   -0.456183  0.00291114
        1835       -0.76   -0.456349  0.00291426
        1836        -0.6   -0.456427  0.00291372
        1837       -0.76   -0.456592  0.00291682
        1838       -0.68   -0.456714  0.00291776
        1839       -0.44   -0.456705  0.00291619
        1840       -0.28   -0.456609  0.00291619
        1841       -0.36   -0.456556  0.00291508
        1842       -0.44   -0.456547  0.00291351
        1843       -0.28   -0.456451   0.0029135
        1844       -0.44   -0.456443  0.00291193
        1845       -0.36    -0.45639  0.00291082
        1846        -0.6   -0.456468  0.00291029
        1847        -0.6   -0.456546  0.00290975
        1848       -0.52    -0.45658  0.00290838
        1849       -0.36   -0.456528  0.00290727
        1850       -0.52   -0.456562   0.0029059
        1851        -0.6    -0.45664  0.00290537
        1852        -0.6   -0.456717  0.00290483
        1853       -0.68   -0.456838  0.00290576
        1854       -0.76   -0.457001  0.00290879
        1855        -0.6   -0.457078  0.00290824
        1856       -0.68   -0.457198  0.00290916
        1857       -0.44   -0.457189   0.0029076
        1858       -0.52   -0.457223  0.00290623
        1859        -0.6     -0.4573  0.00290569
        1860       -0.52   -0.457333  0.00290432
        1861       -0.52   -0.457367  0.00290295
        1862       -0.36   -0.457315  0.00290187
        1863       -0.28    -0.45722  0.00290187
        1864       -0.28   -0.457124  0.00290187
        1865       -0.36   -0.457072  0.00290078
        1866       -0.44   -0.457063  0.00289924
        1867       -0.52   -0.457097  0.00289788
        1868        -0.2   -0.456959   0.0028996
        1869       -0.44    -0.45695  0.00289806
        1870       -0.44   -0.456941  0.00289653
        1871       -0.44   -0.456932  0.00289499
        1872        -0.6   -0.457009  0.00289445
        1873        -0.6   -0.457085  0.00289392
        1874       -0.28    -0.45699  0.00289391
        1875       -0.44   -0.456981  0.00289238
        1876       -0.36    -0.45693   0.0028913
        1877       -0.28   -0.456835   0.0028913
        1878       -0.44   -0.456826  0.00288977
        1879       -0.52    -0.45686  0.00288843
        1880        -0.6   -0.456936   0.0028879
        1881       -0.68   -0.457055   0.0028888
        1882        -0.6   -0.457131  0.00288826
        1883       -0.36   -0.457079  0.00288719
        1884       -0.28   -0.456985  0.00288718
        1885       -0.36   -0.456934  0.00288611
        1886       -0.28    -0.45684  0.00288611
        1887       -0.52   -0.456873  0.00288477
        1888       -0.52   -0.456907  0.00288344
        1889        -0.6   -0.456983   0.0028829
        1890       -0.52   -0.457016  0.00288157
        1891       -0.36   -0.456965   0.0028805
        1892       -0.12   -0.456786  0.00288448
        1893       -0.44   -0.456778  0.00288297
        1894       -0.28   -0.456684  0.00288296
        1895       -0.28   -0.456591  0.00288295
        1896        -0.6   -0.456667  0.00288242
        1897        -0.6   -0.456742  0.00288189
        1898       -0.52   -0.456776  0.00288056
        1899        -0.6   -0.456851  0.00288003
        1900       -0.36     -0.4568  0.00287897
        1901       -0.36   -0.456749   0.0028779
        1902       -0.28   -0.456656  0.00287789
        1903       -0.44   -0.456647  0.00287639
        1904        -0.6   -0.456723  0.00287587
        1905       -0.44   -0.456714  0.00287437
        1906       -0.36   -0.456663  0.00287331
        1907       -0.52   -0.456696    0.002872
        1908       -0.52    -0.45673  0.00287068
        1909       -0.44   -0.456721  0.00286919
        1910       -0.44   -0.456712   0.0028677
        1911       -0.84   -0.456913  0.00287321
        1912       -0.68   -0.457029  0.00287407
        1913        -0.6   -0.457104  0.00287354
        1914        -0.2    -0.45697  0.00287518
        1915       -0.44   -0.456961  0.00287369
        1916       -0.44   -0.456952   0.0028722
        1917       -0.28    -0.45686  0.00287219
        1918       -0.36   -0.456809  0.00287114
        1919        -0.2   -0.456675  0.00287276
        1920       -0.44   -0.456667  0.00287127
        1921       -0.44   -0.456658  0.00286979
        1922       -0.36   -0.456608  0.00286874
        1923        -0.6   -0.456682  0.00286822
        1924       -0.44   -0.456674  0.00286674
        1925        -0.6   -0.456748  0.00286622
        1926        -0.6   -0.456822  0.00286569
        1927       -0.36   -0.456772  0.00286465
        1928       -0.28    -0.45668  0.00286463
        1929       -0.28   -0.456589  0.00286461
        1930       -0.44    -0.45658  0.00286314
        1931       -0.44   -0.456572  0.00286167
        1932        -0.2   -0.456439  0.00286326
        1933       -0.52   -0.456472  0.00286197
        1934       -0.52   -0.456505  0.00286068
        1935       -0.28   -0.456413  0.00286066
        1936       -0.36   -0.456364  0.00285961
        1937       -0.52   -0.456396  0.00285832
        1938       -0.36   -0.456347  0.00285728
        1939        -0.6   -0.456421  0.00285677
        1940       -0.52   -0.456454  0.00285548
        1941       -0.52   -0.456486   0.0028542
        1942        -0.2   -0.456354  0.00285578
        1943       -0.44   -0.456346  0.00285433
        1944       -0.36   -0.456296  0.00285329
        1945       -0.44   -0.456288  0.00285183
        1946       -0.36   -0.456238   0.0028508
        1947       -0.44    -0.45623  0.00284935
        1948       -0.52   -0.456263  0.00284807
        1949       -0.52   -0.456296   0.0028468
        1950       -0.36   -0.456246  0.00284577
        1951       -0.52   -0.456279   0.0028445
        1952       -0.52   -0.456311  0.00284323
        1953       -0.44   -0.456303  0.00284178
        1954       -0.44   -0.456295  0.00284034
        1955       -0.52   -0.456327  0.00283907
        1956       -0.44   -0.456319  0.00283764
        1957       -0.36    -0.45627  0.00283661
        1958       -0.28    -0.45618  0.00283659
        1959       -0.52   -0.456212  0.00283533
        1960       -0.52   -0.456245  0.00283407
        1961       -0.36   -0.456196  0.00283305
        1962       -0.44   -0.456188  0.00283162
        1963       -0.44   -0.456179  0.00283019
        1964       -0.52   -0.456212  0.00282893
        1965       -0.28   -0.456122  0.00282891
        1966       -0.36   -0.456073   0.0028279
        1967        -0.6   -0.456146  0.00282741
        1968       -0.52   -0.456179  0.00282616
        1969       -0.44   -0.456171  0.00282473
        1970       -0.12      -0.456  0.00282845
        1971       -0.44   -0.455992  0.00282703
        1972       -0.44   -0.455984   0.0028256
        1973       -0.52   -0.456016  0.00282436
        1974       -0.76    -0.45617  0.00282712
