#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        2401     1.02894      1.1294  0.00268704
        2402     1.02976     1.12935  0.00268624
        2403     1.03073     1.12931  0.00268543
        2404     1.03183     1.12927  0.00268462
        2405     1.03305     1.12923   0.0026838
        2406      1.0344     1.12919  0.00268298
        2407     1.03586     1.12915  0.00268214
        2408     1.03742     1.12912   0.0026813
        2409     1.03907     1.12908  0.00268045
        2410      1.0408     1.12904  0.00267959
        2411     1.04261     1.12901  0.00267872
        2412     1.04449     1.12897  0.00267783
        2413     1.04642     1.12894  0.00267694
        2414     1.04841      1.1289  0.00267604
        2415     1.05043     1.12887  0.00267513
        2416     1.05249     1.12884  0.00267421
        2417     1.05457     1.12881  0.00267328
        2418     1.05668     1.12878  0.00267234
        2419      1.0588     1.12875  0.00267139
        2420     1.06092     1.12872  0.00267044
        2421     1.06304     1.12869  0.00266947
        2422     1.06516     1.12867   0.0026685
        2423     1.06727     1.12864  0.00266752
        2424     1.06936     1.12862  0.00266653
        2425     1.07143     1.12859  0.00266553
        2426     1.07348     1.12857  0.00266453
        2427     1.07551     1.12855  0.00266352
        2428     1.07751     1.12853  0.00266251
        2429     1.07947     1.12851  0.00266149
        2430     1.08141     1.12849  0.00266046
        2431     1.08331     1.12847  0.00265943
        2432     1.08519     1.12845   0.0026584
        2433     1.08703     1.12844  0.00265736
        2434     1.08885     1.12842  0.00265632
        2435     1.09065      1.1284  0.00265528
        2436     1.09243     1.12839  0.00265423
        2437     1.09419     1.12838  0.00265317
        2438     1.09594     1.12836  0.00265212
        2439     1.09767     1.12835  0.00265106
        2440     1.09941     1.12834     0.00265
        2441     1.10115     1.12833  0.00264894
        2442     1.10289     1.12832  0.00264788
        2443     1.10465     1.12831  0.00264681
        2444     1.10641      1.1283  0.00264574
        2445      1.1082     1.12829  0.00264467
        2446        1.11     1.12828   0.0026436
        2447     1.11182     1.12828  0.00264253
        2448     1.11366     1.12827  0.00264146
        2449     1.11551     1.12826  0.00264038
        2450     1.11738     1.12826  0.00263931
        2451     1.11925     1.12826  0.00263824
        2452     1.12113     1.12825  0.00263716
        2453     1.12301     1.12825  0.00263609
        2454     1.12486     1.12825  0.00263501
        2455      1.1267     1.12825  0.00263394
        2456     1.12851     1.12825  0.00263287
        2457     1.13027     1.12825   0.0026318
        2458     1.13197     1.12825  0.00263073
        2459      1.1336     1.12825  0.00262966
        2460     1.13515     1.12826  0.00262859
        2461      1.1366     1.12826  0.00262752
        2462     1.13793     1.12826  0.00262646
        2463     1.13913     1.12827   0.0026254
        2464      1.1402     1.12827  0.00262434
        2465     1.14111     1.12828  0.00262328
        2466     1.14185     1.12828  0.00262222
        2467     1.14241     1.12829  0.00262116
        2468     1.14278      1.1283  0.00262011
        2469     1.14295      1.1283  0.00261905
        2470     1.14291     1.12831    0.002618
        2471     1.14266     1.12831  0.00261694
        2472     1.14218     1.12832  0.00261589
        2473     1.14148     1.12832  0.00261484
        2474     1.14056     1.12833  0.00261379
        2475     1.13941     1.12833  0.00261273
        2476     1.13804     1.12834  0.00261168
        2477     1.13646     1.12834  0.00261063
        2478     1.13467     1.12834  0.00260958
        2479     1.13269     1.12834  0.00260853
        2480     1.13051     1.12835  0.00260747
        2481     1.12817     1.12835  0.00260642
        2482     1.12567     1.12834  0.00260537
        2483     1.12303     1.12834  0.00260432
        2484     1.12027     1.12834  0.00260328
        2485     1.11742     1.12833  0.00260223
        2486      1.1145     1.12833  0.00260119
        2487     1.11154     1.12832  0.00260016
        2488     1.10856     1.12831  0.00259912
        2489     1.10558     1.12831   0.0025981
        2490     1.10264      1.1283  0.00259707
        2491     1.09975     1.12828  0.00259606
        2492     1.09695     1.12827  0.00259504
        2493     1.09426     1.12826  0.00259404
        2494      1.0917     1.12824  0.00259304
        2495     1.08928     1.12823  0.00259205
        2496     1.08703     1.12821  0.00259106
        2497     1.08497     1.12819  0.00259008
        2498      1.0831     1.12818  0.00258911
        2499     1.08143     1.12816  0.00258814
        2500     1.07997     1.12814  0.00258718
        2501     1.07872     1.12812  0.00258622
        2502     1.07769      1.1281  0.00258526
        2503     1.07687     1.12808  0.00258431
        2504     1.07627     1.12806  0.00258336
        2505     1.07586     1.12804  0.00258241
        2506     1.07566     1.12801  0.00258147
        2507     1.07564     1.12799  0.00258052
        2508     1.07581     1.12797  0.00257958
        2509     1.07614     1.12795  0.00257863
        2510     1.07662     1.12793  0.00257769
        2511     1.07725     1.12791  0.00257674
        2512       1.078     1.12789  0.00257579
        2513     1.07887     1.12787  0.00257484
        2514     1.07983     1.12785  0.00257388
        2515     1.08087     1.12783  0.00257293
        2516     1.08199     1.12782  0.00257197
        2517     1.08315      1.1278  0.00257101
        2518     1.08435     1.12778  0.00257005
        2519     1.08556     1.12776  0.00256908
        2520     1.08678     1.12775  0.00256811
        2521     1.08798     1.12773  0.00256714
        2522     1.08915     1.12772  0.00256617
        2523     1.09027      1.1277   0.0025652
        2524     1.09133     1.12769  0.00256422
        2525     1.09231     1.12767  0.00256324
        2526      1.0932     1.12766  0.00256227
        2527     1.09398     1.12765  0.00256129
        2528     1.09464     1.12763  0.00256031
        2529     1.09517     1.12762  0.00255933
        2530     1.09556     1.12761  0.00255835
        2531     1.09579      1.1276  0.00255737
        2532     1.09588     1.12758  0.00255639
        2533     1.09579     1.12757  0.00255541
        2534     1.09553     1.12756  0.00255443
        2535     1.09509     1.12755  0.00255346
        2536     1.09447     1.12753  0.00255248
        2537     1.09367     1.12752  0.00255151
        2538     1.09267      1.1275  0.00255054
        2539     1.09148     1.12749  0.00254958
        2540      1.0901     1.12748  0.00254862
        2541     1.08853     1.12746  0.00254766
        2542     1.08677     1.12744  0.00254671
        2543     1.08482     1.12743  0.00254576
        2544     1.08269     1.12741  0.00254482
        2545     1.08037     1.12739  0.00254389
        2546     1.07788     1.12737  0.00254296
        2547     1.07521     1.12735  0.00254205
        2548     1.07238     1.12733  0.00254114
        2549     1.06939     1.12731  0.00254025
        2550     1.06626     1.12728  0.00253936
        2551     1.06299     1.12726  0.00253849
        2552     1.05959     1.12723  0.00253764
        2553     1.05608      1.1272  0.00253679
        2554     1.05247     1.12717  0.00253597
        2555     1.04878     1.12714  0.00253516
        2556       1.045     1.12711  0.00253438
        2557     1.04117     1.12708  0.00253361
        2558      1.0373     1.12704  0.00253286
        2559      1.0334     1.12701  0.00253213
        2560     1.02948     1.12697  0.00253143
        2561     1.02557     1.12693  0.00253075
        2562     1.02167     1.12689   0.0025301
        2563     1.01781     1.12685  0.00252947
        2564     1.01399      1.1268  0.00252887
        2565     1.01022     1.12676  0.00252829
        2566     1.00653     1.12671  0.00252774
        2567     1.00293     1.12666  0.00252721
        2568    0.999416     1.12661  0.00252671
        2569    0.996007     1.12656  0.00252624
        2570    0.992709     1.12651   0.0025258
        2571    0.989531     1.12646  0.00252537
        2572     0.98648      1.1264  0.00252498
        2573    0.983561     1.12635  0.00252461
        2574    0.980777     1.12629  0.00252426
        2575    0.978134     1.12623  0.00252394
        2576    0.975632     1.12617  0.00252363
        2577    0.973274     1.12611  0.00252335
        2578     0.97106     1.12605  0.00252309
        2579    0.968989     1.12599  0.00252285
        2580    0.967062     1.12593  0.00252262
        2581     0.96528     1.12587  0.00252241
        2582     0.96364     1.12581  0.00252222
        2583    0.962142     1.12574  0.00252204
        2584    0.960786     1.12568  0.00252187
        2585     0.95957     1.12561  0.00252171
        2586    0.958496     1.12555  0.00252156
        2587    0.957561     1.12548  0.00252142
        2588    0.956767     1.12542  0.00252129
        2589    0.956115     1.12535  0.00252117
        2590    0.955607     1.12529  0.00252104
        2591    0.955243     1.12522  0.00252093
        2592    0.955028     1.12516  0.00252081
        2593    0.954963     1.12509  0.00252069
        2594    0.955051     1.12503  0.00252057
        2595    0.955296     1.12496  0.00252045
        2596    0.955698      1.1249  0.00252032
        2597    0.956259     1.12483  0.00252019
        2598    0.956982     1.12477  0.00252004
        2599    0.957864      1.1247  0.00251989
        2600    0.958905     1.12464  0.00251973
        2601    0.960103     1.12457  0.00251956
        2602    0.961453     1.12451  0.00251937
        2603    0.962949     1.12445  0.00251916
        2604    0.964584     1.12439  0.00251894
        2605    0.966352     1.12433  0.00251871
        2606    0.968239     1.12427  0.00251845
        2607    0.970234     1.12421  0.00251818
        2608    0.972325     1.12415  0.00251789
        2609    0.974494     1.12409  0.00251758
        2610    0.976726     1.12404  0.00251724
        2611    0.979004     1.12398  0.00251689
        2612    0.981311     1.12393  0.00251652
        2613    0.983628     1.12387  0.00251613
        2614    0.985938     1.12382  0.00251572
        2615    0.988223     1.12377  0.00251529
        2616    0.990464     1.12372  0.00251485
        2617    0.992644     1.12367  0.00251439
        2618    0.994747     1.12362  0.00251391
        2619     0.99676     1.12357  0.00251342
        2620     0.99867     1.12352  0.00251291
        2621     1.00046     1.12347  0.00251239
        2622     1.00213     1.12343  0.00251186
        2623     1.00367     1.12338  0.00251131
        2624     1.00508     1.12334  0.00251076
        2625     1.00636     1.12329   0.0025102
        2626      1.0075     1.12325  0.00250963
        2627     1.00851     1.12321  0.00250906
        2628     1.00939     1.12316  0.00250847
        2629     1.01015     1.12312  0.00250789
        2630      1.0108     1.12308   0.0025073
        2631     1.01136     1.12303  0.00250671
        2632     1.01183     1.12299  0.00250611
        2633     1.01222     1.12295  0.00250551
        2634     1.01256     1.12291  0.00250491
        2635     1.01285     1.12287  0.00250431
        2636     1.01311     1.12282   0.0025037
        2637     1.01335     1.12278   0.0025031
        2638     1.01359     1.12274  0.00250249
        2639     1.01385      1.1227  0.00250188
        2640     1.01412     1.12266  0.00250127
        2641     1.01444     1.12262  0.00250066
        2642      1.0148     1.12258  0.00250005
        2643     1.01522     1.12254  0.00249943
        2644     1.01571      1.1225  0.00249881
        2645     1.01628     1.12246  0.00249819
        2646     1.01693     1.12242  0.00249757
        2647     1.01768     1.12238  0.00249694
        2648     1.01853     1.12234   0.0024963
        2649     1.01949      1.1223  0.00249566
        2650     1.02056     1.12226  0.00249501
        2651     1.02175     1.12222  0.00249436
        2652     1.02306     1.12218   0.0024937
        2653     1.02449     1.12215  0.00249303
        2654     1.02604     1.12211  0.00249236
        2655     1.02771     1.12208  0.00249167
        2656      1.0295     1.12204  0.00249098
        2657      1.0314     1.12201  0.00249027
        2658     1.03341     1.12197  0.00248956
        2659     1.03552     1.12194  0.00248883
        2660     1.03772     1.12191   0.0024881
        2661     1.03999     1.12188  0.00248736
        2662     1.04233     1.12185   0.0024866
        2663     1.04473     1.12182  0.00248584
        2664     1.04717     1.12179  0.00248506
        2665     1.04965     1.12177  0.00248428
        2666     1.05215     1.12174  0.00248348
        2667     1.05466     1.12171  0.00248268
        2668     1.05717     1.12169  0.00248186
        2669     1.05968     1.12167  0.00248104
        2670     1.06218     1.12164  0.00248021
        2671     1.06466     1.12162  0.00247938
        2672     1.06712      1.1216  0.00247853
        2673     1.06954     1.12158  0.00247768
        2674     1.07193     1.12156  0.00247683
        2675     1.07429     1.12155  0.00247596
        2676      1.0766     1.12153  0.00247509
        2677     1.07887     1.12151  0.00247422
        2678      1.0811      1.1215  0.00247334
        2679     1.08328     1.12148  0.00247246
        2680     1.08541     1.12147  0.00247158
        2681     1.08748     1.12146  0.00247069
        2682     1.08951     1.12145  0.00246979
        2683     1.09147     1.12144   0.0024689
        2684     1.09337     1.12142    0.002468
        2685     1.09521     1.12142   0.0024671
        2686     1.09698     1.12141   0.0024662
        2687     1.09868      1.1214   0.0024653
        2688     1.10031     1.12139  0.00246439
        2689     1.10185     1.12138  0.00246349
        2690     1.10332     1.12138  0.00246258
        2691     1.10469     1.12137  0.00246167
        2692     1.10598     1.12136  0.00246076
        2693     1.10719     1.12136  0.00245986
        2694     1.10829     1.12135  0.00245895
        2695     1.10931     1.12135  0.00245804
        2696     1.11023     1.12135  0.00245713
        2697     1.11105     1.12134  0.00245622
        2698     1.11178     1.12134  0.00245531
        2699     1.11242     1.12133  0.00245441
        2700     1.11295     1.12133   0.0024535
        2701     1.11339     1.12133  0.00245259
        2702     1.11374     1.12133  0.00245169
        2703     1.11399     1.12132  0.00245078
        2704     1.11415     1.12132  0.00244988
        2705     1.11423     1.12132  0.00244897
        2706     1.11421     1.12132  0.00244807
        2707     1.11411     1.12131  0.00244717
        2708     1.11393     1.12131  0.00244626
        2709     1.11366     1.12131  0.00244536
        2710     1.11333      1.1213  0.00244446
        2711     1.11291      1.1213  0.00244356
        2712     1.11243      1.1213  0.00244266
        2713     1.11187     1.12129  0.00244177
        2714     1.11125     1.12129  0.00244087
        2715     1.11058     1.12129  0.00243997
        2716     1.10984     1.12128  0.00243908
        2717     1.10905     1.12128  0.00243818
        2718     1.10822     1.12127  0.00243729
        2719     1.10734     1.12127   0.0024364
        2720     1.10643     1.12126  0.00243551
        2721     1.10548     1.12126  0.00243462
        2722     1.10451     1.12125  0.00243374
        2723     1.10352     1.12124  0.00243285
        2724     1.10253     1.12124  0.00243197
        2725     1.10153     1.12123  0.00243109
        2726     1.10054     1.12122  0.00243021
        2727     1.09956     1.12121  0.00242933
        2728     1.09861     1.12121  0.00242845
        2729     1.09769      1.1212  0.00242758
        2730     1.09682     1.12119   0.0024267
        2731       1.096     1.12118  0.00242583
        2732     1.09524     1.12117  0.00242496
        2733     1.09454     1.12116   0.0024241
        2734     1.09392     1.12115  0.00242323
        2735     1.09338     1.12114  0.00242237
        2736     1.09292     1.12113   0.0024215
        2737     1.09254     1.12112  0.00242064
        2738     1.09226     1.12111  0.00241978
        2739     1.09207      1.1211  0.00241892
        2740     1.09197     1.12109  0.00241806
        2741     1.09196     1.12108   0.0024172
        2742     1.09204     1.12107  0.00241634
        2743     1.09219     1.12106  0.00241548
        2744     1.09243     1.12105  0.00241463
        2745     1.09273     1.12103  0.00241377
        2746     1.09309     1.12102  0.00241291
        2747     1.09351     1.12101  0.00241205
        2748     1.09397       1.121   0.0024112
        2749     1.09447       1.121  0.00241034
        2750     1.09499     1.12099  0.00240948
        2751     1.09553     1.12098  0.00240862
        2752     1.09608     1.12097  0.00240776
        2753     1.09663     1.12096  0.00240691
        2754     1.09716     1.12095  0.00240605
        2755     1.09767     1.12094  0.00240519
        2756     1.09815     1.12093  0.00240433
        2757     1.09859     1.12093  0.00240347
        2758     1.09898     1.12092  0.00240261
        2759     1.09931     1.12091  0.00240176
        2760     1.09959      1.1209   0.0024009
        2761     1.09979     1.12089  0.00240004
        2762     1.09993     1.12089  0.00239918
        2763     1.09999     1.12088  0.00239833
        2764     1.09997     1.12087  0.00239747
        2765     1.09988     1.12086  0.00239662
        2766     1.09971     1.12086  0.00239576
        2767     1.09946     1.12085  0.00239491
        2768     1.09914     1.12084  0.00239406
        2769     1.09875     1.12083   0.0023932
        2770     1.09829     1.12082  0.00239235
        2771     1.09777     1.12082  0.00239151
        2772     1.09721     1.12081  0.00239066
        2773     1.09659      1.1208  0.00238981
        2774     1.09594     1.12079  0.00238897
        2775     1.09525     1.12078  0.00238812
        2776     1.09455     1.12077  0.00238728
        2777     1.09383     1.12076  0.00238644
        2778      1.0931     1.12075   0.0023856
        2779     1.09236     1.12074  0.00238477
        2780     1.09163     1.12073  0.00238393
        2781      1.0909     1.12072   0.0023831
        2782     1.09018     1.12071  0.00238227
        2783     1.08948      1.1207  0.00238144
        2784     1.08879     1.12069  0.00238061
        2785     1.08812     1.12067  0.00237978
        2786     1.08748     1.12066  0.00237896
        2787     1.08685     1.12065  0.00237814
        2788     1.08624     1.12064  0.00237732
        2789     1.08566     1.12063   0.0023765
        2790      1.0851     1.12061  0.00237568
        2791     1.08456      1.1206  0.00237486
        2792     1.08405     1.12059  0.00237405
        2793     1.08356     1.12057  0.00237324
        2794     1.08309     1.12056  0.00237242
        2795     1.08265     1.12055  0.00237161
        2796     1.08223     1.12053  0.00237081
        2797     1.08184     1.12052     0.00237
        2798     1.08148     1.12051  0.00236919
        2799     1.08116     1.12049  0.00236839
        2800     1.08087     1.12048  0.00236758
        2801     1.08063     1.12046  0.00236678
        2802     1.08042     1.12045  0.00236598
        2803     1.08026     1.12043  0.00236518
        2804     1.08016     1.12042  0.00236438
        2805     1.08011     1.12041  0.00236358
        2806     1.08013     1.12039  0.00236278
        2807     1.08021     1.12038  0.00236198
        2808     1.08036     1.12036  0.00236119
        2809      1.0806     1.12035  0.00236039
        2810     1.08091     1.12033  0.00235959
        2811     1.08131     1.12032  0.00235879
        2812     1.08179     1.12031  0.00235799
        2813     1.08236     1.12029  0.00235719
        2814     1.08302     1.12028  0.00235639
        2815     1.08378     1.12027  0.00235559
        2816     1.08462     1.12025  0.00235479
        2817     1.08554     1.12024  0.00235398
        2818     1.08654     1.12023  0.00235318
        2819     1.08762     1.12022  0.00235237
        2820     1.08877     1.12021  0.00235156
        2821     1.08997      1.1202  0.00235076
        2822     1.09122     1.12019  0.00234994
        2823      1.0925     1.12018  0.00234913
        2824      1.0938     1.12017  0.00234832
        2825     1.09511     1.12016  0.00234751
        2826     1.09642     1.12015  0.00234669
        2827      1.0977     1.12014  0.00234587
        2828     1.09894     1.12013  0.00234506
        2829     1.10013     1.12013  0.00234424
        2830     1.10127     1.12012  0.00234342
        2831     1.10232     1.12011   0.0023426
        2832     1.10329     1.12011  0.00234178
        2833     1.10416      1.1201  0.00234096
        2834     1.10493      1.1201  0.00234014
        2835     1.10558     1.12009  0.00233932
        2836     1.10613     1.12009   0.0023385
        2837     1.10655     1.12008  0.00233768
        2838     1.10686     1.12008  0.00233686
        2839     1.10705     1.12007  0.00233604
        2840     1.10713     1.12007  0.00233522
        2841     1.10711     1.12006  0.00233441
        2842     1.10699     1.12006  0.00233359
        2843     1.10678     1.12006  0.00233277
        2844     1.10649     1.12005  0.00233196
        2845     1.10614     1.12005  0.00233114
        2846     1.10572     1.12004  0.00233033
        2847     1.10526     1.12004  0.00232952
        2848     1.10477     1.12003  0.00232871
        2849     1.10426     1.12002   0.0023279
        2850     1.10374     1.12002  0.00232709
        2851     1.10322     1.12001  0.00232628
        2852      1.1027     1.12001  0.00232547
        2853      1.1022        1.12  0.00232466
        2854     1.10173     1.11999  0.00232386
        2855     1.10128     1.11999  0.00232305
        2856     1.10086     1.11998  0.00232225
        2857     1.10047     1.11997  0.00232145
        2858     1.10011     1.11997  0.00232064
        2859     1.09978     1.11996  0.00231984
        2860     1.09949     1.11995  0.00231904
        2861     1.09922     1.11995  0.00231824
        2862     1.09899     1.11994  0.00231744
        2863     1.09877     1.11993  0.00231665
        2864     1.09857     1.11992  0.00231585
        2865     1.09838     1.11992  0.00231505
        2866      1.0982     1.11991  0.00231426
        2867     1.09802      1.1199  0.00231346
        2868     1.09784     1.11989  0.00231267
        2869     1.09765     1.11989  0.00231188
        2870     1.09744     1.11988  0.00231108
        2871     1.09721     1.11987  0.00231029
        2872     1.09695     1.11986   0.0023095
        2873     1.09666     1.11985  0.00230871
        2874     1.09631     1.11985  0.00230792
        2875     1.09591     1.11984  0.00230714
        2876     1.09544     1.11983  0.00230635
        2877      1.0949     1.11982  0.00230556
        2878     1.09426     1.11981  0.00230478
        2879     1.09353      1.1198    0.002304
        2880     1.09268     1.11979  0.00230322
        2881     1.09171     1.11978  0.00230244
        2882     1.09061     1.11977  0.00230166
        2883     1.08936     1.11976  0.00230089
        2884     1.08795     1.11975  0.00230012
        2885     1.08638     1.11974  0.00229935
        2886     1.08463     1.11973  0.00229858
        2887     1.08271     1.11971  0.00229782
        2888     1.08061      1.1197  0.00229707
        2889     1.07834     1.11969  0.00229632
        2890     1.07589     1.11967  0.00229557
        2891     1.07327     1.11966  0.00229483
        2892     1.07049     1.11964   0.0022941
        2893     1.06758     1.11962  0.00229338
        2894     1.06454      1.1196  0.00229267
        2895      1.0614     1.11958  0.00229196
        2896     1.05819     1.11956  0.00229127
        2897     1.05494     1.11954  0.00229059
        2898     1.05168     1.11951  0.00228992
        2899     1.04844     1.11949  0.00228926
        2900     1.04525     1.11946  0.00228861
        2901     1.04214     1.11944  0.00228798
        2902     1.03916     1.11941  0.00228736
        2903     1.03632     1.11938  0.00228675
        2904     1.03365     1.11935  0.00228615
        2905     1.03118     1.11932  0.00228557
        2906     1.02893     1.11929  0.00228499
        2907     1.02689     1.11926  0.00228443
        2908     1.02508     1.11923  0.00228387
        2909      1.0235     1.11919  0.00228332
        2910     1.02214     1.11916  0.00228278
        2911       1.021     1.11913  0.00228225
        2912     1.02006     1.11909  0.00228172
        2913      1.0193     1.11906  0.00228119
        2914     1.01871     1.11902  0.00228067
        2915     1.01827     1.11899  0.00228015
        2916     1.01795     1.11895  0.00227963
        2917     1.01773     1.11892  0.00227911
        2918     1.01759     1.11888  0.00227859
        2919     1.01752     1.11885  0.00227808
        2920     1.01751     1.11882  0.00227756
        2921     1.01753     1.11878  0.00227705
        2922     1.01759     1.11875  0.00227653
        2923     1.01766     1.11871  0.00227601
        2924     1.01776     1.11868   0.0022755
        2925     1.01787     1.11864  0.00227498
        2926       1.018     1.11861  0.00227446
        2927     1.01814     1.11857  0.00227395
        2928     1.01831     1.11854  0.00227343
        2929      1.0185     1.11851  0.00227291
        2930     1.01873     1.11847  0.00227239
        2931     1.01899     1.11844  0.00227186
        2932     1.01929      1.1184  0.00227134
        2933     1.01964     1.11837  0.00227082
        2934     1.02005     1.11834  0.00227029
        2935     1.02052      1.1183  0.00226976
        2936     1.02107     1.11827  0.00226923
        2937     1.02169     1.11824  0.00226869
        2938      1.0224      1.1182  0.00226816
        2939     1.02321     1.11817  0.00226762
        2940     1.02412     1.11814  0.00226707
        2941     1.02514     1.11811  0.00226652
        2942     1.02629     1.11808  0.00226596
        2943     1.02757     1.11805   0.0022654
        2944       1.029     1.11802  0.00226484
        2945      1.0306     1.11799  0.00226426
        2946     1.03236     1.11796  0.00226368
        2947     1.03431     1.11793  0.00226309
        2948     1.03645      1.1179  0.00226249
        2949     1.03881     1.11787  0.00226188
        2950     1.04139     1.11785  0.00226126
        2951     1.04419     1.11782  0.00226063
        2952     1.04724      1.1178     0.00226
        2953     1.05053     1.11778  0.00225934
        2954     1.05407     1.11776  0.00225868
        2955     1.05785     1.11774  0.00225801
        2956     1.06188     1.11772  0.00225732
        2957     1.06614      1.1177  0.00225663
        2958     1.07064     1.11768  0.00225592
        2959     1.07534     1.11767   0.0022552
        2960     1.08025     1.11766  0.00225448
        2961     1.08533     1.11764  0.00225374
        2962     1.09057     1.11764    0.002253
        2963     1.09594     1.11763  0.00225225
        2964     1.10142     1.11762   0.0022515
        2965     1.10698     1.11762  0.00225074
        2966     1.11259     1.11762  0.00224998
        2967     1.11823     1.11762  0.00224923
        2968     1.12386     1.11762  0.00224847
        2969     1.12946     1.11762  0.00224772
        2970       1.135     1.11763  0.00224697
        2971     1.14045     1.11764  0.00224622
        2972     1.14579     1.11765  0.00224549
        2973       1.151     1.11766  0.00224476
        2974     1.15605     1.11767  0.00224404
        2975     1.16093     1.11769  0.00224334
        2976     1.16562      1.1177  0.00224264
        2977      1.1701     1.11772  0.00224196
        2978     1.17438     1.11774  0.00224128
        2979     1.17842     1.11776  0.00224062
        2980     1.18223     1.11778  0.00223998
        2981      1.1858      1.1178  0.00223934
        2982     1.18912     1.11783  0.00223872
        2983      1.1922     1.11785  0.00223811
        2984     1.19502     1.11788   0.0022375
        2985     1.19759      1.1179  0.00223691
        2986     1.19991     1.11793  0.00223633
        2987     1.20197     1.11796  0.00223576
        2988      1.2038     1.11799   0.0022352
        2989     1.20537     1.11802  0.00223464
        2990     1.20671     1.11805  0.00223409
        2991     1.20782     1.11808  0.00223355
        2992      1.2087     1.11811  0.00223301
        2993     1.20935     1.11814  0.00223247
        2994      1.2098     1.11817  0.00223193
        2995     1.21003      1.1182   0.0022314
        2996     1.21007     1.11823  0.00223086
        2997     1.20993     1.11826  0.00223033
        2998     1.20961     1.11829  0.00222979
        2999     1.20912     1.11832  0.00222925
        3000     1.20849     1.11835  0.00222871
        3001      1.2077     1.11838  0.00222817
        3002     1.20679     1.11841  0.00222762
        3003     1.20576     1.11844  0.00222707
        3004     1.20462     1.11847  0.00222651
        3005     1.20338      1.1185  0.00222595
        3006     1.20205     1.11853  0.00222539
        3007     1.20065     1.11855  0.00222481
        3008     1.19917     1.11858  0.00222423
        3009     1.19763     1.11861  0.00222365
        3010     1.19602     1.11863  0.00222306
        3011     1.19437     1.11866  0.00222246
        3012     1.19266     1.11868  0.00222186
        3013     1.19091      1.1187  0.00222125
        3014     1.18911     1.11873  0.00222064
        3015     1.18727     1.11875  0.00222002
        3016     1.18538     1.11877  0.00221939
        3017     1.18344     1.11879  0.00221876
        3018     1.18145     1.11882  0.00221812
        3019     1.17941     1.11884  0.00221748
        3020     1.17732     1.11885  0.00221683
        3021     1.17517     1.11887  0.00221617
        3022     1.17295     1.11889  0.00221551
        3023     1.17067     1.11891  0.00221485
        3024     1.16833     1.11892  0.00221418
        3025     1.16591     1.11894   0.0022135
        3026     1.16342     1.11895  0.00221281
        3027     1.16086     1.11897  0.00221213
        3028     1.15822     1.11898  0.00221143
        3029      1.1555     1.11899  0.00221074
        3030     1.15271       1.119  0.00221004
        3031     1.14985     1.11902  0.00220933
        3032     1.14691     1.11902  0.00220862
        3033      1.1439     1.11903  0.00220791
        3034     1.14083     1.11904  0.00220719
        3035     1.13771     1.11905  0.00220647
        3036     1.13453     1.11905  0.00220575
        3037     1.13131     1.11906  0.00220503
        3038     1.12807     1.11906  0.00220431
        3039     1.12481     1.11906  0.00220358
        3040     1.12156     1.11906  0.00220286
        3041     1.11832     1.11906  0.00220213
        3042     1.11511     1.11906  0.00220141
        3043     1.11196     1.11906  0.00220069
        3044     1.10888     1.11905  0.00219997
        3045     1.10591     1.11905  0.00219925
        3046     1.10306     1.11904  0.00219853
        3047     1.10037     1.11904  0.00219782
        3048     1.09786     1.11903  0.00219711
        3049     1.09557     1.11902   0.0021964
        3050     1.09352     1.11901   0.0021957
        3051     1.09175     1.11901    0.002195
        3052     1.09028       1.119   0.0021943
        3053     1.08914     1.11899   0.0021936
        3054     1.08835     1.11898   0.0021929
        3055     1.08794     1.11897  0.00219221
        3056     1.08793     1.11896  0.00219152
        3057     1.08832     1.11895  0.00219082
        3058     1.08913     1.11894  0.00219013
        3059     1.09035     1.11893  0.00218943
        3060     1.09199     1.11892  0.00218873
        3061     1.09403     1.11891  0.00218803
        3062     1.09647      1.1189  0.00218733
        3063     1.09927      1.1189  0.00218663
        3064     1.10242     1.11889  0.00218592
        3065     1.10589     1.11889  0.00218521
        3066     1.10963     1.11888   0.0021845
        3067      1.1136     1.11888  0.00218379
        3068     1.11778     1.11888  0.00218308
        3069     1.12211     1.11888  0.00218237
        3070     1.12656     1.11889  0.00218166
        3071     1.13108     1.11889  0.00218095
        3072     1.13562     1.11889  0.00218025
        3073     1.14016      1.1189  0.00217955
        3074     1.14463     1.11891  0.00217885
        3075     1.14902     1.11892  0.00217817
        3076     1.15328     1.11893  0.00217749
        3077      1.1574     1.11894  0.00217682
        3078     1.16133     1.11896  0.00217615
        3079     1.16505     1.11897   0.0021755
        3080     1.16855     1.11899  0.00217485
        3081     1.17181     1.11901  0.00217421
        3082     1.17482     1.11902  0.00217358
        3083     1.17756     1.11904  0.00217296
        3084     1.18003     1.11906  0.00217235
        3085     1.18222     1.11908  0.00217174
        3086     1.18414      1.1191  0.00217114
        3087     1.18578     1.11913  0.00217054
        3088     1.18715     1.11915  0.00216995
        3089     1.18824     1.11917  0.00216936
        3090     1.18908     1.11919  0.00216878
        3091     1.18966     1.11922   0.0021682
        3092     1.18999     1.11924  0.00216762
        3093     1.19009     1.11926  0.00216704
        3094     1.18997     1.11928  0.00216646
        3095     1.18963     1.11931  0.00216588
        3096     1.18909     1.11933  0.00216529
        3097     1.18836     1.11935  0.00216471
        3098     1.18745     1.11937  0.00216412
        3099     1.18637      1.1194  0.00216353
