#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1351     3.41052     3.83862  0.00756552
        1352      3.4095      3.8383  0.00756658
        1353     3.40844     3.83798  0.00756765
        1354     3.40735     3.83766  0.00756874
        1355     3.40622     3.83735  0.00756985
        1356     3.40505     3.83703  0.00757098
        1357     3.40385     3.83671  0.00757213
        1358     3.40262     3.83639   0.0075733
        1359     3.40134     3.83607  0.00757449
        1360     3.40004     3.83575   0.0075757
        1361      3.3987     3.83543  0.00757693
        1362     3.39734      3.8351   0.0075782
        1363     3.39595     3.83478  0.00757948
        1364     3.39455     3.83446  0.00758079
        1365     3.39314     3.83414  0.00758213
        1366     3.39172     3.83381   0.0075835
        1367     3.39031     3.83349  0.00758488
        1368     3.38892     3.83316   0.0075863
        1369     3.38755     3.83284  0.00758774
        1370     3.38622     3.83251   0.0075892
        1371     3.38494     3.83219  0.00759068
        1372     3.38373     3.83186  0.00759218
        1373     3.38259     3.83153   0.0075937
        1374     3.38155      3.8312  0.00759523
        1375      3.3806     3.83088  0.00759678
        1376     3.37978     3.83055  0.00759833
        1377     3.37908     3.83022  0.00759988
        1378     3.37852     3.82989  0.00760143
        1379     3.37811     3.82956  0.00760297
        1380     3.37786     3.82924  0.00760451
        1381     3.37778     3.82891  0.00760602
        1382     3.37786     3.82858  0.00760752
        1383     3.37812     3.82826  0.00760899
        1384     3.37855     3.82793  0.00761042
        1385     3.37915     3.82761  0.00761182
        1386     3.37992     3.82729  0.00761318
        1387     3.38084     3.82696   0.0076145
        1388     3.38192     3.82664  0.00761576
        1389     3.38313     3.82632  0.00761697
        1390     3.38448     3.82601  0.00761812
        1391     3.38594     3.82569   0.0076192
        1392     3.38751     3.82538  0.00762023
        1393     3.38917     3.82506  0.00762119
        1394     3.39089     3.82475  0.00762209
        1395     3.39268     3.82444  0.00762291
        1396     3.39451     3.82413  0.00762367
        1397     3.39637     3.82383  0.00762436
        1398     3.39825     3.82352  0.00762498
        1399     3.40013     3.82322  0.00762553
        1400     3.40199     3.82292  0.00762602
        1401     3.40384     3.82262  0.00762644
        1402     3.40566     3.82232   0.0076268
        1403     3.40744     3.82203  0.00762709
        1404     3.40916     3.82173  0.00762733
        1405     3.41084     3.82144   0.0076275
        1406     3.41245     3.82115  0.00762762
        1407       3.414     3.82086  0.00762769
        1408     3.41548     3.82057   0.0076277
        1409     3.41688     3.82029  0.00762767
        1410     3.41821        3.82  0.00762759
        1411     3.41947     3.81972  0.00762746
        1412     3.42065     3.81943   0.0076273
        1413     3.42175     3.81915  0.00762709
        1414     3.42277     3.81887  0.00762684
        1415     3.42372     3.81859  0.00762657
        1416     3.42459     3.81832  0.00762625
        1417     3.42538     3.81804  0.00762591
        1418      3.4261     3.81776  0.00762554
        1419     3.42675     3.81749  0.00762514
        1420     3.42733     3.81721  0.00762472
        1421     3.42784     3.81694  0.00762428
        1422     3.42828     3.81666  0.00762381
        1423     3.42865     3.81639  0.00762333
        1424     3.42896     3.81612  0.00762283
        1425      3.4292     3.81585  0.00762232
        1426     3.42939     3.81558  0.00762179
        1427     3.42951     3.81531  0.00762125
        1428     3.42958     3.81504   0.0076207
        1429     3.42959     3.81477  0.00762013
        1430     3.42954      3.8145  0.00761957
        1431     3.42944     3.81423  0.00761899
        1432     3.42929     3.81396  0.00761841
        1433     3.42908     3.81369  0.00761783
        1434     3.42882     3.81342  0.00761724
        1435     3.42851     3.81315  0.00761665
        1436     3.42816     3.81289  0.00761607
        1437     3.42775     3.81262  0.00761548
        1438      3.4273     3.81235   0.0076149
        1439     3.42679     3.81208  0.00761432
        1440     3.42624     3.81181  0.00761374
        1441     3.42565     3.81155  0.00761318
        1442     3.42501     3.81128  0.00761261
        1443     3.42432     3.81101  0.00761206
        1444     3.42359     3.81074  0.00761151
        1445     3.42281     3.81047  0.00761098
        1446     3.42199      3.8102  0.00761046
        1447     3.42113     3.80994  0.00760995
        1448     3.42022     3.80967  0.00760945
        1449     3.41927      3.8094  0.00760896
        1450     3.41828     3.80913   0.0076085
        1451     3.41725     3.80886  0.00760805
        1452     3.41617     3.80859  0.00760761
        1453     3.41506     3.80832  0.00760719
        1454     3.41391     3.80804   0.0076068
        1455     3.41272     3.80777  0.00760642
        1456     3.41149      3.8075  0.00760606
        1457     3.41023     3.80723  0.00760573
        1458     3.40894     3.80695  0.00760542
        1459     3.40761     3.80668  0.00760513
        1460     3.40625     3.80641  0.00760486
        1461     3.40487     3.80613  0.00760462
        1462     3.40345     3.80586  0.00760441
        1463     3.40202     3.80558  0.00760422
        1464     3.40056      3.8053  0.00760405
        1465     3.39909     3.80503  0.00760392
        1466      3.3976     3.80475  0.00760381
        1467     3.39611     3.80447  0.00760372
        1468      3.3946     3.80419  0.00760367
        1469     3.39309     3.80391  0.00760364
        1470     3.39158     3.80363  0.00760364
        1471     3.39008     3.80335  0.00760367
        1472     3.38858     3.80307  0.00760372
        1473      3.3871     3.80278   0.0076038
        1474     3.38564      3.8025  0.00760391
        1475     3.38421     3.80222  0.00760404
        1476      3.3828     3.80193  0.00760419
        1477     3.38142     3.80165  0.00760437
        1478     3.38008     3.80136  0.00760458
        1479     3.37879     3.80108   0.0076048
        1480     3.37755     3.80079  0.00760504
        1481     3.37635     3.80051  0.00760531
        1482     3.37522     3.80022  0.00760559
        1483     3.37414     3.79993  0.00760588
        1484     3.37314     3.79964  0.00760619
        1485      3.3722     3.79936  0.00760652
        1486     3.37133     3.79907  0.00760685
        1487     3.37053     3.79878  0.00760719
        1488     3.36982     3.79849  0.00760754
        1489     3.36918      3.7982  0.00760789
        1490     3.36862     3.79791  0.00760825
        1491     3.36814     3.79763   0.0076086
        1492     3.36774     3.79734  0.00760896
        1493     3.36742     3.79705  0.00760931
        1494     3.36718     3.79676  0.00760965
        1495     3.36702     3.79648  0.00760999
        1496     3.36693     3.79619  0.00761032
        1497     3.36692      3.7959  0.00761063
        1498     3.36698     3.79562  0.00761094
        1499     3.36711     3.79533  0.00761123
        1500     3.36731     3.79504   0.0076115
        1501     3.36757     3.79476  0.00761175
        1502     3.36789     3.79447  0.00761199
        1503     3.36826     3.79419  0.00761221
        1504     3.36869     3.79391   0.0076124
        1505     3.36917     3.79363  0.00761257
        1506      3.3697     3.79334  0.00761272
        1507     3.37026     3.79306  0.00761284
        1508     3.37087     3.79278  0.00761294
        1509     3.37151      3.7925  0.00761301
        1510     3.37218     3.79223  0.00761306
        1511     3.37288     3.79195  0.00761308
        1512     3.37361     3.79167  0.00761307
        1513     3.37436      3.7914  0.00761303
        1514     3.37513     3.79112  0.00761296
        1515     3.37592     3.79085  0.00761287
        1516     3.37672     3.79057  0.00761275
        1517     3.37753      3.7903   0.0076126
        1518     3.37836     3.79003  0.00761242
        1519     3.37919     3.78976  0.00761221
        1520     3.38003     3.78949  0.00761197
        1521     3.38088     3.78922  0.00761171
        1522     3.38173     3.78895  0.00761141
        1523     3.38258     3.78869  0.00761109
        1524     3.38343     3.78842  0.00761074
        1525     3.38428     3.78816  0.00761036
        1526     3.38513     3.78789  0.00760996
        1527     3.38598     3.78763  0.00760952
        1528     3.38682     3.78737  0.00760906
        1529     3.38766     3.78711  0.00760858
        1530     3.38848     3.78684  0.00760806
        1531      3.3893     3.78659  0.00760752
        1532     3.39012     3.78633  0.00760696
        1533     3.39092     3.78607  0.00760637
        1534     3.39171     3.78581  0.00760575
        1535     3.39249     3.78556  0.00760511
        1536     3.39325      3.7853  0.00760445
        1537       3.394     3.78505  0.00760376
        1538     3.39474     3.78479  0.00760305
        1539     3.39546     3.78454  0.00760232
        1540     3.39616     3.78429  0.00760156
        1541     3.39684     3.78403  0.00760079
        1542      3.3975     3.78378  0.00759999
        1543     3.39814     3.78353  0.00759917
        1544     3.39876     3.78329  0.00759834
        1545     3.39935     3.78304  0.00759748
        1546     3.39992     3.78279  0.00759661
        1547     3.40046     3.78254  0.00759572
        1548     3.40097      3.7823  0.00759481
        1549     3.40145     3.78205  0.00759389
        1550     3.40191      3.7818  0.00759295
        1551     3.40232     3.78156  0.00759199
        1552     3.40271     3.78132  0.00759102
        1553     3.40306     3.78107  0.00759004
        1554     3.40337     3.78083  0.00758905
        1555     3.40364     3.78059  0.00758804
        1556     3.40387     3.78034  0.00758703
        1557     3.40406      3.7801    0.007586
        1558      3.4042     3.77986  0.00758497
        1559     3.40429     3.77962  0.00758393
        1560     3.40433     3.77938  0.00758288
        1561     3.40432     3.77914  0.00758183
        1562     3.40426      3.7789  0.00758077
        1563     3.40413     3.77866  0.00757971
        1564     3.40395     3.77842  0.00757865
        1565     3.40371     3.77818  0.00757759
        1566      3.4034     3.77794  0.00757653
        1567     3.40303      3.7777  0.00757547
        1568     3.40258     3.77746  0.00757442
        1569     3.40206     3.77722  0.00757337
        1570     3.40147     3.77698  0.00757233
        1571     3.40079     3.77674  0.00757129
        1572     3.40004      3.7765  0.00757027
        1573      3.3992     3.77627  0.00756925
        1574     3.39828     3.77602  0.00756825
        1575     3.39726     3.77578  0.00756727
        1576     3.39616     3.77554   0.0075663
        1577     3.39496      3.7753  0.00756535
        1578     3.39367     3.77506  0.00756442
        1579     3.39229     3.77482  0.00756351
        1580     3.39081     3.77457  0.00756263
        1581     3.38923     3.77433  0.00756177
        1582     3.38755     3.77409  0.00756094
        1583     3.38577     3.77384  0.00756014
        1584      3.3839      3.7736  0.00755938
        1585     3.38194     3.77335  0.00755865
        1586     3.37988      3.7731  0.00755795
        1587     3.37773     3.77285  0.00755729
        1588     3.37549      3.7726  0.00755668
        1589     3.37317     3.77235   0.0075561
        1590     3.37077      3.7721  0.00755557
        1591      3.3683     3.77184  0.00755508
        1592     3.36575     3.77159  0.00755464
        1593     3.36315     3.77133  0.00755425
        1594     3.36048     3.77107   0.0075539
        1595     3.35777     3.77081  0.00755361
        1596     3.35501     3.77055  0.00755337
        1597     3.35221     3.77029  0.00755318
        1598     3.34938     3.77003  0.00755305
        1599     3.34653     3.76976  0.00755296
        1600     3.34366      3.7695  0.00755294
        1601     3.34077     3.76923  0.00755296
        1602     3.33788     3.76896  0.00755305
        1603     3.33499     3.76869  0.00755319
        1604      3.3321     3.76842  0.00755338
        1605     3.32922     3.76814  0.00755363
        1606     3.32634     3.76787  0.00755393
        1607     3.32348     3.76759  0.00755429
        1608     3.32062     3.76731  0.00755471
        1609     3.31778     3.76703  0.00755518
        1610     3.31495     3.76675   0.0075557
        1611     3.31213     3.76647  0.00755628
        1612     3.30931     3.76619  0.00755691
        1613      3.3065      3.7659   0.0075576
        1614      3.3037     3.76562  0.00755834
        1615      3.3009     3.76533  0.00755913
        1616     3.29809     3.76504  0.00755998
        1617     3.29529     3.76475  0.00756089
        1618     3.29249     3.76446  0.00756185
        1619     3.28968     3.76416  0.00756286
        1620     3.28688     3.76387  0.00756393
        1621     3.28409     3.76357  0.00756505
        1622     3.28131     3.76328  0.00756623
        1623     3.27855     3.76298  0.00756746
        1624     3.27584     3.76268  0.00756874
        1625     3.27318     3.76238  0.00757007
        1626      3.2706     3.76207  0.00757146
        1627     3.26812     3.76177  0.00757289
        1628     3.26576     3.76147  0.00757436
        1629     3.26357     3.76116  0.00757588
        1630     3.26157     3.76085  0.00757743
        1631      3.2598     3.76055  0.00757901
        1632     3.25831     3.76024  0.00758061
        1633     3.25711     3.75993  0.00758222
        1634     3.25627     3.75962  0.00758385
        1635      3.2558     3.75931  0.00758547
        1636     3.25575     3.75901  0.00758707
        1637     3.25614      3.7587  0.00758865
        1638     3.25699     3.75839   0.0075902
        1639     3.25832     3.75809   0.0075917
        1640     3.26013     3.75778  0.00759314
        1641     3.26243     3.75748  0.00759451
        1642      3.2652     3.75718   0.0075958
        1643     3.26842     3.75689    0.007597
        1644     3.27208     3.75659   0.0075981
        1645     3.27613      3.7563  0.00759909
        1646     3.28054     3.75601  0.00759997
        1647     3.28526     3.75572  0.00760073
        1648     3.29025     3.75544  0.00760136
        1649     3.29544     3.75516  0.00760187
        1650      3.3008     3.75489  0.00760225
        1651     3.30626     3.75461   0.0076025
        1652     3.31177     3.75435  0.00760262
        1653     3.31729     3.75408  0.00760262
        1654     3.32276     3.75382  0.00760249
        1655     3.32815     3.75356  0.00760225
        1656     3.33341     3.75331  0.00760189
        1657     3.33852     3.75306  0.00760142
        1658     3.34343     3.75281  0.00760085
        1659     3.34813     3.75257  0.00760019
        1660      3.3526     3.75233  0.00759943
        1661     3.35682     3.75209  0.00759858
        1662     3.36077     3.75185  0.00759765
        1663     3.36445     3.75162  0.00759666
        1664     3.36786     3.75139  0.00759559
        1665     3.37099     3.75116  0.00759446
        1666     3.37385     3.75094  0.00759328
        1667     3.37643     3.75071  0.00759205
        1668     3.37876     3.75049  0.00759077
        1669     3.38083     3.75027  0.00758946
        1670     3.38265     3.75005   0.0075881
        1671     3.38424     3.74983  0.00758672
        1672     3.38561     3.74961  0.00758531
        1673     3.38677     3.74939  0.00758387
        1674     3.38773     3.74918  0.00758242
        1675     3.38852     3.74896  0.00758095
        1676     3.38914     3.74875  0.00757947
        1677      3.3896     3.74853  0.00757797
        1678     3.38993     3.74832  0.00757647
        1679     3.39013     3.74811  0.00757496
        1680     3.39022     3.74789  0.00757344
        1681     3.39021     3.74768  0.00757193
        1682     3.39012     3.74747  0.00757041
        1683     3.38995     3.74726  0.00756889
        1684     3.38972     3.74704  0.00756737
        1685     3.38943     3.74683  0.00756586
        1686     3.38909     3.74662  0.00756434
        1687     3.38872     3.74641  0.00756284
        1688     3.38832     3.74619  0.00756133
        1689     3.38789     3.74598  0.00755983
        1690     3.38744     3.74577  0.00755833
        1691     3.38698     3.74556  0.00755684
        1692      3.3865     3.74535  0.00755535
        1693     3.38602     3.74513  0.00755387
        1694     3.38553     3.74492  0.00755239
        1695     3.38503     3.74471  0.00755092
        1696     3.38452      3.7445  0.00754945
        1697     3.38401     3.74428  0.00754799
        1698     3.38349     3.74407  0.00754654
        1699     3.38297     3.74386  0.00754509
        1700     3.38243     3.74365  0.00754365
        1701     3.38189     3.74343  0.00754221
        1702     3.38132     3.74322  0.00754078
        1703     3.38075     3.74301  0.00753935
        1704     3.38015      3.7428  0.00753793
        1705     3.37953     3.74258  0.00753652
        1706     3.37888     3.74237  0.00753512
        1707     3.37821     3.74216  0.00753373
        1708      3.3775     3.74194  0.00753234
        1709     3.37676     3.74173  0.00753096
        1710     3.37598     3.74151   0.0075296
        1711     3.37516      3.7413  0.00752824
        1712     3.37429     3.74109  0.00752689
        1713     3.37336     3.74087  0.00752556
        1714     3.37238     3.74066  0.00752424
        1715     3.37134     3.74044  0.00752293
        1716     3.37023     3.74023  0.00752164
        1717     3.36904     3.74001  0.00752037
        1718     3.36778     3.73979  0.00751911
        1719     3.36643     3.73958  0.00751787
        1720     3.36498     3.73936  0.00751666
        1721     3.36344     3.73914  0.00751546
        1722     3.36179     3.73892  0.00751429
        1723     3.36002      3.7387  0.00751315
        1724     3.35814     3.73848  0.00751203
        1725     3.35612     3.73826  0.00751095
        1726     3.35398     3.73803  0.00750989
        1727     3.35169     3.73781  0.00750888
        1728     3.34927     3.73759   0.0075079
        1729      3.3467     3.73736  0.00750696
        1730     3.34399     3.73713  0.00750606
        1731     3.34114      3.7369  0.00750521
        1732     3.33815     3.73667  0.00750441
        1733     3.33504     3.73644  0.00750365
        1734     3.33182     3.73621  0.00750295
        1735     3.32849     3.73597  0.00750231
        1736     3.32509     3.73574  0.00750172
        1737     3.32163      3.7355  0.00750119
        1738     3.31815     3.73526  0.00750071
        1739     3.31468     3.73502   0.0075003
        1740     3.31125     3.73477  0.00749994
        1741      3.3079     3.73453  0.00749964
        1742     3.30467     3.73428  0.00749939
        1743     3.30161     3.73403   0.0074992
        1744     3.29876     3.73378  0.00749905
        1745     3.29617     3.73353  0.00749895
        1746     3.29386     3.73328  0.00749888
        1747     3.29187     3.73303  0.00749884
        1748     3.29025     3.73277  0.00749883
        1749       3.289     3.73252  0.00749883
        1750     3.28815     3.73227  0.00749884
        1751     3.28771     3.73201  0.00749886
        1752     3.28767     3.73176  0.00749887
        1753     3.28803     3.73151  0.00749886
        1754     3.28877     3.73125  0.00749883
        1755     3.28986       3.731  0.00749877
        1756     3.29128     3.73075  0.00749868
        1757     3.29299      3.7305  0.00749855
        1758     3.29494     3.73026  0.00749838
        1759      3.2971     3.73001  0.00749816
        1760     3.29943     3.72976  0.00749789
        1761     3.30188     3.72952  0.00749757
        1762     3.30442     3.72928  0.00749719
        1763       3.307     3.72904  0.00749677
        1764     3.30959      3.7288  0.00749629
        1765     3.31217     3.72857  0.00749576
        1766     3.31471     3.72833  0.00749517
        1767     3.31719      3.7281  0.00749454
        1768     3.31961     3.72787  0.00749386
        1769     3.32194     3.72764  0.00749314
        1770     3.32418     3.72741  0.00749237
        1771     3.32635     3.72718  0.00749156
        1772     3.32843     3.72696  0.00749071
        1773     3.33044     3.72674  0.00748983
        1774     3.33237     3.72651   0.0074889
        1775     3.33426     3.72629  0.00748794
        1776     3.33609     3.72607  0.00748695
        1777     3.33789     3.72585  0.00748592
        1778     3.33967     3.72564  0.00748486
        1779     3.34143     3.72542  0.00748377
        1780     3.34319     3.72521  0.00748265
        1781     3.34496     3.72499  0.00748149
        1782     3.34674     3.72478   0.0074803
        1783     3.34855     3.72457  0.00747908
        1784     3.35038     3.72436  0.00747783
        1785     3.35224     3.72415  0.00747655
        1786     3.35413     3.72394  0.00747523
        1787     3.35605     3.72374  0.00747388
        1788     3.35799     3.72353   0.0074725
        1789     3.35997     3.72333  0.00747109
        1790     3.36196     3.72313  0.00746964
        1791     3.36397     3.72293  0.00746816
        1792     3.36598     3.72273  0.00746665
        1793       3.368     3.72253  0.00746511
        1794     3.37001     3.72234  0.00746353
        1795       3.372     3.72214  0.00746193
        1796     3.37397     3.72195  0.00746029
        1797     3.37591     3.72175  0.00745862
        1798     3.37781     3.72156  0.00745693
        1799     3.37965     3.72137   0.0074552
        1800     3.38145     3.72118  0.00745345
        1801     3.38318       3.721  0.00745168
        1802     3.38483     3.72081  0.00744988
        1803     3.38641     3.72062  0.00744805
        1804     3.38791     3.72044  0.00744621
        1805     3.38933     3.72026  0.00744434
        1806     3.39065     3.72007  0.00744246
        1807     3.39187     3.71989  0.00744055
        1808       3.393     3.71971  0.00743863
        1809     3.39403     3.71953   0.0074367
        1810     3.39496     3.71935  0.00743475
        1811     3.39579     3.71917  0.00743279
        1812     3.39652     3.71899  0.00743082
        1813     3.39715     3.71882  0.00742885
        1814     3.39768     3.71864  0.00742686
        1815     3.39812     3.71846  0.00742487
        1816     3.39847     3.71829  0.00742287
        1817     3.39873     3.71811  0.00742087
        1818     3.39891     3.71794  0.00741886
        1819     3.39901     3.71776  0.00741686
        1820     3.39904     3.71759  0.00741485
        1821     3.39899     3.71741  0.00741284
        1822     3.39889     3.71724  0.00741083
        1823     3.39873     3.71706  0.00740883
        1824     3.39853     3.71689  0.00740682
        1825     3.39828     3.71671  0.00740482
        1826       3.398     3.71654  0.00740282
        1827     3.39769     3.71636  0.00740083
        1828     3.39736     3.71619  0.00739884
        1829     3.39702     3.71601  0.00739685
        1830     3.39668     3.71584  0.00739486
        1831     3.39633     3.71566  0.00739288
        1832     3.39599     3.71549  0.00739091
        1833     3.39567     3.71532  0.00738893
        1834     3.39537     3.71514  0.00738696
        1835      3.3951     3.71497    0.007385
        1836     3.39486     3.71479  0.00738303
        1837     3.39466     3.71462  0.00738107
        1838      3.3945     3.71444  0.00737911
        1839     3.39438     3.71427  0.00737715
        1840     3.39431      3.7141  0.00737519
        1841      3.3943     3.71392  0.00737323
        1842     3.39434     3.71375  0.00737127
        1843     3.39443     3.71358   0.0073693
        1844     3.39458      3.7134  0.00736734
        1845     3.39478     3.71323  0.00736537
        1846     3.39504     3.71306  0.00736339
        1847     3.39536     3.71289  0.00736142
        1848     3.39572     3.71271  0.00735943
        1849     3.39614     3.71254  0.00735744
        1850      3.3966     3.71237  0.00735545
        1851     3.39711      3.7122  0.00735345
        1852     3.39767     3.71203  0.00735144
        1853     3.39825     3.71186  0.00734942
        1854     3.39888     3.71169  0.00734739
        1855     3.39953     3.71153  0.00734536
        1856     3.40021     3.71136  0.00734332
        1857     3.40091     3.71119  0.00734127
        1858     3.40163     3.71102   0.0073392
        1859     3.40236     3.71086  0.00733713
        1860      3.4031     3.71069  0.00733506
        1861     3.40384     3.71053  0.00733297
        1862     3.40458     3.71036  0.00733087
        1863     3.40532      3.7102  0.00732876
        1864     3.40605     3.71004  0.00732665
        1865     3.40677     3.70987  0.00732452
        1866     3.40747     3.70971  0.00732239
        1867     3.40815     3.70955  0.00732025
        1868     3.40881     3.70939   0.0073181
        1869     3.40945     3.70923  0.00731595
        1870     3.41006     3.70907  0.00731378
        1871     3.41064     3.70891  0.00731161
        1872     3.41119     3.70875  0.00730944
        1873      3.4117     3.70859  0.00730725
        1874     3.41217     3.70843  0.00730507
        1875      3.4126     3.70828  0.00730287
        1876       3.413     3.70812  0.00730068
        1877     3.41335     3.70796  0.00729848
        1878     3.41365      3.7078  0.00729627
        1879     3.41391     3.70765  0.00729407
        1880     3.41412     3.70749  0.00729186
        1881     3.41428     3.70734  0.00728965
        1882     3.41438     3.70718  0.00728743
        1883     3.41443     3.70702  0.00728522
        1884     3.41443     3.70687  0.00728301
        1885     3.41437     3.70671   0.0072808
        1886     3.41425     3.70656  0.00727859
        1887     3.41407      3.7064  0.00727638
        1888     3.41382     3.70625  0.00727418
        1889     3.41351     3.70609  0.00727198
        1890     3.41313     3.70594  0.00726978
        1891     3.41269     3.70578  0.00726759
        1892     3.41218     3.70563  0.00726541
        1893     3.41159     3.70547  0.00726323
        1894     3.41093     3.70532  0.00726106
        1895      3.4102     3.70516   0.0072589
        1896     3.40939     3.70501  0.00725675
        1897      3.4085     3.70485   0.0072546
        1898     3.40753     3.70469  0.00725247
        1899     3.40649     3.70454  0.00725035
        1900     3.40537     3.70438  0.00724825
        1901     3.40417     3.70422  0.00724615
        1902      3.4029     3.70406  0.00724408
        1903     3.40155      3.7039  0.00724201
        1904     3.40012     3.70374  0.00723997
        1905     3.39863     3.70358  0.00723794
        1906     3.39706     3.70342  0.00723593
        1907     3.39543     3.70326  0.00723394
        1908     3.39374      3.7031  0.00723196
        1909     3.39199     3.70294  0.00723001
        1910      3.3902     3.70277  0.00722808
        1911     3.38836     3.70261  0.00722617
        1912     3.38648     3.70244  0.00722428
        1913     3.38458     3.70228  0.00722241
        1914     3.38267     3.70211  0.00722057
        1915     3.38074     3.70194  0.00721875
        1916     3.37881     3.70177  0.00721695
        1917      3.3769      3.7016  0.00721518
        1918     3.37501     3.70143  0.00721342
        1919     3.37315     3.70126  0.00721169
        1920     3.37134     3.70109  0.00720998
        1921     3.36958     3.70092   0.0072083
        1922      3.3679     3.70074  0.00720663
        1923     3.36629     3.70057  0.00720498
        1924     3.36476      3.7004  0.00720335
        1925     3.36334     3.70022  0.00720173
        1926     3.36202     3.70005  0.00720014
        1927     3.36081     3.69987  0.00719855
        1928     3.35972     3.69969  0.00719698
        1929     3.35875     3.69952  0.00719542
        1930      3.3579     3.69934  0.00719387
        1931     3.35719     3.69916  0.00719232
        1932      3.3566     3.69898  0.00719079
        1933     3.35613     3.69881  0.00718925
        1934     3.35579     3.69863  0.00718772
        1935     3.35557     3.69845  0.00718619
        1936     3.35547     3.69828  0.00718467
        1937     3.35547      3.6981  0.00718314
        1938     3.35558     3.69792   0.0071816
        1939     3.35577     3.69775  0.00718007
        1940     3.35606     3.69757  0.00717853
        1941     3.35641     3.69739  0.00717698
        1942     3.35684     3.69722  0.00717543
        1943     3.35731     3.69704  0.00717386
        1944     3.35784     3.69687   0.0071723
        1945      3.3584     3.69669  0.00717072
        1946     3.35898     3.69652  0.00716913
        1947     3.35959     3.69635  0.00716754
        1948      3.3602     3.69618  0.00716594
        1949      3.3608       3.696  0.00716433
        1950      3.3614     3.69583  0.00716271
        1951     3.36198     3.69566  0.00716108
        1952     3.36254     3.69549  0.00715944
        1953     3.36306     3.69532   0.0071578
        1954     3.36354     3.69515  0.00715615
        1955     3.36398     3.69498   0.0071545
        1956     3.36437     3.69481  0.00715283
        1957     3.36471     3.69464  0.00715117
        1958     3.36499     3.69447   0.0071495
        1959      3.3652     3.69431  0.00714782
        1960     3.36535     3.69414  0.00714615
        1961     3.36544     3.69397  0.00714447
        1962     3.36545      3.6938  0.00714279
        1963     3.36539     3.69364  0.00714111
        1964     3.36526     3.69347  0.00713943
        1965     3.36505      3.6933  0.00713775
        1966     3.36477     3.69314  0.00713608
        1967     3.36441     3.69297  0.00713441
        1968     3.36399      3.6928  0.00713274
        1969     3.36349     3.69263  0.00713108
        1970     3.36291     3.69247  0.00712942
        1971     3.36227      3.6923  0.00712777
        1972     3.36156     3.69213  0.00712613
        1973     3.36079     3.69196   0.0071245
        1974     3.35996     3.69179  0.00712287
        1975     3.35907     3.69163  0.00712126
        1976     3.35813     3.69146  0.00711966
        1977     3.35713     3.69129  0.00711806
        1978     3.35609     3.69112  0.00711648
        1979     3.35502     3.69095  0.00711491
        1980      3.3539     3.69078  0.00711335
        1981     3.35276     3.69061  0.00711181
        1982      3.3516     3.69044  0.00711028
        1983     3.35041     3.69027  0.00710876
        1984     3.34922     3.69009  0.00710725
        1985     3.34802     3.68992  0.00710576
        1986     3.34682     3.68975  0.00710428
        1987     3.34563     3.68958  0.00710282
        1988     3.34445      3.6894  0.00710137
        1989     3.34329     3.68923  0.00709993
        1990     3.34215     3.68905   0.0070985
        1991     3.34105     3.68888  0.00709709
        1992     3.33998      3.6887  0.00709569
        1993     3.33894     3.68853   0.0070943
        1994     3.33796     3.68835  0.00709292
        1995     3.33702     3.68818  0.00709155
        1996     3.33614       3.688  0.00709019
        1997     3.33531     3.68782  0.00708884
        1998     3.33454     3.68765  0.00708749
        1999     3.33383     3.68747  0.00708616
        2000     3.33318     3.68729  0.00708483
        2001      3.3326     3.68712  0.00708351
        2002     3.33208     3.68694  0.00708219
        2003     3.33163     3.68676  0.00708087
        2004     3.33125     3.68658  0.00707956
        2005     3.33093     3.68641  0.00707825
        2006     3.33067     3.68623  0.00707694
        2007     3.33048     3.68605  0.00707564
        2008     3.33034     3.68587  0.00707433
        2009     3.33027      3.6857  0.00707302
        2010     3.33025     3.68552  0.00707172
        2011     3.33028     3.68534   0.0070704
        2012     3.33035     3.68517  0.00706909
        2013     3.33048     3.68499  0.00706778
        2014     3.33064     3.68481  0.00706646
        2015     3.33083     3.68464  0.00706513
        2016     3.33106     3.68446   0.0070638
        2017      3.3313     3.68429  0.00706247
        2018     3.33157     3.68411  0.00706113
        2019     3.33184     3.68394  0.00705979
        2020     3.33212     3.68377  0.00705845
        2021      3.3324     3.68359  0.00705709
        2022     3.33266     3.68342  0.00705574
        2023     3.33292     3.68324  0.00705438
        2024     3.33315     3.68307  0.00705301
        2025     3.33335      3.6829  0.00705164
        2026     3.33351     3.68273  0.00705027
        2027     3.33364     3.68255   0.0070489
        2028     3.33371     3.68238  0.00704752
        2029     3.33374     3.68221  0.00704614
        2030      3.3337     3.68204  0.00704476
        2031     3.33361     3.68187  0.00704338
        2032     3.33344      3.6817    0.007042
        2033     3.33321     3.68152  0.00704062
        2034      3.3329     3.68135  0.00703925
        2035     3.33252     3.68118  0.00703787
        2036     3.33206     3.68101  0.00703651
        2037     3.33153     3.68084  0.00703514
        2038     3.33091     3.68067  0.00703379
        2039     3.33022     3.68049  0.00703244
        2040     3.32945     3.68032  0.00703109
        2041      3.3286     3.68015  0.00702976
        2042     3.32768     3.67998  0.00702844
        2043     3.32669      3.6798  0.00702712
        2044     3.32563     3.67963  0.00702582
        2045      3.3245     3.67946  0.00702453
        2046     3.32331     3.67928  0.00702326
        2047     3.32207     3.67911  0.00702199
        2048     3.32077     3.67893  0.00702074
        2049     3.31942     3.67876  0.00701951
