#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1266    -0.76933    -1.17758  0.00752542
        1267   -0.767848    -1.17726  0.00752643
        1268    -0.76644    -1.17694  0.00752746
        1269   -0.765108    -1.17661  0.00752852
        1270   -0.763854    -1.17629  0.00752961
        1271   -0.762686    -1.17596  0.00753071
        1272   -0.761609    -1.17563  0.00753183
        1273   -0.760625    -1.17531  0.00753297
        1274   -0.759728    -1.17498  0.00753411
        1275   -0.758927    -1.17466  0.00753527
        1276   -0.758212    -1.17433  0.00753643
        1277   -0.757584      -1.174  0.00753759
        1278   -0.757035    -1.17368  0.00753875
        1279   -0.756572    -1.17335   0.0075399
        1280   -0.756181    -1.17303  0.00754105
        1281   -0.755864     -1.1727   0.0075422
        1282   -0.755602    -1.17237  0.00754333
        1283   -0.755397    -1.17205  0.00754445
        1284   -0.755239    -1.17172  0.00754555
        1285   -0.755127     -1.1714  0.00754664
        1286   -0.755044    -1.17108  0.00754771
        1287   -0.754986    -1.17075  0.00754877
        1288   -0.754939    -1.17043  0.00754981
        1289   -0.754907    -1.17011  0.00755083
        1290    -0.75488    -1.16979  0.00755184
        1291    -0.75486    -1.16946  0.00755282
        1292   -0.754832    -1.16914  0.00755379
        1293   -0.754794    -1.16882  0.00755474
        1294   -0.754739     -1.1685  0.00755568
        1295   -0.754667    -1.16818   0.0075566
        1296   -0.754576    -1.16786  0.00755751
        1297   -0.754458    -1.16755   0.0075584
        1298   -0.754314    -1.16723  0.00755928
        1299   -0.754139    -1.16691  0.00756014
        1300   -0.753939    -1.16659    0.007561
        1301   -0.753703    -1.16627  0.00756184
        1302   -0.753431    -1.16596  0.00756268
        1303   -0.753131    -1.16564  0.00756351
        1304   -0.752806    -1.16532  0.00756433
        1305   -0.752436    -1.16501  0.00756515
        1306   -0.752045    -1.16469  0.00756596
        1307   -0.751624    -1.16438  0.00756677
        1308   -0.751177    -1.16406  0.00756758
        1309   -0.750696    -1.16374  0.00756838
        1310   -0.750191    -1.16343  0.00756919
        1311   -0.749661    -1.16311  0.00756999
        1312   -0.749111     -1.1628  0.00757079
        1313   -0.748533    -1.16248   0.0075716
        1314   -0.747926    -1.16217  0.00757241
        1315   -0.747307    -1.16185  0.00757322
        1316   -0.746679    -1.16154  0.00757403
        1317   -0.746036    -1.16122  0.00757485
        1318    -0.74538     -1.1609  0.00757567
        1319   -0.744703    -1.16059  0.00757649
        1320   -0.744018    -1.16027  0.00757732
        1321   -0.743325    -1.15996  0.00757816
        1322   -0.742623    -1.15964    0.007579
        1323   -0.741904    -1.15933  0.00757985
        1324   -0.741193    -1.15901   0.0075807
        1325   -0.740474    -1.15869  0.00758155
        1326   -0.739745    -1.15838  0.00758242
        1327   -0.739013    -1.15806  0.00758329
        1328   -0.738276    -1.15775  0.00758416
        1329   -0.737534    -1.15743  0.00758504
        1330   -0.736792    -1.15711  0.00758593
        1331    -0.73605     -1.1568  0.00758682
        1332   -0.735304    -1.15648  0.00758772
        1333   -0.734561    -1.15616  0.00758863
        1334   -0.733813    -1.15585  0.00758954
        1335   -0.733055    -1.15553  0.00759046
        1336    -0.73229    -1.15521  0.00759139
        1337   -0.731528     -1.1549  0.00759232
        1338   -0.730757    -1.15458  0.00759326
        1339    -0.72998    -1.15426  0.00759421
        1340   -0.729191    -1.15395  0.00759517
        1341   -0.728386    -1.15363  0.00759613
        1342   -0.727563    -1.15331   0.0075971
        1343   -0.726732    -1.15299  0.00759808
        1344   -0.725887    -1.15268  0.00759907
        1345    -0.72502    -1.15236  0.00760007
        1346   -0.724132    -1.15204  0.00760108
        1347   -0.723221    -1.15172   0.0076021
        1348   -0.722284     -1.1514  0.00760313
        1349   -0.721316    -1.15108  0.00760418
        1350   -0.720322    -1.15076  0.00760524
        1351   -0.719298    -1.15045  0.00760631
        1352   -0.718233    -1.15013   0.0076074
        1353   -0.717136    -1.14981  0.00760851
        1354   -0.716006    -1.14949  0.00760963
        1355   -0.714841    -1.14916  0.00761077
        1356   -0.713642    -1.14884  0.00761193
        1357   -0.712405    -1.14852  0.00761311
        1358   -0.711128     -1.1482  0.00761432
        1359   -0.709817    -1.14788  0.00761554
        1360   -0.708478    -1.14755   0.0076168
        1361   -0.707117    -1.14723  0.00761807
        1362   -0.705733    -1.14691  0.00761937
        1363   -0.704333    -1.14658   0.0076207
        1364   -0.702919    -1.14626  0.00762205
        1365   -0.701496    -1.14593  0.00762342
        1366   -0.700088     -1.1456  0.00762483
        1367   -0.698692    -1.14528  0.00762626
        1368   -0.697322    -1.14495  0.00762771
        1369    -0.69599    -1.14462  0.00762918
        1370   -0.694712    -1.14429  0.00763068
        1371    -0.69349    -1.14396  0.00763219
        1372   -0.692349    -1.14364  0.00763373
        1373   -0.691302    -1.14331  0.00763527
        1374   -0.690353    -1.14298  0.00763683
        1375   -0.689523    -1.14265  0.00763839
        1376   -0.688827    -1.14232  0.00763996
        1377    -0.68826    -1.14199  0.00764152
        1378   -0.687852    -1.14166  0.00764308
        1379   -0.687602    -1.14133  0.00764463
        1380    -0.68752      -1.141  0.00764616
        1381   -0.687607    -1.14067  0.00764766
        1382   -0.687864    -1.14034  0.00764915
        1383   -0.688288    -1.14002   0.0076506
        1384    -0.68889    -1.13969  0.00765201
        1385   -0.689656    -1.13937  0.00765338
        1386   -0.690577    -1.13904   0.0076547
        1387   -0.691644    -1.13872  0.00765598
        1388   -0.692862     -1.1384   0.0076572
        1389    -0.69421    -1.13808  0.00765836
        1390   -0.695669    -1.13776  0.00765946
        1391    -0.69723    -1.13744   0.0076605
        1392   -0.698886    -1.13713  0.00766147
        1393   -0.700613    -1.13681  0.00766238
        1394   -0.702399     -1.1365  0.00766322
        1395    -0.70423    -1.13619  0.00766399
        1396   -0.706089    -1.13589  0.00766469
        1397   -0.707961    -1.13558  0.00766532
        1398   -0.709837    -1.13527  0.00766588
        1399   -0.711706    -1.13497  0.00766638
        1400   -0.713554    -1.13467  0.00766681
        1401   -0.715373    -1.13437  0.00766718
        1402   -0.717145    -1.13407  0.00766748
        1403   -0.718874    -1.13378  0.00766773
        1404   -0.720541    -1.13348  0.00766791
        1405   -0.722145    -1.13319  0.00766804
        1406   -0.723691     -1.1329  0.00766812
        1407   -0.725167    -1.13261  0.00766814
        1408   -0.726571    -1.13232  0.00766811
        1409     -0.7279    -1.13203  0.00766804
        1410   -0.729155    -1.13175  0.00766793
        1411   -0.730333    -1.13146  0.00766777
        1412   -0.731432    -1.13118  0.00766757
        1413   -0.732455     -1.1309  0.00766733
        1414   -0.733401    -1.13062  0.00766706
        1415   -0.734273    -1.13034  0.00766676
        1416    -0.73506    -1.13006  0.00766642
        1417   -0.735776    -1.12978  0.00766606
        1418   -0.736414     -1.1295  0.00766567
        1419   -0.736984    -1.12923  0.00766526
        1420   -0.737486    -1.12895  0.00766483
        1421   -0.737919    -1.12867  0.00766437
        1422    -0.73829     -1.1284  0.00766389
        1423   -0.738598    -1.12813   0.0076634
        1424   -0.738839    -1.12785   0.0076629
        1425   -0.739024    -1.12758  0.00766238
        1426   -0.739143    -1.12731  0.00766184
        1427   -0.739205    -1.12704   0.0076613
        1428   -0.739207    -1.12676  0.00766075
        1429   -0.739161    -1.12649  0.00766019
        1430    -0.73906    -1.12622  0.00765962
        1431   -0.738901    -1.12595  0.00765905
        1432    -0.73868    -1.12568  0.00765847
        1433    -0.73842    -1.12541  0.00765789
        1434   -0.738114    -1.12514  0.00765731
        1435   -0.737749    -1.12487  0.00765674
        1436    -0.73734     -1.1246  0.00765616
        1437   -0.736885    -1.12433  0.00765558
        1438   -0.736381    -1.12406  0.00765501
        1439   -0.735827    -1.12379  0.00765444
        1440   -0.735231    -1.12352  0.00765388
        1441   -0.734587    -1.12325  0.00765333
        1442   -0.733898    -1.12298  0.00765278
        1443   -0.733168    -1.12271  0.00765225
        1444   -0.732387    -1.12244  0.00765172
        1445   -0.731559    -1.12217   0.0076512
        1446   -0.730697     -1.1219   0.0076507
        1447   -0.729785    -1.12163  0.00765021
        1448   -0.728831    -1.12136  0.00764974
        1449   -0.727839    -1.12109  0.00764928
        1450   -0.726797    -1.12081  0.00764883
        1451   -0.725719    -1.12054  0.00764841
        1452    -0.72461    -1.12027    0.007648
        1453   -0.723463       -1.12  0.00764761
        1454   -0.722273    -1.11972  0.00764724
        1455   -0.721045    -1.11945  0.00764689
        1456   -0.719783    -1.11917  0.00764656
        1457   -0.718488     -1.1189  0.00764626
        1458   -0.717158    -1.11862  0.00764598
        1459   -0.715799    -1.11835  0.00764572
        1460   -0.714408    -1.11807  0.00764549
        1461   -0.712997    -1.11779  0.00764528
        1462    -0.71156    -1.11752   0.0076451
        1463   -0.710102    -1.11724  0.00764494
        1464   -0.708627    -1.11696  0.00764481
        1465   -0.707137    -1.11668  0.00764471
        1466   -0.705634     -1.1164  0.00764464
        1467   -0.704123    -1.11612  0.00764459
        1468   -0.702609    -1.11584  0.00764457
        1469   -0.701103    -1.11555  0.00764458
        1470   -0.699587    -1.11527  0.00764461
        1471   -0.698092    -1.11499  0.00764468
        1472   -0.696612     -1.1147  0.00764476
        1473   -0.695148    -1.11442  0.00764488
        1474   -0.693708    -1.11413  0.00764502
        1475   -0.692296    -1.11385  0.00764518
        1476   -0.690918    -1.11356  0.00764537
        1477   -0.689576    -1.11327  0.00764558
        1478   -0.688283    -1.11298  0.00764581
        1479   -0.687035     -1.1127  0.00764607
        1480    -0.68584    -1.11241  0.00764634
        1481   -0.684704    -1.11212  0.00764663
        1482   -0.683623    -1.11183  0.00764693
        1483   -0.682614    -1.11154  0.00764725
        1484   -0.681674    -1.11125  0.00764758
        1485   -0.680805    -1.11096  0.00764792
        1486   -0.680011    -1.11067  0.00764827
        1487   -0.679291    -1.11038  0.00764863
        1488   -0.678649    -1.11009  0.00764899
        1489   -0.678089     -1.1098  0.00764935
        1490   -0.677609    -1.10951  0.00764972
        1491   -0.677205    -1.10922  0.00765008
        1492    -0.67688    -1.10893  0.00765044
        1493   -0.676636    -1.10864  0.00765079
        1494   -0.676469    -1.10835  0.00765114
        1495   -0.676386    -1.10806  0.00765147
        1496    -0.67637    -1.10777   0.0076518
        1497   -0.676432    -1.10749  0.00765211
        1498   -0.676551     -1.1072  0.00765241
        1499   -0.676748    -1.10691  0.00765269
        1500   -0.677006    -1.10663  0.00765295
        1501   -0.677329    -1.10634  0.00765319
        1502   -0.677706    -1.10605  0.00765342
        1503   -0.678138    -1.10577  0.00765362
        1504   -0.678612    -1.10549   0.0076538
        1505   -0.679132     -1.1052  0.00765395
        1506   -0.679694    -1.10492  0.00765409
        1507     -0.6803    -1.10464  0.00765419
        1508   -0.680938    -1.10436  0.00765427
        1509   -0.681613    -1.10408  0.00765432
        1510   -0.682312     -1.1038  0.00765435
        1511   -0.683037    -1.10352  0.00765435
        1512   -0.683789    -1.10324  0.00765432
        1513   -0.684558    -1.10296  0.00765426
        1514   -0.685345    -1.10269  0.00765417
        1515    -0.68615    -1.10241  0.00765405
        1516   -0.686955    -1.10214  0.00765391
        1517   -0.687773    -1.10187  0.00765374
        1518   -0.688605    -1.10159  0.00765354
        1519   -0.689441    -1.10132   0.0076533
        1520   -0.690287    -1.10105  0.00765305
        1521   -0.691137    -1.10078  0.00765276
        1522   -0.691989    -1.10051  0.00765244
        1523   -0.692848    -1.10025   0.0076521
        1524   -0.693697    -1.09998  0.00765172
        1525   -0.694544    -1.09971  0.00765132
        1526    -0.69539    -1.09945   0.0076509
        1527   -0.696231    -1.09919  0.00765044
        1528   -0.697064    -1.09892  0.00764996
        1529   -0.697898    -1.09866  0.00764945
        1530   -0.698716     -1.0984  0.00764892
        1531   -0.699528    -1.09814  0.00764836
        1532   -0.700325    -1.09788  0.00764777
        1533   -0.701116    -1.09762  0.00764716
        1534   -0.701892    -1.09736  0.00764652
        1535   -0.702657     -1.0971  0.00764587
        1536   -0.703408    -1.09685  0.00764518
        1537   -0.704143    -1.09659  0.00764448
        1538   -0.704866    -1.09634  0.00764375
        1539   -0.705559    -1.09608    0.007643
        1540   -0.706241    -1.09583  0.00764223
        1541   -0.706897    -1.09558  0.00764143
        1542   -0.707535    -1.09533  0.00764062
        1543   -0.708149    -1.09508  0.00763979
        1544   -0.708743    -1.09483  0.00763894
        1545    -0.70931    -1.09458  0.00763807
        1546   -0.709854    -1.09433  0.00763718
        1547   -0.710366    -1.09408  0.00763627
        1548   -0.710852    -1.09383  0.00763535
        1549   -0.711302    -1.09358  0.00763442
        1550   -0.711721    -1.09334  0.00763346
        1551   -0.712101    -1.09309   0.0076325
        1552   -0.712448    -1.09285  0.00763152
        1553   -0.712756     -1.0926  0.00763053
        1554   -0.713023    -1.09236  0.00762953
        1555   -0.713248    -1.09211  0.00762852
        1556   -0.713434    -1.09187  0.00762749
        1557   -0.713567    -1.09163  0.00762646
        1558   -0.713662    -1.09139  0.00762543
        1559   -0.713705    -1.09114  0.00762438
        1560   -0.713698     -1.0909  0.00762333
        1561   -0.713627    -1.09066  0.00762228
        1562   -0.713501    -1.09042  0.00762122
        1563   -0.713313    -1.09018  0.00762017
        1564   -0.713065    -1.08994  0.00761911
        1565   -0.712754    -1.08969  0.00761805
        1566   -0.712374    -1.08945    0.007617
        1567    -0.71193    -1.08921  0.00761594
        1568   -0.711412    -1.08897   0.0076149
        1569   -0.710812    -1.08873  0.00761386
        1570   -0.710139    -1.08849  0.00761282
        1571   -0.709373    -1.08825   0.0076118
        1572   -0.708533    -1.08801  0.00761079
        1573   -0.707604    -1.08776   0.0076098
        1574   -0.706587    -1.08752  0.00760881
        1575   -0.705477    -1.08728  0.00760785
        1576   -0.704277    -1.08704   0.0076069
        1577   -0.702987    -1.08679  0.00760597
        1578   -0.701596    -1.08655  0.00760507
        1579   -0.700112     -1.0863  0.00760419
        1580   -0.698527    -1.08606  0.00760334
        1581   -0.696853    -1.08581  0.00760251
        1582   -0.695076    -1.08557  0.00760172
        1583   -0.693205    -1.08532  0.00760096
        1584    -0.69124    -1.08507  0.00760023
        1585   -0.689181    -1.08482  0.00759954
        1586   -0.687029    -1.08457  0.00759888
        1587   -0.684789    -1.08432  0.00759827
        1588   -0.682466    -1.08406   0.0075977
        1589   -0.680064    -1.08381  0.00759717
        1590   -0.677584    -1.08355  0.00759668
        1591   -0.675032     -1.0833  0.00759625
        1592   -0.672425    -1.08304  0.00759586
        1593   -0.669757    -1.08278  0.00759552
        1594   -0.667039    -1.08252  0.00759523
        1595   -0.664278    -1.08226  0.00759499
        1596   -0.661476    -1.08199  0.00759481
        1597   -0.658647    -1.08173  0.00759468
        1598   -0.655789    -1.08146   0.0075946
        1599   -0.652916    -1.08119  0.00759458
        1600   -0.650028    -1.08092  0.00759461
        1601   -0.647136    -1.08065   0.0075947
        1602   -0.644241    -1.08038  0.00759485
        1603    -0.64135    -1.08011  0.00759504
        1604   -0.638461    -1.07983   0.0075953
        1605   -0.635579    -1.07955  0.00759561
        1606   -0.632706    -1.07928  0.00759597
        1607   -0.629852      -1.079  0.00759639
        1608   -0.627007    -1.07872  0.00759687
        1609   -0.624166    -1.07843   0.0075974
        1610   -0.621344    -1.07815  0.00759798
        1611   -0.618531    -1.07786  0.00759862
        1612   -0.615723    -1.07758  0.00759931
        1613   -0.612912    -1.07729  0.00760006
        1614   -0.610111      -1.077  0.00760086
        1615   -0.607309    -1.07671  0.00760171
        1616   -0.604506    -1.07642  0.00760262
        1617   -0.601702    -1.07612  0.00760359
        1618   -0.598896    -1.07583  0.00760461
        1619   -0.596089    -1.07553  0.00760568
        1620   -0.593293    -1.07523  0.00760681
        1621   -0.590514    -1.07494  0.00760799
        1622   -0.587757    -1.07463  0.00760923
        1623   -0.585039    -1.07433  0.00761052
        1624   -0.582379    -1.07403  0.00761186
        1625    -0.57979    -1.07373  0.00761325
        1626   -0.577305    -1.07342  0.00761468
        1627   -0.574945    -1.07311  0.00761617
        1628   -0.572748    -1.07281  0.00761769
        1629   -0.570752     -1.0725  0.00761924
        1630   -0.568982    -1.07219  0.00762083
        1631   -0.567472    -1.07188  0.00762243
        1632   -0.566276    -1.07157  0.00762406
        1633   -0.565432    -1.07126  0.00762569
        1634   -0.564969    -1.07095  0.00762731
        1635   -0.564917    -1.07064  0.00762892
        1636   -0.565301    -1.07033  0.00763051
        1637   -0.566148    -1.07002  0.00763206
        1638   -0.567476    -1.06972  0.00763357
        1639   -0.569288    -1.06941  0.00763501
        1640   -0.571588    -1.06911  0.00763639
        1641   -0.574364    -1.06881  0.00763769
        1642   -0.577589    -1.06851  0.00763889
        1643   -0.581255    -1.06821     0.00764
        1644   -0.585315    -1.06792  0.00764099
        1645   -0.589731    -1.06763  0.00764188
        1646   -0.594453    -1.06734  0.00764264
        1647   -0.599439    -1.06706  0.00764328
        1648   -0.604636    -1.06677  0.00764379
        1649   -0.609991     -1.0665  0.00764417
        1650   -0.615456    -1.06622  0.00764442
        1651   -0.620972    -1.06595  0.00764455
        1652    -0.62649    -1.06569  0.00764455
        1653   -0.631966    -1.06543  0.00764442
        1654   -0.637354    -1.06517  0.00764418
        1655   -0.642615    -1.06491  0.00764383
        1656   -0.647715    -1.06466  0.00764336
        1657   -0.652632    -1.06441  0.00764279
        1658   -0.657331    -1.06417  0.00764213
        1659   -0.661793    -1.06392  0.00764137
        1660   -0.666004    -1.06368  0.00764052
        1661   -0.669962    -1.06345   0.0076396
        1662   -0.673642    -1.06321   0.0076386
        1663   -0.677049    -1.06298  0.00763754
        1664    -0.68017    -1.06275  0.00763641
        1665   -0.683022    -1.06252  0.00763523
        1666   -0.685611     -1.0623    0.007634
        1667   -0.687936    -1.06207  0.00763272
        1668   -0.690007    -1.06185   0.0076314
        1669   -0.691825    -1.06163  0.00763005
        1670   -0.693416    -1.06141  0.00762867
        1671    -0.69479    -1.06119  0.00762726
        1672   -0.695947    -1.06097  0.00762582
        1673   -0.696914    -1.06075  0.00762437
        1674   -0.697685    -1.06053   0.0076229
        1675   -0.698302    -1.06032  0.00762141
        1676   -0.698767     -1.0601  0.00761992
        1677   -0.699093    -1.05989  0.00761841
        1678   -0.699297    -1.05967   0.0076169
        1679   -0.699385    -1.05946  0.00761539
        1680   -0.699376    -1.05924  0.00761387
        1681   -0.699281    -1.05903  0.00761235
        1682   -0.699113    -1.05881  0.00761083
        1683   -0.698876     -1.0586  0.00760932
        1684   -0.698586    -1.05839   0.0076078
        1685   -0.698246    -1.05817  0.00760629
        1686   -0.697868    -1.05796  0.00760478
        1687    -0.69746    -1.05775  0.00760327
        1688   -0.697029    -1.05753  0.00760177
        1689   -0.696573    -1.05732  0.00760027
        1690    -0.69611     -1.0571  0.00759878
        1691   -0.695632    -1.05689  0.00759729
        1692   -0.695148    -1.05668  0.00759581
        1693   -0.694658    -1.05646  0.00759433
        1694    -0.69416    -1.05625  0.00759286
        1695   -0.693656    -1.05604  0.00759139
        1696   -0.693135    -1.05582  0.00758993
        1697   -0.692615    -1.05561  0.00758848
        1698   -0.692085    -1.05539  0.00758703
        1699   -0.691547    -1.05518  0.00758558
        1700      -0.691    -1.05496  0.00758415
        1701   -0.690438    -1.05475  0.00758271
        1702   -0.689858    -1.05454  0.00758129
        1703   -0.689258    -1.05432  0.00757987
        1704   -0.688641    -1.05411  0.00757846
        1705   -0.687996    -1.05389  0.00757706
        1706   -0.687325    -1.05368  0.00757566
        1707   -0.686622    -1.05346  0.00757427
        1708   -0.685881    -1.05325   0.0075729
        1709   -0.685096    -1.05303  0.00757153
        1710   -0.684275    -1.05282  0.00757017
        1711   -0.683403     -1.0526  0.00756883
        1712   -0.682477    -1.05238  0.00756749
        1713   -0.681499    -1.05217  0.00756617
        1714   -0.680456    -1.05195  0.00756486
        1715   -0.679345    -1.05173  0.00756357
        1716   -0.678157    -1.05152   0.0075623
        1717    -0.67689     -1.0513  0.00756104
        1718   -0.675536    -1.05108   0.0075598
        1719    -0.67409    -1.05086  0.00755858
        1720   -0.672547    -1.05064  0.00755739
        1721   -0.670897    -1.05042  0.00755622
        1722   -0.669135     -1.0502  0.00755507
        1723    -0.66725    -1.04998  0.00755396
        1724   -0.665238    -1.04975  0.00755287
        1725   -0.663095    -1.04953  0.00755182
        1726   -0.660807     -1.0493   0.0075508
        1727   -0.658382    -1.04908  0.00754982
        1728   -0.655812    -1.04885  0.00754888
        1729   -0.653104    -1.04862  0.00754798
        1730   -0.650247    -1.04839  0.00754713
        1731   -0.647258    -1.04816  0.00754633
        1732   -0.644144    -1.04792  0.00754558
        1733   -0.640917    -1.04769  0.00754488
        1734    -0.63759    -1.04745  0.00754423
        1735   -0.634187    -1.04722  0.00754364
        1736   -0.630727    -1.04698  0.00754311
        1737    -0.62724    -1.04673  0.00754264
        1738   -0.623761    -1.04649  0.00754222
        1739   -0.620321    -1.04625  0.00754187
        1740   -0.616969      -1.046  0.00754157
        1741   -0.613739    -1.04575  0.00754132
        1742   -0.610677     -1.0455  0.00754112
        1743   -0.607827    -1.04525  0.00754098
        1744   -0.605228      -1.045  0.00754087
        1745   -0.602915    -1.04474  0.00754081
        1746   -0.600929    -1.04449  0.00754077
        1747   -0.599301    -1.04423  0.00754076
        1748   -0.598055    -1.04398  0.00754076
        1749   -0.597201    -1.04372  0.00754078
        1750   -0.596758    -1.04347  0.00754079
        1751   -0.596717    -1.04321   0.0075408
        1752   -0.597079    -1.04296   0.0075408
        1753   -0.597818     -1.0427  0.00754077
        1754    -0.59891    -1.04245  0.00754071
        1755   -0.600333     -1.0422  0.00754062
        1756   -0.602042    -1.04195  0.00754049
        1757    -0.60399     -1.0417  0.00754032
        1758   -0.606151    -1.04145   0.0075401
        1759   -0.608475    -1.04121  0.00753983
        1760   -0.610924    -1.04096  0.00753951
        1761   -0.613458    -1.04072  0.00753914
        1762    -0.61604    -1.04048  0.00753871
        1763   -0.618636    -1.04024  0.00753823
        1764   -0.621218       -1.04   0.0075377
        1765   -0.623752    -1.03977  0.00753711
        1766   -0.626233    -1.03953  0.00753648
        1767   -0.628642     -1.0393   0.0075358
        1768   -0.630974    -1.03907  0.00753508
        1769   -0.633221    -1.03884  0.00753431
        1770   -0.635386    -1.03861   0.0075335
        1771   -0.637471    -1.03838  0.00753265
        1772   -0.639477    -1.03816  0.00753177
        1773   -0.641414    -1.03793  0.00753084
        1774   -0.643295    -1.03771  0.00752988
        1775   -0.645121    -1.03749  0.00752889
        1776   -0.646917    -1.03727  0.00752786
        1777   -0.648695    -1.03705   0.0075268
        1778   -0.650448    -1.03684   0.0075257
        1779   -0.652204    -1.03662  0.00752458
        1780   -0.653974     -1.0364  0.00752342
        1781   -0.655754    -1.03619  0.00752223
        1782   -0.657558    -1.03598  0.00752101
        1783   -0.659383    -1.03577  0.00751976
        1784   -0.661241    -1.03556  0.00751847
        1785   -0.663126    -1.03535  0.00751716
        1786    -0.66504    -1.03514  0.00751581
        1787   -0.666988    -1.03493  0.00751442
        1788   -0.668967    -1.03473  0.00751301
        1789    -0.67096    -1.03453  0.00751156
        1790   -0.672963    -1.03432  0.00751008
        1791   -0.674974    -1.03412  0.00750856
        1792   -0.676986    -1.03392  0.00750702
        1793   -0.678991    -1.03373  0.00750544
        1794    -0.68099    -1.03353  0.00750383
        1795   -0.682955    -1.03333  0.00750219
        1796   -0.684894    -1.03314  0.00750052
        1797   -0.686794    -1.03295  0.00749883
        1798   -0.688643    -1.03276   0.0074971
        1799   -0.690431    -1.03257  0.00749535
        1800   -0.692155    -1.03238  0.00749357
        1801   -0.693809    -1.03219  0.00749177
        1802   -0.695388      -1.032  0.00748994
        1803   -0.696885    -1.03182  0.00748809
        1804   -0.698299    -1.03163  0.00748622
        1805   -0.699619    -1.03145  0.00748433
        1806   -0.700843    -1.03126  0.00748243
        1807   -0.701967    -1.03108  0.00748051
        1808   -0.702994     -1.0309  0.00747857
        1809   -0.703917    -1.03072  0.00747662
        1810   -0.704739    -1.03054  0.00747466
        1811   -0.705471    -1.03036  0.00747269
        1812   -0.706097    -1.03018   0.0074707
        1813    -0.70663       -1.03  0.00746871
        1814    -0.70707    -1.02982  0.00746672
        1815   -0.707418    -1.02965  0.00746472
        1816   -0.707676    -1.02947  0.00746271
        1817   -0.707851    -1.02929   0.0074607
        1818   -0.707945    -1.02912  0.00745869
        1819   -0.707978    -1.02894  0.00745668
        1820   -0.707936    -1.02876  0.00745467
        1821   -0.707833    -1.02859  0.00745266
        1822   -0.707674    -1.02841  0.00745065
        1823   -0.707468    -1.02823  0.00744864
        1824   -0.707218    -1.02806  0.00744664
        1825   -0.706934    -1.02788  0.00744464
        1826   -0.706622    -1.02771  0.00744264
        1827   -0.706296    -1.02753  0.00744064
        1828   -0.705957    -1.02736  0.00743865
        1829   -0.705613    -1.02718  0.00743667
        1830   -0.705265      -1.027  0.00743468
        1831   -0.704926    -1.02683   0.0074327
        1832   -0.704612    -1.02665  0.00743073
        1833   -0.704314    -1.02648  0.00742875
        1834   -0.704039     -1.0263  0.00742678
        1835   -0.703795    -1.02612  0.00742481
        1836    -0.70359    -1.02595  0.00742285
        1837    -0.70343    -1.02577  0.00742088
        1838   -0.703307     -1.0256  0.00741892
        1839    -0.70324    -1.02542  0.00741696
        1840   -0.703227    -1.02525  0.00741499
        1841   -0.703265    -1.02507  0.00741303
        1842   -0.703358     -1.0249  0.00741106
        1843   -0.703509    -1.02472  0.00740909
        1844   -0.703714    -1.02455  0.00740712
        1845   -0.703966    -1.02438  0.00740514
        1846   -0.704282     -1.0242  0.00740316
        1847   -0.704649    -1.02403  0.00740117
        1848   -0.705064    -1.02386  0.00739918
        1849   -0.705524    -1.02368  0.00739718
        1850   -0.706029    -1.02351  0.00739517
        1851   -0.706581    -1.02334  0.00739316
        1852   -0.707168    -1.02317  0.00739114
        1853   -0.707789      -1.023  0.00738911
        1854   -0.708443    -1.02283  0.00738707
        1855    -0.70912    -1.02266  0.00738502
        1856   -0.709816    -1.02249  0.00738297
        1857   -0.710524    -1.02232   0.0073809
        1858   -0.711252    -1.02216  0.00737883
        1859   -0.711993    -1.02199  0.00737675
        1860   -0.712728    -1.02182  0.00737465
        1861   -0.713473    -1.02166  0.00737255
        1862   -0.714213    -1.02149  0.00737044
        1863   -0.714936    -1.02133  0.00736832
        1864   -0.715656    -1.02116  0.00736619
        1865   -0.716363      -1.021  0.00736406
        1866   -0.717047    -1.02084  0.00736191
        1867   -0.717709    -1.02068  0.00735976
        1868   -0.718344    -1.02051   0.0073576
        1869   -0.718956    -1.02035  0.00735543
        1870   -0.719537    -1.02019  0.00735326
        1871   -0.720086    -1.02003  0.00735108
        1872   -0.720597    -1.01987  0.00734889
        1873   -0.721073    -1.01971   0.0073467
        1874   -0.721505    -1.01955   0.0073445
        1875   -0.721896    -1.01939   0.0073423
        1876   -0.722241    -1.01924  0.00734009
        1877   -0.722546    -1.01908  0.00733788
        1878   -0.722806    -1.01892  0.00733567
        1879    -0.72301    -1.01876  0.00733346
        1880   -0.723175    -1.01861  0.00733124
        1881   -0.723282    -1.01845  0.00732903
        1882   -0.723338    -1.01829  0.00732681
        1883   -0.723339    -1.01814  0.00732459
        1884   -0.723276    -1.01798  0.00732238
        1885   -0.723153    -1.01782  0.00732016
        1886   -0.722971    -1.01767  0.00731795
        1887   -0.722721    -1.01751  0.00731574
        1888   -0.722412    -1.01735  0.00731354
        1889   -0.722035     -1.0172  0.00731133
        1890   -0.721593    -1.01704  0.00730914
        1891   -0.721076    -1.01688  0.00730695
        1892    -0.72049    -1.01673  0.00730477
        1893   -0.719828    -1.01657  0.00730259
        1894   -0.719094    -1.01641  0.00730042
        1895   -0.718282    -1.01626  0.00729827
        1896   -0.717395     -1.0161  0.00729612
        1897   -0.716433    -1.01594  0.00729398
        1898   -0.715391    -1.01578  0.00729186
        1899   -0.714264    -1.01562  0.00728975
        1900   -0.713065    -1.01546  0.00728765
