5              12         1634.28         1816.27
0              14         1382.58         1513.02
4              13         1626.14         1795.26
2              13         1430.49         1566.61
1              13         1409.32         1559.59
3              13         1468.79         1639.36
0              15         1291.91         1489.67
5              13         1611.07         1745.74
4              14         1611.81         1750.03
3              14         1431.71         1591.61
2              14         1393.28         1542.59
1              14         1352.34         1504.15
0              16         1283.13         1453.55
5              14         1541.77         1685.14
4              15         1525.11         1691.96
3              15         1398.45         1541.15
2              15         1366.74         1514.01
1              15         1336.13         1460.05
0              17         1227.55         1401.27
4              16         1525.11         1630.16
5              15         1382.47         1645.32
2              16         1353.23         1503.25
3              16         1362.63         1501.81
1              16         1312.38         1427.08
0              18         1227.55         1365.13
4              17          1414.3          1583.7
5              16         1354.67         1593.05
3              17         1339.01         1465.38
2              17         1291.93         1459.03
1              17         1250.51          1396.3
5              17         1345.11         1539.01
2              18         1267.04         1428.07
0              19         1211.11          1330.1
4              18         1402.19         1529.18
3              18         1271.02         1420.53
1              18         1200.52         1370.42
5              18         1335.07         1476.98
2              19         1243.06         1380.94
4              19         1386.64          1493.1
0              20         1184.08         1289.57
3              19         1220.17         1380.37
1              19         1193.09          1340.9
2              20         1189.98         1336.47
5              19         1311.04         1422.05
0              21         1094.11         1260.98
4              20         1365.84            1458
3              20         1190.85         1344.67
1              20         1127.31         1299.54
2              21         1154.12            1322
5              20         1239.02         1382.59
0              22         1083.67         1222.86
4              21         1331.69         1432.74
3              21         1190.85         1303.14
1              21         1125.39         1265.31
5              21         1191.09         1347.56
2              22         1126.99         1282.05
0              23         1039.36         1194.14
4              22         1310.89         1414.73
1              22         1114.42         1214.07
3              22         1168.97         1264.38
5              22         1186.33         1306.36
2              23         1123.88         1249.51
0              24         1004.55         1153.39
5              23         1160.97         1260.78
4              23         1294.03         1401.08
1              23         1102.46         1184.64
3              23         1094.28         1242.37
2              24         1114.65         1225.52
0              25         1004.55         1104.98
4              24         1273.56         1372.82
3              24         1092.42          1217.7
5              24         1144.25         1220.26
1              24          1079.7         1153.22
2              25         1108.02         1207.91
4              25         1240.54         1355.79
0              26         966.068         1082.64
2              26         1023.77         1184.92
3              25          1060.4         1176.34
1              25          1079.7         1142.08
5              25         1125.43         1185.72
4              26         1212.43         1318.64
0              27         966.068            1053
1              26         1060.17         1128.62
3              26         1012.18         1149.22
5              26         1112.78         1173.77
2              27         994.128         1137.63
4              27         1185.95         1309.58
0              28         966.068         1019.45
3              27         997.733         1113.71
1              27         1040.27         1111.15
2              28         977.286         1101.82
5              27         1071.76         1155.06
0              29         948.831         997.849
4              28         1181.64         1283.61
3              28         988.632         1079.07
1              28         1025.12          1101.6
5              28         1064.81          1146.3
2              29         950.105         1074.96
4              29          1118.8         1268.91
0              30          937.14         1000.18
3              29         965.866         1048.37
1              29         1004.88          1098.8
5              29         1037.15         1128.91
2              30         929.499         1036.81
4              30         1092.29         1241.03
0              31         918.683         978.462
1              30         980.448         1084.79
3              30         949.893         1013.54
5              30         1000.41         1114.83
2              31         922.622         1007.96
4              31         1019.11         1195.98
0              32         883.523         973.867
1              31         944.925         1072.19
3              31         927.128         1008.99
2              32         909.455         971.302
5              31         1000.41         1100.41
0              33         856.877         957.098
4              32         1016.73         1155.22
3              32         922.017          981.11
5              32         989.005         1081.33
2              33         874.398         958.483
1              32         944.206         1051.76
4              33          999.28         1123.75
1              33         930.781         1027.27
3              33         882.225         969.859
4              34         982.354         1097.85
0              34         815.601         945.963
5              33         962.548         1051.67
3              34         857.271          952.32
2              34         867.385         948.224
4              35         982.354         1045.72
0              35         815.601         911.766
1              34         921.421         1022.22
2              35         856.738         936.025
5              34         927.002         1027.74
3              35         848.049         932.332
0              36         806.356         880.276
1              35         904.481         996.534
2              36         846.467         927.612
4              36         963.888            1025
5              35         912.233         1000.73
3              36         832.761         915.031
0              37          795.44         858.394
2              37         846.196           913.9
1              36         887.293         980.158
4              37         946.854          1013.5
5              36         909.019         985.061
3              37         832.761         902.923
2              38         827.452         895.403
0              38         771.877          841.97
1              37         855.548         948.917
4              38          921.85         999.149
3              38         811.099         879.501
5              37         883.933          953.33
0              39         753.224         818.554
1              38         847.994         933.903
2              39         804.834         889.012
4              39         901.495         990.237
1              39         829.735          915.74
0              40         739.078         806.997
5              38         883.933         938.372
3              39         801.398         865.193
2              40         802.171         876.512
5              39         877.995         931.296
4              40         875.823         961.251
1              40         815.579         891.388
2              41         779.056         857.427
5              40         860.163         919.534
0              41         697.511         795.089
1              41         781.459         875.162
3              40         796.257         865.215
4              41         860.716          945.34
0              42         681.207         776.981
3              41         779.456         854.756
2              42         767.045         829.886
4              42         858.418         930.345
5              41         842.933         922.114
1              42         778.368          860.31
0              43         679.204         756.686
2              43         750.368         810.532
3              42         763.158         849.109
5              42         833.848         913.788
3              43         756.429         830.705
4              43         855.977         914.991
1              43         773.556         830.062
0              44         668.231         735.754
2              44          749.44         797.093
3              44          741.96         810.838
5              43         826.324         908.793
4              44         847.943          901.77
1              44         761.146         809.289
0              45         668.231         717.291
2              45         718.731         788.031
5              44         816.636         901.351
3              45         735.228         796.776
1              45          756.72         799.621
4              45         828.626         894.605
0              46         659.663         697.725
2              46         690.043         773.655
3              46         728.511         791.176
5              45         801.008         896.717
4              46         828.626         889.333
1              46         744.531          783.87
0              47          644.16         692.904
2              47         684.576         750.354
5              46         801.008         877.514
0              48         631.242         683.188
1              47         739.685         776.692
5              47         796.794         857.176
3              47         710.079         783.371
2              48         669.451         723.284
4              47         817.242         881.502
1              48          731.87         772.337
0              49         631.217         676.203
5              48         796.794         834.495
3              48         701.305         773.461
1              49         724.069         772.889
0              50         622.527          664.68
5              49         780.746         825.247
4              48         804.659         860.477
3              49         674.536         755.558
2              49         655.492         721.177
4              49         772.823         838.487
2              50         654.312         716.808
1              50         705.678         759.274
3              50         666.158         733.737
5              50         767.355          817.47
0              51         594.657         655.018
2              51         644.006           701.5
4              50         758.018         823.583
1              51         705.678         756.367
5              51         764.577         806.832
3              51         651.169         718.425
4              51         750.013         811.892
2              52         651.569         712.429
0              52         588.514         651.773
1              52         594.657         781.858
5              52         732.295         820.102
3              52         644.006         714.717
0              53         588.514         646.395
1              53         594.657         786.648
0              54         555.954         620.252
2              53         646.799           703.5
4              52         628.088         802.563
5              53         732.295         837.791
3              53         644.006         732.108
2              54         640.446         688.934
4              53         628.088         800.337
2              55         638.951         675.478
3              54         644.006         730.705
1              54         594.657          801.75
5              54         732.295          832.79
0              55         555.189         606.811
4              54         628.088         800.263
1              55          588.64         794.655
3              55         644.006         744.487
5              55         726.013         843.639
2              56         634.826         673.967
0              56         544.461         600.975
1              56          588.64         769.186
4              55         628.088         816.717
0              57         544.461         601.978
3              56         644.006         787.668
1              57          588.64         728.543
2              57         633.646         673.726
4              56         628.088         803.063
0              58         544.461         607.379
3              57         633.969          812.74
2              58         621.003         660.668
5              56         719.712         852.599
1              58         586.421         672.573
5              57         714.017         860.315
2              59         619.822         665.406
4              57         628.088         771.371
5              58         710.987         831.627
3              58         633.969         821.904
0              59          524.06         610.575
4              58         627.799          735.59
1              59         570.709         644.487
3              59         633.969         824.083
2              60         607.192           652.9
0              60          524.06         613.715
4              59         606.076         694.317
1              60         555.469         616.797
5              59         710.987         804.679
3              60         633.969         796.362
1              61         548.283         600.905
0              61         514.261         588.049
4              60         589.717         676.885
2              61          598.34          647.12
5              60         694.925          775.62
0              62          510.71         568.847
2              62         584.529         637.499
4              61         589.717         677.763
5              61         691.895         760.066
3              61         633.969         810.651
1              62         544.577         592.775
2              63         576.752         629.406
0              63         502.284         554.219
1              63         526.645         583.642
2              64         576.752          625.58
3              62         631.391         801.017
1              64         521.333         573.035
4              62         582.314         660.876
5              62         685.233         741.528
0              64         502.284         544.602
3              63         631.391         791.195
4              63          565.16         653.251
5              63         677.528         727.036
2              65         576.752         613.285
0              65         496.052         549.105
1              65         513.625         564.585
5              64         674.687         711.901
3              64         625.945         774.826
2              66         569.872         602.139
4              64          565.16         636.769
1              66         507.877         560.931
0              66         489.885         541.558
5              65          667.49         714.531
3              65         623.044         745.812
4              65         561.298         623.822
2              67         564.696         596.371
1              67         504.926         559.716
0              67         483.653         536.263
5              66         665.433         705.031
3              66         607.301         737.312
4              66          560.03         610.887
2              68          552.96         589.012
0              68         483.653          539.13
1              68         503.043         543.985
4              67         549.057         596.919
3              67          599.59         699.596
5              67         665.433         697.007
2              69         550.104         589.129
0              69         476.263          523.11
1              69         493.297         549.143
4              68         540.832         590.711
5              68         664.421         690.438
1              70         487.984         543.279
0              70         476.263         514.705
4              69          531.06         586.915
3              68          599.59         675.092
2              70         517.737         587.468
5              69         662.365         681.267
3              69         585.398         654.352
1              71         485.834         530.373
2              71         499.264         572.294
0              71         474.943         510.481
4              70         522.835          574.52
5              70         643.778         677.351
3              70         576.009         637.162
1              72         476.163         516.417
2              72         495.066         553.736
0              72          468.31         504.587
4              71         514.706         564.737
3              71         576.009         622.196
5              71         631.363         673.957
1              73         468.236         514.839
0              73         463.346         501.049
2              73         490.927          536.02
4              72         504.215         553.831
5              72         625.486         664.905
3              72         576.009         611.228
1              74         452.654         509.985
2              74         486.583         523.113
4              73         504.215         552.111
5              73         609.314         660.961
1              75         439.948         501.138
3              73         571.713         602.075
0              74         461.667         501.261
4              74         504.215         557.563
2              75         484.123         515.435
3              74         564.486         600.848
5              74         607.577         659.614
0              75         460.803         502.526
1              76         435.798          498.74
3              75         563.449         603.328
2              76         481.696         514.342
5              75         603.745         639.785
0              76          455.84         499.487
4              75         503.924          543.15
1              77         435.798         491.339
5              76         593.075         630.487
4              76         486.632         532.506
2              77         463.636         513.757
0              77         453.271         485.446
3              76          544.51         602.989
1              78         429.472          485.99
2              78         461.176         509.969
3              77          544.51         609.557
5              77         592.392         619.541
4              77         476.783         524.786
0              78         449.689         485.368
1              79         429.472         493.954
2              79          457.44         502.025
4              78         476.783         520.053
3              78          544.51         611.527
5              78         584.945         613.619
0              79         449.689         488.233
1              80         424.006          490.42
2              80          454.98         497.263
0              80         449.689         489.777
3              79         536.264         607.703
4              79         472.761          509.01
5              79         584.589         610.988
1              81         421.285         480.245
4              80         467.861         502.664
3              80         536.264         611.377
2              81          454.98         489.174
5              80         580.241         603.215
0              81         441.831         490.914
1              82         418.785          471.86
4              81         465.048         497.294
5              81         575.371         599.136
2              82         450.547         470.358
0              82         434.247         485.797
3              81         535.321         599.591
1              83         416.064         468.087
2              83         450.547         470.166
3              82         529.641         583.499
4              82         461.117         488.386
0              83         428.663         482.304
5              82         529.489         597.785
1              84         405.858         475.718
3              83          525.59         580.002
0              84         428.663         480.608
2              84         428.977         464.074
4              83         456.201          486.44
1              85         405.858         463.153
5              83         529.489         587.685
3              84          525.59         576.775
2              85         424.523         461.142
4              84         452.888         486.417
0              85         420.977         478.663
5              84         523.065         568.751
2              86         422.824         448.842
3              85         522.842         573.324
0              86         412.799         479.813
1              86         403.827         466.079
4              85         442.265         483.677
5              85         518.368         553.254
1              87         401.932         455.649
3              86          516.24         569.959
4              86         434.243         477.391
2              87         422.817         442.194
0              87         411.444         467.521
5              86         504.261         549.912
1              88         387.047         439.012
3              87          515.97         558.548
4              87         434.243         479.315
2              88         418.235         443.948
5              87         502.552         550.511
0              88          396.17         453.381
3              88         510.942         545.541
2              89         416.036         437.049
1              89         387.047         433.638
4              88         434.243         477.419
0              89         394.658         446.165
5              88         494.532         545.396
3              89         510.942         550.133
4              89         434.243          473.74
1              90         382.124         420.878
2              90         414.561         438.305
5              89         494.532         536.134
0              90         394.658          436.88
3              90         505.724          563.22
1              91         382.124         414.233
4              90         423.038         458.874
0              91         393.119         423.662
2              91         413.477         433.806
5              90         489.748         533.495
0              92         384.316         408.429
3              91         504.781         552.244
4              91         423.038         453.606
1              92         378.979         409.487
2              92         405.544         432.287
5              91         489.748         530.603
0              93         381.879         408.502
4              92         420.323          447.44
2              93         402.096         424.258
3              92         498.599         540.518
1              93         376.776         403.201
3              93         488.836         533.548
1              94         374.504         406.959
5              92         485.144         523.021
3              94         488.836          535.78
0              94         378.027         414.925
4              93         411.009         446.969
2              94         400.498         417.218
5              93         481.607         514.875
1              95         374.504         400.801
4              94         411.009         442.512
2              95         390.712         415.948
3              95         488.836         547.152
0              95         376.399         407.711
5              94         479.196         510.863
0              96         376.399         398.164
4              95         406.385         441.623
1              96         372.707         392.329
3              96         488.836         550.154
2              96          388.82         412.768
5              95         476.472         495.693
1              97         372.025         387.598
2              97          388.82          406.92
0              97         374.204         397.661
5              96         470.482         494.229
4              96         400.332         430.043
2              98          386.82         407.703
5              97         467.645         488.478
3              97         488.836         550.912
1              98         353.525         389.641
4              97         400.319         429.403
0              98         370.593         391.296
2              99         383.099         408.808
3              98         477.516         552.872
4              98         388.278         425.635
1              99         348.884         379.776
0              99         369.203         382.753
3              99         477.516          550.75
5              98         462.953         489.271
2             100         383.099         405.718
0             100         367.339         384.559
4              99         388.278          414.05
1             100         348.884         375.161
5              99         462.953         485.043
2             101         370.323           407.4
3             100         477.516         550.218
0             101         362.969         387.989
1             101         346.556         370.794
4             100         382.212         412.433
5             100         461.502         482.768
3             101          473.84         534.553
5             101         448.782         477.835
1             102         346.556         383.017
2             102         346.556         409.633
4             101          380.86         407.848
0             102         364.902         408.827
2             103         345.468         425.267
0             103         364.129         420.451
3             102         370.323          540.91
1             103         346.556         382.786
5             102          380.86         492.188
4             102         379.156         417.084
3             103         370.323         539.026
2             104         345.468         440.371
1             104         345.142         375.592
3             104         370.323         543.347
5             103         378.283          496.86
0             104         361.609         425.279
4             103         377.321         405.153
2             105         345.468         460.705
1             105         340.405         370.447
0             105         361.609          406.97
3             105         370.323           517.1
5             104         378.283         507.063
4             104         371.032         396.835
2             106         345.468         472.196
1             106         338.992         353.531
0             106         360.433         396.489
5             105         378.283         512.682
3             106         370.323         500.299
4             105         345.961         392.777
2             107         345.468         473.041
1             107         337.434         355.878
5             106         378.283         512.631
0             107          358.83         393.939
3             107         370.323         468.443
2             108         345.468          459.31
1             108         337.434         358.754
5             107         378.283         492.732
2             109         345.468         442.533
3             108         363.806          423.57
4             106         339.498         392.863
0             108         357.336         395.431
5             108         374.255         500.283
3             109         341.109         406.573
4             107         339.498         389.751
1             109         334.904         355.401
0             109         354.636         407.737
5             109         369.743         482.471
4             108         334.693         403.806
2             110         343.799         406.492
1             110         328.156         357.685
3             110         341.109         406.296
0             110         353.062         406.238
5             110          364.09         451.847
2             111         337.527         405.664
1             111         325.237         357.626
4             109         325.824         392.181
3             111         339.566         401.417
0             111         343.966         393.823
4             110         321.019         389.096
2             112         333.298          381.36
1             112         325.237         353.831
5             111         348.608         446.399
0             112         343.966         387.137
4             111         316.183         367.566
3             112         339.566         395.627
1             113         323.429         349.454
5             112         340.068         419.106
2             113         333.298         370.557
0             113         338.479         376.047
3             113         327.067         390.353
1             114         320.386         346.235
4             112         309.491          356.81
2             114          332.18          367.34
1             115         319.218         346.944
0             114         338.479          371.89
5             113         334.415         411.438
3             114         327.067         379.122
4             113         305.579         346.882
2             115          332.18         370.118
5             114         334.415         399.577
4             114         301.325         335.418
0             115         338.479         363.492
5             115         334.415          385.62
3             115         323.879         362.458
1             116         315.233         341.344
2             116         331.139         362.276
3             116         323.879          367.73
2             117         331.139         361.683
0             116         330.742         363.571
4             115         301.325         326.454
1             117         314.205         348.391
5             116         333.991         363.938
0             117         330.742         356.661
4             116         291.716         318.534
3             117         323.879         355.381
5             117         326.498         357.048
1             118         312.771         339.761
2             118         331.139         351.028
0             118         325.738         354.355
4             117         288.947         314.984
1             119         312.771         329.882
3             118         317.586         350.325
2             119         328.034         349.708
5             118         324.349         355.511
0             119         325.738         349.718
4             118         288.366          312.99
3             119         317.586          348.69
5             119         323.926         350.271
0             120         324.164         344.379
3             120         317.586         343.347
1             120         309.805          327.02
4             119         287.223         313.838
2             120         326.993         340.394
1             121         307.344         325.007
5             120         320.857         356.088
2             121         324.762         338.654
0             121         324.164         344.416
3             121         315.668         344.968
4             120         287.223          313.33
5             121         320.857         346.813
1             122         304.926         331.169
0             122         324.164         336.093
4             121         287.183         304.374
3             122         314.482         340.105
2             122         324.762         334.916
0             123         324.049         340.692
5             122          312.39         344.378
1             123         301.712         329.238
2             123         318.328         339.038
3             123         291.823         335.001
4             122         286.583         307.684
1             124         299.293          328.35
2             124         318.328         336.085
3             124         289.905         333.412
5             123          312.39         346.646
1             125         297.366         324.684
0             124         323.721         340.049
4             123         278.479         304.152
5             124         308.472         342.508
0             125         315.902         340.865
4             124          278.44         301.209
3             125          284.06         323.981
5             125         306.028         336.612
0             126          315.46         336.458
2             125         318.094         333.362
1             126         292.908         317.093
3             126         281.929          315.33
2             126         317.604         331.629
1             127         290.489          312.78
4             125         277.286         297.453
2             127         313.744         333.396
3             127         280.785         307.895
5             126         306.028         330.346
0             127          315.46         330.617
4             126         274.199         297.854
5             127         303.615         324.972
4             127         271.288         301.462
5             128         299.739         318.731
3             128         276.413         299.525
1             128         290.489         307.179
0             128          315.46         328.436
2             128         309.198         326.716
1             129         286.167         300.073
0             129         313.499         324.906
4             128         271.288         287.343
1             130         286.167         299.947
3             129         274.281         299.728
2             129         308.632         328.203
5             129         281.346         313.768
0             130         312.725         327.338
3             130         272.568         315.262
2             130         308.632         328.274
5             130         281.346         320.812
4             129         269.249         280.395
3             131         271.882         302.053
2             131         308.632         327.526
1             131         275.176         304.469
0             131         311.124         331.783
4             130         266.584         276.231
5             131         280.884         307.814
1             132         275.176         303.231
0             132         311.124         335.933
4             131         264.402         275.662
2             132         304.171         329.053
3             132         270.956         296.734
5             132         280.884         306.646
2             133         304.171         322.844
3             133          269.64         292.952
1             133         272.889         299.626
0             133         307.946         331.647
4             132         262.545         276.388
5             133         280.884         304.991
3             134         269.236         289.548
1             134         272.316         294.114
0             134         297.671         323.078
2             134          301.78          316.93
4             133          259.88         275.283
1             135         272.316         289.853
5             134         270.945         296.657
4             134         259.651         277.699
2             135          301.78         316.543
0             135         297.671         331.796
3             135         253.697         284.697
5             135          266.04         289.839
1             136         269.656          292.46
2             136         300.626         319.677
4             135         235.792         272.912
5             136         265.578         283.364
1             137         266.132         289.392
2             137         300.626         313.086
0             136         297.362         337.031
3             136          251.25         281.363
4             136         230.822         270.333
0             137         297.362         339.241
3             137         248.002         277.452
4             137         230.735         266.802
0             138         294.645         343.026
5             137         261.972          280.57
1             138           263.8         286.643
2             138          300.58         317.797
3             138         242.141         271.492
5             138         257.955         277.061
1             139           263.8          289.96
2             139         298.186         314.756
4             138         230.735         263.379
3             139         242.141         264.289
2             140          296.39         317.975
0             139         292.609         332.619
1             140         262.312         289.644
5             139         257.746         270.829
0             140         289.892         324.415
4             139         230.735         251.635
3             140         241.217          270.01
2             141         295.053         322.695
4             140         228.432         247.337
5             140         253.697         268.435
0             141         285.417         320.556
1             141         261.759         281.822
3             141         241.217          264.48
1             142         260.363         281.926
2             142         292.796         320.086
0             142         285.109          311.48
4             141         228.432         242.377
5             141         246.422         271.626
3             142         239.765         261.378
2             143         292.796         310.301
4             142         227.566         236.853
1             143         260.363         298.324
0             143         285.109         313.973
5             142         246.021         267.414
3             143         239.765         268.079
2             144         292.796         308.049
1             144         260.363         307.177
0             144         283.398         305.842
4             143         222.637         238.319
5             143         243.236         269.319
1             145         260.142          306.37
3             144         238.343         274.593
1             146         260.142         294.804
2             145         291.638         308.085
4             144         221.193         234.385
5             144         243.236         273.252
0             145         283.398         302.269
3             145         238.343         277.367
5             145         243.236         268.125
0             146         279.998         302.824
2             146         288.772         307.957
4             145         213.941         233.385
3             146         234.498         274.684
1             147         254.291         280.735
4             146         213.132          239.31
2             147         288.772         314.829
0             147         276.062         307.408
3             147         232.853         255.445
5             146         241.867         262.707
1             148         254.291         271.341
2             148         287.613         313.795
5             147         241.465         272.805
0             148         272.662         314.629
4             147         213.132         235.857
3             148         232.853         249.236
1             149         254.291         267.907
0             149         272.662         315.116
2             149         286.029         316.032
5             148         240.749          263.89
4             148         212.726         232.677
3             149         229.008         242.923
1             150         252.905         269.127
4             149         212.726         235.446
0             150         272.662         307.158
2             150         286.029         310.006
5             149         240.043         258.801
3             150          228.96         246.982
1             151         252.905         269.603
2             151         282.245         299.953
