0	0.483236	0.155993
1	-0.15358	0.0416738
2	0.142728	0.0626521
3	0.0331965	0.0229189
4	-0.255071	0.0256152
5	0.116388	0.0761059
6	-0.174667	0.0162216
7	-0.159195	0.020358
8	0.339088	0.029463
9	-0.178919	0.0342493
10	0.0187596	0.0251999
11	-0.00726338	0.0183451
12	0.373383	0.0504738
13	-0.431638	0.0102421
14	-0.419951	0.00983756
15	-0.158423	0.0371833
16	-0.265084	0.0239336
17	-0.0963787	0.0452862
18	-0.033222	0.0228346
19	-0.0673197	0.0618109
20	-0.179422	0.0420101
21	-0.098678	0.0177207
22	-0.0546365	0.019863
23	-0.160759	0.0169177
24	-0.0905633	0.017843
25	-0.229001	0.0290524
26	-0.0254782	0.0163289
27	2.37591	0.120694
28	-0.246601	0.0156585
29	-0.238683	0.0205902
30	-0.113282	0.0181017
31	-0.273004	0.0168546
32	-0.260641	0.0195595
33	-0.291443	0.0142525
34	-0.144893	0.0194511
35	-0.357139	0.014307
36	-0.24595	0.0314487
37	-0.197817	0.0243228
38	0.0285361	0.0186751
39	0.226862	0.0415329
40	-0.118602	0.0447304
41	-0.403137	0.0114335
42	-0.443017	0.00657425
43	-0.229447	0.0346154
44	-0.371452	0.00981288
45	-0.359435	0.00874081
46	-0.350968	0.0102343
47	-0.205398	0.0286023
48	-0.187997	0.0339583
49	-0.0794282	0.0180171
50	-0.160826	0.047074
51	-0.192238	0.0382139
52	-0.216748	0.0142308
53	-0.4417	0.00664697
54	0.0838205	0.0240131
55	-0.299731	0.020286
56	-0.250669	0.0155686
57	-0.331537	0.0217591
58	-0.404393	0.0130014
59	-0.328069	0.0123622
60	-0.379405	0.0161947
61	-0.351668	0.00974634
62	-0.350093	0.0117477
63	-0.278854	0.027324
64	-0.171182	0.0172073
65	-0.103897	0.0411071
66	-0.306902	0.0130518
67	-0.370205	0.0138217
68	-0.32805	0.00984573
69	-0.400356	0.00900785
70	-0.354676	0.0184494
71	-0.358904	0.0109164
72	-0.403375	0.00915459
73	-0.286394	0.013176
74	-0.364994	0.0153418
75	-0.340676	0.0126073
76	-0.341199	0.0223138
77	-0.44632	0.00641699
78	-0.31387	0.0259047
79	-0.360751	0.011651
80	-0.258595	0.0272392
81	-0.273925	0.0147157
82	-0.198733	0.0304166
83	-0.207589	0.01789
84	-0.288097	0.0225513
85	-0.254398	0.0174428
86	-0.269596	0.0154796
87	-0.260918	0.0230282
88	-0.0715976	0.0209577
89	-0.101688	0.0180362
90	-0.297314	0.0147594
91	-0.447733	0.00784609
92	-0.402644	0.00910291
93	-0.393593	0.0116058
94	-0.316784	0.0123554
95	-0.45312	0.00674971
96	-0.224094	0.0324624
97	-0.291866	0.0194439
98	-0.336427	0.0266591
99	-0.434734	0.00806047
100	-0.418909	0.00757176
101	-0.435595	0.00868077
102	-0.439559	0.00950882
103	-0.395488	0.00931431
104	-0.315689	0.0181394
105	-0.357036	0.0121022
106	-0.40502	0.0101101
107	-0.333347	0.0268345
108	-0.442797	0.013257
109	-0.420535	0.00845126
110	-0.410788	0.020369
111	-0.439904	0.00866157
