0	-0.448141	0
1000	-0.46032	0.0121792
2000	-0.45453	0.00910885
3000	-0.450338	0.00768465
4000	-0.432068	0.0192157
5000	-0.434747	0.0159166
6000	-0.437541	0.0137392
7000	-0.440556	0.0122746
8000	-0.43842	0.011034
9000	-0.43439	0.0106602
10000	-0.432972	0.00974617
11000	-0.436209	0.00946749
12000	-0.436186	0.00870885
13000	-0.43651	0.00806932
14000	-0.436186	0.00751909
15000	-0.43618	0.00703346
16000	-0.436251	0.00660717
17000	-0.436172	0.0062298
18000	-0.436661	0.00591303
19000	-0.438173	0.00580969
20000	-0.436933	0.0056634
21000	-0.436931	0.00539984
22000	-0.436766	0.00516236
23000	-0.438256	0.00516227
24000	-0.437792	0.00497323
25000	-0.437236	0.00481031
26000	-0.436664	0.00466392
27000	-0.434074	0.00518708
28000	-0.434697	0.00504366
29000	-0.43376	0.00496198
30000	-0.434851	0.00492179
31000	-0.435417	0.00479895
32000	-0.435449	0.00465137
33000	-0.434537	0.00460379
34000	-0.435352	0.00454399
35000	-0.434846	0.00444482
36000	-0.435618	0.00439137
37000	-0.435653	0.00427439
38000	-0.436168	0.00419514
39000	-0.436399	0.00409541
40000	-0.43729	0.00409253
41000	-0.437666	0.00401156
42000	-0.436593	0.00406142
43000	-0.437099	0.00400014
44000	-0.43793	0.00399761
45000	-0.4379	0.00390986
46000	-0.437798	0.00382713
47000	-0.438166	0.00376458
48000	-0.438306	0.0036896
49000	-0.439171	0.00371714
50000	-0.43958	0.00366645
51000	-0.439533	0.00359555
52000	-0.440001	0.00355787
53000	-0.439895	0.00349297
54000	-0.440369	0.00346156
55000	-0.440221	0.00340241
56000	-0.440409	0.00334745
57000	-0.440056	0.00330809
58000	-0.440092	0.00325173
59000	-0.439829	0.00320784
60000	-0.439755	0.00315569
61000	-0.439994	0.00311362
62000	-0.43999	0.0030638
63000	-0.440114	0.0030181
64000	-0.440203	0.00297265
65000	-0.439925	0.00294044
66000	-0.440005	0.00289731
67000	-0.439563	0.00288835
68000	-0.439148	0.00287629
69000	-0.439315	0.0028398
70000	-0.439087	0.00280874
71000	-0.439744	0.00284632
72000	-0.43978	0.00280728
73000	-0.440119	0.00278984
74000	-0.440055	0.00275314
75000	-0.439895	0.00272137
76000	-0.439822	0.00268679
77000	-0.439978	0.00265671
78000	-0.440086	0.00262509
79000	-0.439829	0.00260476
80000	-0.439957	0.0025756
81000	-0.439719	0.00255515
82000	-0.440011	0.002541
83000	-0.439905	0.0025128
84000	-0.439901	0.00248306
85000	-0.439867	0.00245425
86000	-0.440112	0.00243823
87000	-0.440072	0.0024107
88000	-0.439994	0.00238472
89000	-0.439783	0.00236756
90000	-0.439914	0.00234506
91000	-0.439869	0.00231986
92000	-0.439971	0.00229702
93000	-0.439993	0.00227257
94000	-0.439898	0.00225055
95000	-0.439809	0.00222877
96000	-0.440057	0.00221962
97000	-0.440399	0.00222329
98000	-0.440315	0.00220232
99000	-0.440437	0.00218362
