0	-0.642443
0	0.692071
0	0.692071
0	0.52202
0	-0.558065
0	-0.558065
0	-0.558065
0	0.344046
0	0.698494
0	-0.825524
0	-0.825524
0	-0.825524
0	-0.825524
0	0.609038
0	0.609038
0	-0.39736
0	0.597531
0	0.597531
0	0.597531
0	0.0867039
0	0.330008
0	-0.534274
0	-0.0992488
0	0.118937
0	0.118937
0	1.28852
0	-0.991394
0	0.868805
0	0.868805
0	0.868805
0	0.868805
0	0.69234
0	0.69234
0	0.69234
0	-0.326387
0	0.529494
0	0.529494
0	0.529494
0	-0.926365
0	-0.926365
0	-0.926365
0	1.03464
0	1.03464
0	-0.585942
0	-0.585942
0	-0.959444
0	-0.959444
0	-0.228554
0	-0.73725
0	-0.73725
0	0.39374
0	0.39374
0	-1.36507
0	0.464124
0	0.464124
0	0.464124
0	-0.365524
0	0.313974
0	0.313974
0	0.531387
0	0.531387
0	0.531387
0	-0.350063
0	-0.350063
0	0.320057
0	1.23345
0	1.50316
0	0.448401
0	-1.41845
0	-1.41845
0	-1.41845
0	-1.41845
0	-1.41845
0	-1.41845
0	-1.41845
0	-1.41845
0	0.733958
0	0.133406
0	-1.02203
0	-1.02203
0	1.00618
0	-1.33461
0	-0.358295
0	-0.19989
0	-0.725951
0	-0.725951
0	-0.725951
0	-0.725951
0	1.01887
0	-0.362275
0	-0.362275
0	-0.362275
0	-0.124406
0	-0.133076
0	0.768663
0	0.768663
0	-0.754007
0	-0.754007
0	-0.74067
0	-0.74067
0	-0.74067
0	-0.74067
0	0.512766
0	-0.75714
0	-0.0295175
0	-1.41336
0	-0.66288
0	-0.66288
0	-0.66288
0	-0.509243
0	-0.509243
0	-0.0748442
0	0.214343
0	0.553455
0	0.553455
0	0.134173
0	0.134173
0	0.134173
0	-1.14936
0	-0.294136
0	-0.294136
0	-0.229041
0	0.554417
0	0.554417
0	0.554417
0	0.554417
0	0.638101
0	0.638101
0	0.638101
0	0.638101
0	0.638101
0	-0.940719
0	-0.0797905
0	-0.0797905
0	-0.0797905
0	-0.0797905
0	-0.0797905
0	0.148112
0	0.654475
0	0.654475
0	0.654475
0	0.654475
0	0.654475
0	0.654475
0	0.654475
0	0.143763
0	0.143763
0	0.143763
0	-0.551143
0	-0.551143
0	0.811932
0	0.811932
0	0.811932
0	-0.733389
0	-1.76625
0	-1.90483
0	-1.17469
0	-0.250588
0	1.06766
0	1.06766
0	-0.969889
0	0.782156
0	0.751205
0	0.733256
0	0.681977
0	-1.56934
0	-1.56934
0	-1.56934
0	-0.391253
0	1.22173
0	1.16826
0	1.22415
0	-1.05998
0	-1.05998
0	-1.23381
0	-1.23381
0	-1.23381
0	-0.134487
0	-1.3165
0	0.443808
0	-0.381091
0	0.427156
0	0.711117
0	0.711117
0	-0.259919
0	-0.329998
0	0.742836
0	0.742836
0	0.742836
0	0.742836
0	0.331357
0	0.320251
0	-0.788165
0	-0.788165
0	1.19147
0	1.19147
0	0.588512
0	1.23583
0	1.23583
0	-1.07793
0	-1.07793
0	-1.07793
0	0.571227
0	1.07497
0	1.07497
0	1.07497
0	1.07497
0	-0.539772
0	-0.539772
0	0.110046
0	0.149905
0	-0.0958727
0	-0.0958727
0	-0.74963
0	-1.41522
0	-0.554986
0	-0.554986
0	-0.554986
0	-0.161834
0	0.674966
0	1.56943
0	1.56943
0	1.56943
0	-0.405042
0	0.181955
0	0.181955
0	-1.6319
0	-1.61688
0	-1.61688
0	0.57073
0	0.57073
0	0.57073
0	1.17519
0	1.17519
0	1.17519
0	-1.13827
0	0.313718
0	0.313718
0	-0.108864
0	-0.108864
0	-0.108864
0	0.750429
0	-1.03349
0	-1.05836
0	0.547606
0	0.842839
