0.0612245	0.144326	0.769014	-0.0693696
0.0612245	0.267079	0.767336	-0.114259
0.0612245	0.518319	0.822832	-0.281369
0.0566038	0.749588	0.64982	-0.431528
0.0566038	0.692317	0.675791	-0.395465
0.0526316	0.905842	0.627675	-0.395289
0.0526316	0.930311	0.559427	-0.342501
0.0526316	0.817011	0.660643	-0.423115
0.0526316	0.75595	0.850686	-0.233333
0.0526316	0.649709	0.859796	-0.270134
0.0526316	0.74825	0.731554	-0.375914
0.0526316	0.771106	0.663859	-0.419371
0.0526316	0.737496	0.675998	-0.408436
0.0491803	0.794804	0.632915	-0.443277
0.0491803	0.815701	0.605119	-0.441821
0.0491803	0.89199	0.577728	-0.39657
0.0491803	0.867678	0.520796	-0.323055
0.0461538	0.940956	0.588667	-0.364242
0.0461538	0.889308	0.59146	-0.406565
0.0461538	0.866964	0.720025	-0.359701
0.0461538	0.811248	0.65536	-0.428755
0.0461538	0.733922	0.653855	-0.42165
0.0434783	0.729607	0.612564	-0.4261
0.0434783	0.761684	0.606779	-0.439156
0.0434783	0.706526	0.521977	-0.34847
0.0410959	0.676154	0.691172	-0.380765
0.0410959	0.777983	0.670116	-0.429574
0.0410959	0.945	0.6447	-0.350928
0.0410959	0.782807	0.571762	-0.427191
0.0410959	0.811161	0.732206	-0.373182
0.0410959	0.677021	0.659672	-0.393184
0.0410959	0.734675	0.597147	-0.428332
0.0410959	0.614222	0.606266	-0.329273
0.038961	0.752984	0.701141	-0.401267
0.038961	0.598334	0.65383	-0.320578
0.038961	0.635232	0.798357	-0.319108
0.038961	0.522453	0.665484	-0.237727
0.038961	0.508867	0.771151	-0.278812
0.038961	0.591401	0.698161	-0.324724
0.038961	0.727559	0.772019	-0.347408
0.038961	0.775477	0.759096	-0.348407
0.038961	0.794321	0.764527	-0.343137
0.038961	0.77072	0.748051	-0.369444
0.037037	0.90988	0.63188	-0.403174
0.037037	0.780544	0.657319	-0.429356
0.037037	0.846501	0.562655	-0.416308
0.037037	0.744484	0.622544	-0.435279
0.0352941	0.747951	0.597711	-0.42924
0.0352941	0.758496	0.535612	-0.37172
0.0352941	0.638449	0.570425	-0.342663
0.0352941	0.762922	0.588262	-0.433837
0.0352941	0.655774	0.665805	-0.377392
0.0352941	0.798512	0.707276	-0.395929
0.0352941	0.744996	0.558318	-0.404667
0.0352941	0.647762	0.535408	-0.319055
0.0352941	0.727887	0.595765	-0.422894
0.0337079	0.781888	0.63288	-0.439236
0.0337079	0.805251	0.616201	-0.446884
0.0337079	0.766626	0.69271	-0.414525
0.0337079	0.712842	0.616492	-0.419793
0.0337079	0.69329	0.583484	-0.396602
0.0337079	0.637159	0.701205	-0.362107
0.0322581	0.609826	0.688935	-0.34148
0.0322581	0.692871	0.826402	-0.30108
0.0322581	0.633028	0.776667	-0.329977
0.0322581	0.75154	0.74118	-0.37216
0.0322581	0.712962	0.779404	-0.325358
0.0322581	0.723328	0.792386	-0.333022
0.0322581	0.612052	0.875465	-0.287023
0.0322581	0.475427	0.799344	-0.264146
0.0322581	0.573328	0.744333	-0.314085
0.0322581	0.700836	0.810185	-0.329368
0.0322581	0.678681	0.750137	-0.358071
0.0322581	0.724042	0.663492	-0.416909
0.0322581	0.800124	0.59338	-0.436862
0.0309278	0.838115	0.560354	-0.413547
0.0309278	0.835413	0.51746	-0.327917
0.0309278	0.960928	0.545961	-0.299797
0.029703	0.932373	0.542097	-0.323715
0.029703	0.947134	0.647453	-0.343312
0.029703	0.824476	0.54937	-0.399187
0.029703	0.784205	0.546408	-0.3961
0.029703	0.732489	0.592264	-0.419754
0.029703	0.738016	0.67889	-0.411956
0.0285714	0.812866	0.67744	-0.419848
0.0285714	0.84558	0.588462	-0.431213
0.0285714	0.738747	0.570463	-0.416664
0.0285714	0.761001	0.636747	-0.435403
0.0285714	0.850643	0.651871	-0.431509
0.0275229	0.748303	0.608714	-0.435674
0.0275229	0.716922	0.613062	-0.423595
0.0275229	0.771168	0.647918	-0.440394
0.0275229	0.837621	0.636569	-0.430796
0.0275229	0.828508	0.655562	-0.429013
0.0275229	0.735902	0.600264	-0.417334
0.0275229	0.821566	0.63248	-0.437736
0.0275229	0.740587	0.562607	-0.403889
0.0275229	0.833322	0.54145	-0.384744
0.0275229	0.771472	0.536164	-0.381389
0.0265487	0.717472	0.618658	-0.419987
0.0265487	0.69979	0.680542	-0.401995
0.0265487	0.717289	0.640103	-0.417517
0.0265487	0.804436	0.590302	-0.439152
0.0265487	0.785929	0.635262	-0.440297
0.0265487	0.734503	0.67262	-0.410421
0.0265487	0.694835	0.731294	-0.371166
0.025641	0.755072	0.755549	-0.353487
0.025641	0.807196	0.685631	-0.417462
0.025641	0.776799	0.69712	-0.412539
0.025641	0.693716	0.610014	-0.400687
0.025641	0.789089	0.633781	-0.442927
0.025641	0.815544	0.616826	-0.441718
0.0247934	0.801886	0.64704	-0.439178
0.0247934	0.800857	0.615584	-0.442944
0.0247934	0.764329	0.55119	-0.40529
0.0247934	0.760993	0.576454	-0.42654
0.0247934	0.786649	0.662575	-0.428445
0.0247934	0.708941	0.651069	-0.407862
0.0247934	0.655492	0.618082	-0.377442
0.0247934	0.709758	0.584616	-0.407713
0.0247934	0.78179	0.651227	-0.432009
0.0247934	0.828783	0.662218	-0.424031
0.024	0.742608	0.658959	-0.424411
0.024	0.72552	0.693518	-0.406551
0.024	0.7976	0.657001	-0.43787
0.024	0.715367	0.643663	-0.418465
0.024	0.771278	0.603289	-0.440691
0.024	0.802653	0.628387	-0.44581
0.024	0.852202	0.62933	-0.431728
0.0232558	0.778649	0.621554	-0.445965
0.0232558	0.798269	0.634747	-0.444137
0.0232558	0.802935	0.588277	-0.436647
0.0232558	0.762926	0.582281	-0.429669
0.0232558	0.758753	0.655083	-0.428984
0.0232558	0.723679	0.62438	-0.42663
0.0225564	0.771336	0.685576	-0.41568
0.0225564	0.761448	0.721414	-0.384293
0.0225564	0.706829	0.708948	-0.385271
0.0225564	0.735454	0.724173	-0.387497
0.0225564	0.770081	0.674622	-0.422402
0.0225564	0.842453	0.647892	-0.422298
0.0225564	0.882105	0.655269	-0.404853
0.0225564	0.820601	0.61847	-0.440532
0.0225564	0.786807	0.607629	-0.440256
0.0225564	0.749813	0.55422	-0.409822
0.0218978	0.803889	0.614144	-0.447642
0.0218978	0.783151	0.599171	-0.443681
0.0218978	0.780166	0.647768	-0.440037
0.0218978	0.727453	0.656387	-0.416853
0.0218978	0.772701	0.68825	-0.416264
0.0218978	0.790086	0.702592	-0.403802
0.0218978	0.746986	0.684793	-0.414322
0.0218978	0.723176	0.62284	-0.423193
0.0218978	0.753811	0.673338	-0.418511
0.0218978	0.748653	0.629653	-0.4339
0.0218978	0.782979	0.635039	-0.438661
0.0218978	0.797494	0.577617	-0.433232
0.0212766	0.821144	0.600899	-0.441684
0.0212766	0.821344	0.59269	-0.442672
0.0212766	0.81466	0.598034	-0.438686
0.0212766	0.792875	0.650051	-0.43466
0.0212766	0.720698	0.585016	-0.416475
0.0212766	0.720574	0.62793	-0.425194
0.0212766	0.754095	0.579804	-0.430524
0.0212766	0.755721	0.571898	-0.422911
0.0212766	0.751287	0.586312	-0.430878
0.0206897	0.73569	0.60748	-0.427066
0.0206897	0.805501	0.570669	-0.425617
0.0206897	0.737138	0.6336	-0.425071
0.0206897	0.759927	0.624189	-0.438975
0.0206897	0.773959	0.615841	-0.43708
0.0206897	0.80891	0.62644	-0.445466
0.0206897	0.737609	0.589409	-0.426729
0.0201342	0.757552	0.645843	-0.433846
0.0201342	0.815546	0.625889	-0.443757
0.0201342	0.77271	0.560645	-0.412794
0.0201342	0.773559	0.553287	-0.406961
0.0201342	0.786221	0.602356	-0.441602
0.0201342	0.828591	0.596872	-0.436409
0.0201342	0.860881	0.627281	-0.427411
0.0201342	0.865676	0.584151	-0.416209
0.0196078	0.817649	0.553534	-0.405814
0.0196078	0.776811	0.594251	-0.442537
0.0196078	0.775681	0.634944	-0.439065
0.0196078	0.771058	0.653735	-0.434281
0.0196078	0.79885	0.6305	-0.442562
0.0196078	0.862045	0.597847	-0.426293
0.0196078	0.797588	0.658858	-0.428195
0.0196078	0.852131	0.620876	-0.430808
0.0196078	0.796678	0.661784	-0.428397
0.0196078	0.807416	0.643537	-0.439571
0.0196078	0.765711	0.660274	-0.430996
0.0196078	0.767233	0.599685	-0.4411
0.0196078	0.808355	0.654604	-0.438074
0.0191083	0.757157	0.598264	-0.435224
0.0191083	0.771211	0.631687	-0.443028
0.0191083	0.74698	0.625785	-0.434976
0.0191083	0.782395	0.618039	-0.438485
0.0191083	0.824888	0.648663	-0.427464
0.0191083	0.776916	0.589196	-0.43799
0.0191083	0.762304	0.576147	-0.428771
0.0191083	0.768641	0.569738	-0.426205
0.0191083	0.729729	0.584481	-0.414467
0.0191083	0.801565	0.58292	-0.435209
0.0191083	0.771995	0.569124	-0.426317
0.0191083	0.787109	0.606522	-0.441478
0.0191083	0.818546	0.626108	-0.440835
0.0191083	0.831272	0.645527	-0.44291
0.0186335	0.80468	0.676105	-0.426254
0.0186335	0.804762	0.680955	-0.417829
0.0186335	0.854374	0.639743	-0.421484
0.0186335	0.855728	0.591703	-0.428834
0.0186335	0.850095	0.554384	-0.399501
0.0186335	0.848403	0.588661	-0.427636
0.0186335	0.847006	0.598708	-0.43646
0.0186335	0.81937	0.65821	-0.435821
0.0181818	0.751334	0.641932	-0.431941
0.0181818	0.815704	0.650375	-0.434552
0.0181818	0.753483	0.651605	-0.430376
0.0181818	0.738313	0.669765	-0.419171
0.0181818	0.814131	0.615718	-0.442067
0.0181818	0.853192	0.600676	-0.431973
0.0181818	0.878518	0.655108	-0.406393
0.0181818	0.944766	0.599499	-0.370015
0.0181818	0.963033	0.633502	-0.338606
0.0177515	0.915552	0.675156	-0.359321
0.0177515	0.911615	0.680523	-0.347235
0.0177515	0.846059	0.605473	-0.431388
0.0177515	0.786514	0.576735	-0.435061
0.0177515	0.768493	0.607078	-0.438111
0.0177515	0.820417	0.57853	-0.428486
0.0177515	0.864598	0.628157	-0.429236
0.0177515	0.802729	0.574018	-0.432706
0.0177515	0.735569	0.646681	-0.424955
0.017341	0.741626	0.60352	-0.430531
0.017341	0.732048	0.619364	-0.429423
0.017341	0.755575	0.605857	-0.437657
0.017341	0.768816	0.579471	-0.433044
0.017341	0.845337	0.613447	-0.439217
0.017341	0.81066	0.637343	-0.438162
0.017341	0.817626	0.602876	-0.443433
0.017341	0.836533	0.627198	-0.443695
0.017341	0.770488	0.58304	-0.43058
0.017341	0.779854	0.584411	-0.435816
0.017341	0.773402	0.663075	-0.432849
0.017341	0.808719	0.643545	-0.440774
0.0169492	0.790156	0.633641	-0.440118
0.0169492	0.757842	0.586956	-0.437221
0.0169492	0.811619	0.650735	-0.43759
0.0169492	0.762489	0.6373	-0.439097
0.0169492	0.726488	0.590507	-0.41986
0.0169492	0.783416	0.589598	-0.439698
0.0169492	0.816644	0.588193	-0.440857
0.0169492	0.76839	0.623989	-0.442354
0.0169492	0.747969	0.69356	-0.414793
0.0165746	0.742697	0.697291	-0.404893
0.0165746	0.783803	0.672434	-0.42159
0.0165746	0.753267	0.623007	-0.43653
0.0165746	0.794136	0.680451	-0.419108
0.0165746	0.803572	0.627764	-0.445806
0.0165746	0.785858	0.64848	-0.434953
0.0165746	0.835718	0.660519	-0.417799
0.0165746	0.790415	0.716908	-0.396363
0.0162162	0.783925	0.640377	-0.440791
0.0162162	0.769576	0.676649	-0.422292
0.0162162	0.786516	0.598236	-0.440159
0.0162162	0.843129	0.653316	-0.428773
0.0162162	0.803937	0.697876	-0.407198
0.0162162	0.774659	0.650701	-0.434059
0.0162162	0.700496	0.640629	-0.412476
0.0162162	0.742769	0.596032	-0.429564
0.0162162	0.763503	0.595014	-0.434551
0.0162162	0.743061	0.672962	-0.418983
0.0162162	0.733265	0.623429	-0.432
0.0162162	0.80764	0.561551	-0.41487
0.015873	0.847127	0.598207	-0.439363
0.015873	0.809411	0.607622	-0.443871
0.015873	0.822153	0.671684	-0.422648
0.015873	0.789047	0.686139	-0.415086
0.015873	0.822484	0.675621	-0.425112
0.015873	0.824038	0.670282	-0.428884
0.015873	0.865146	0.592226	-0.421356
0.015873	0.833454	0.60105	-0.443553
0.015544	0.763909	0.583305	-0.430901
0.015544	0.738082	0.638971	-0.427867
0.015544	0.794889	0.602023	-0.444594
0.015544	0.821664	0.626514	-0.438402
0.015544	0.859477	0.61521	-0.433939
0.015544	0.875211	0.589908	-0.415632
0.015544	0.854473	0.62819	-0.429327
0.015544	0.862677	0.630156	-0.425622
0.0152284	0.822328	0.602784	-0.44006
0.0152284	0.848778	0.664456	-0.419125
0.0152284	0.805393	0.715	-0.395394
0.0152284	0.752702	0.663555	-0.424131
0.0152284	0.694072	0.629991	-0.409141
0.0152284	0.749023	0.636687	-0.433197
0.0152284	0.71347	0.638406	-0.416567
0.0152284	0.716098	0.640537	-0.418188
0.0152284	0.71774	0.634033	-0.423352
0.0152284	0.766513	0.622965	-0.442122
0.0149254	0.761512	0.572902	-0.42295
0.0149254	0.782465	0.60976	-0.440298
0.0149254	0.733837	0.571732	-0.411144
0.0149254	0.809317	0.551417	-0.408065
0.0149254	0.79088	0.591272	-0.437338
0.0149254	0.768192	0.667771	-0.427337
0.0149254	0.703774	0.644586	-0.410918
0.0149254	0.763507	0.605181	-0.439999
0.0146341	0.841145	0.610203	-0.432295
0.0146341	0.783308	0.671173	-0.426043
0.0146341	0.785184	0.593175	-0.440693
0.0146341	0.756771	0.622816	-0.441179
0.0146341	0.743958	0.610575	-0.434377
0.0146341	0.730956	0.624777	-0.428397
0.0146341	0.792829	0.60262	-0.439523
0.0146341	0.75258	0.593139	-0.432458
0.0146341	0.75272	0.585593	-0.429165
0.0143541	0.720427	0.586167	-0.412149
0.0143541	0.775399	0.544994	-0.399486
0.0143541	0.729674	0.610485	-0.423413
0.0143541	0.779211	0.655969	-0.434684
0.0143541	0.74252	0.586962	-0.431173
0.0143541	0.748007	0.633153	-0.429878
0.0143541	0.669138	0.594618	-0.376357
0.0143541	0.651843	0.63095	-0.371702
0.0143541	0.638241	0.611542	-0.352915
0.0143541	0.686324	0.60244	-0.39537
0.0143541	0.698301	0.575261	-0.400495
0.0143541	0.734245	0.612827	-0.42017
0.0143541	0.812623	0.60616	-0.440734
0.0140845	0.772947	0.659929	-0.431691
0.0140845	0.777378	0.62062	-0.441969
0.0140845	0.78661	0.611026	-0.440792
0.0140845	0.828932	0.590497	-0.437954
0.0140845	0.77669	0.65484	-0.433778
0.0140845	0.800532	0.616336	-0.443571
0.0140845	0.805732	0.584904	-0.438354
0.0140845	0.82244	0.586839	-0.435409
0.0138249	0.81448	0.626122	-0.447629
0.0138249	0.830549	0.636697	-0.435807
0.0135747	0.814101	0.599854	-0.44108
0.0135747	0.850161	0.620393	-0.437068
0.0135747	0.781986	0.661215	-0.426699
0.0135747	0.724011	0.642605	-0.42243
0.0135747	0.787645	0.66506	-0.42858
0.0135747	0.728449	0.659265	-0.418239
0.0135747	0.713362	0.651922	-0.419118
0.0135747	0.733261	0.630883	-0.426194
0.0133333	0.771716	0.581329	-0.431783
0.0133333	0.764602	0.6246	-0.438689
0.0133333	0.743913	0.599242	-0.434267
0.0133333	0.772969	0.626791	-0.442474
0.0133333	0.711914	0.587384	-0.409532
0.0133333	0.761407	0.639	-0.436748
0.0133333	0.774833	0.619901	-0.443625
0.0131004	0.786824	0.671814	-0.425006
0.0131004	0.723115	0.613269	-0.425921
0.0131004	0.748209	0.636873	-0.430864
0.0131004	0.74544	0.586004	-0.426302
0.0131004	0.719622	0.570759	-0.403962
0.0131004	0.734543	0.53657	-0.370742
0.0131004	0.794233	0.599371	-0.441101
0.0131004	0.818611	0.665023	-0.432995
0.0131004	0.812688	0.62494	-0.447507
0.0131004	0.778491	0.608	-0.444393
0.0128755	0.742328	0.624636	-0.435956
0.0128755	0.705695	0.623598	-0.416589
0.0128755	0.765658	0.564647	-0.418973
0.0128755	0.786856	0.587925	-0.438205
0.0128755	0.796007	0.654349	-0.439163
0.0128755	0.772212	0.640321	-0.441981
0.0128755	0.795439	0.623015	-0.440845
0.0128755	0.791036	0.667679	-0.43327
0.0126582	0.724462	0.611764	-0.421509
0.0126582	0.743176	0.656266	-0.425103
0.0126582	0.738849	0.660114	-0.422727
0.0126582	0.753319	0.655597	-0.426658
0.0126582	0.791728	0.636342	-0.438659
0.0126582	0.735463	0.632601	-0.42877
0.0126582	0.752635	0.581681	-0.428547
0.0126582	0.720463	0.594079	-0.415835
0.0126582	0.770108	0.653948	-0.426933
0.0126582	0.819255	0.634318	-0.440709
0.0126582	0.837622	0.595941	-0.433416
0.0126582	0.784347	0.636893	-0.430989
0.0126582	0.736807	0.609115	-0.427422
0.0124481	0.813607	0.665039	-0.429069
0.0124481	0.801296	0.660158	-0.429772
0.0124481	0.7824	0.60412	-0.444886
0.0124481	0.848004	0.631624	-0.43261
0.0124481	0.811215	0.595805	-0.441593
0.0124481	0.748144	0.581477	-0.430453
0.0124481	0.804646	0.616128	-0.441367
0.0124481	0.839884	0.607133	-0.442311
0.0124481	0.803554	0.621111	-0.445956
0.0124481	0.799581	0.638865	-0.440415
0.0122449	0.788221	0.643435	-0.437796
0.0122449	0.860941	0.573538	-0.410337
0.0122449	0.894703	0.581646	-0.404144
0.0122449	0.843422	0.630805	-0.437617
0.0122449	0.850396	0.602165	-0.434263
0.0122449	0.810765	0.638227	-0.445019
0.0122449	0.800389	0.66269	-0.435781
0.0122449	0.747424	0.605011	-0.433666
0.0122449	0.777471	0.573442	-0.427819
0.0120482	0.792718	0.574449	-0.435582
0.0120482	0.851799	0.642907	-0.426053
0.0120482	0.852964	0.591751	-0.42977
0.0120482	0.780402	0.561026	-0.417842
0.0120482	0.829492	0.582053	-0.429844
0.0118577	0.759966	0.573941	-0.423993
0.0118577	0.738805	0.643329	-0.427145
0.0118577	0.787496	0.601367	-0.437048
0.0118577	0.832271	0.647517	-0.428594
0.0118577	0.827065	0.652057	-0.43582
0.0118577	0.83718	0.59605	-0.437817
0.0118577	0.83927	0.632183	-0.43553
0.0118577	0.812678	0.601747	-0.444094
0.0116732	0.776387	0.618282	-0.439361
0.0116732	0.844257	0.635702	-0.438362
0.0116732	0.803459	0.637477	-0.443694
0.0116732	0.791948	0.600551	-0.441142
0.0116732	0.81205	0.615277	-0.443317
0.0116732	0.770977	0.625115	-0.444168
0.0116732	0.7753	0.584018	-0.438086
0.0116732	0.745195	0.614691	-0.437014
0.0116732	0.707215	0.604407	-0.412036
0.0114943	0.72774	0.588909	-0.418564
0.0114943	0.71955	0.646951	-0.418692
0.0114943	0.738792	0.629217	-0.427737
0.0114943	0.744759	0.60065	-0.433629
0.0114943	0.811564	0.638586	-0.446808
0.0114943	0.841012	0.577046	-0.426763
0.0114943	0.794439	0.573321	-0.425497
0.0114943	0.849772	0.567135	-0.416981
0.0113208	0.864957	0.617192	-0.432001
0.0113208	0.796218	0.621742	-0.444113
0.0113208	0.767509	0.606151	-0.439603
0.0113208	0.810601	0.624972	-0.442154
0.0113208	0.827519	0.61214	-0.435108
0.0113208	0.786779	0.595653	-0.436609
0.0113208	0.76797	0.639531	-0.438203
0.0113208	0.763911	0.654948	-0.437209
0.0111524	0.789594	0.71204	-0.407964
0.0111524	0.791198	0.696071	-0.403387
0.0111524	0.832059	0.689656	-0.400327
0.0111524	0.809059	0.668552	-0.421003
0.0111524	0.745898	0.62362	-0.433606
0.0111524	0.744171	0.665919	-0.422649
0.0111524	0.738476	0.645224	-0.4286
0.0111524	0.708114	0.640513	-0.419667
0.0111524	0.767911	0.618004	-0.439513
0.0111524	0.8285	0.587136	-0.437439
0.010989	0.849258	0.642248	-0.434024
0.010989	0.791227	0.579532	-0.433601
0.010989	0.855286	0.59093	-0.429806
0.010989	0.841836	0.589296	-0.430433
0.010989	0.827559	0.649359	-0.436473
0.010989	0.772995	0.637246	-0.442804
0.010989	0.786719	0.631956	-0.445307
0.010989	0.798511	0.638508	-0.445435
0.010989	0.731984	0.630989	-0.426633
0.010989	0.728324	0.675927	-0.414309
0.0108303	0.796549	0.664718	-0.424562
0.0108303	0.823867	0.616597	-0.438655
0.0108303	0.775289	0.619021	-0.446324
0.0108303	0.840941	0.674858	-0.408124
0.0108303	0.790346	0.625076	-0.443512
0.0108303	0.77564	0.596768	-0.440451
0.0108303	0.782975	0.616515	-0.444001
0.0108303	0.790719	0.662057	-0.433209
0.0108303	0.824004	0.612561	-0.443382
0.0106762	0.778587	0.583918	-0.436687
0.0106762	0.731918	0.582199	-0.414834
0.0106762	0.776232	0.588361	-0.435042
0.0106762	0.775733	0.620035	-0.441245
0.0106762	0.754677	0.609343	-0.432108
0.0106762	0.769991	0.58427	-0.433198
0.0106762	0.730635	0.64787	-0.427052
0.0106762	0.731292	0.598572	-0.426574
0.0105263	0.760973	0.637957	-0.43428
0.0105263	0.807644	0.650661	-0.440033
0.0105263	0.828809	0.625514	-0.437976
0.0105263	0.771566	0.649389	-0.430681
0.0105263	0.745461	0.59751	-0.432465
0.0105263	0.786863	0.58085	-0.436817
0.0105263	0.817369	0.640115	-0.428007
0.0105263	0.796014	0.64298	-0.438254
0.0105263	0.822796	0.640471	-0.431111
0.0105263	0.784229	0.66122	-0.430474
0.0103806	0.758803	0.686336	-0.422403
0.0103806	0.746317	0.618146	-0.435721
0.0103806	0.741863	0.631825	-0.433738
0.0103806	0.794838	0.578244	-0.43277
0.0103806	0.732698	0.585629	-0.418496
0.0103806	0.728096	0.635576	-0.423333
0.0103806	0.783359	0.633004	-0.442952
0.0103806	0.811502	0.600449	-0.443712
0.0103806	0.825148	0.624274	-0.444514
0.0103806	0.758348	0.662663	-0.425026
0.0103806	0.734631	0.628391	-0.430708
0.0103806	0.759853	0.630989	-0.436744
0.0103806	0.709029	0.669164	-0.404278
0.0102389	0.75381	0.641018	-0.435118
0.0102389	0.727657	0.601403	-0.426002
0.0102389	0.795773	0.566965	-0.429603
0.0102389	0.854769	0.640285	-0.429953
0.0102389	0.843675	0.608912	-0.439593
0.0102389	0.813886	0.600963	-0.43733
0.0102389	0.822312	0.643185	-0.435287
0.010101	0.827226	0.587227	-0.434296
0.010101	0.835666	0.620532	-0.439709
0.010101	0.801256	0.565196	-0.419407
0.010101	0.853586	0.622959	-0.428521
0.010101	0.7908	0.671262	-0.428042
0.010101	0.851363	0.64374	-0.429746
0.010101	0.864189	0.582472	-0.420994
0.010101	0.821997	0.60516	-0.442538
0.00996678	0.838153	0.590362	-0.433747
0.00996678	0.786793	0.604075	-0.441055
0.00996678	0.839938	0.601116	-0.438608
0.00996678	0.846983	0.619061	-0.436107
0.00996678	0.791291	0.573652	-0.431744
0.00996678	0.796872	0.608183	-0.443866
0.00996678	0.828807	0.575102	-0.42569
0.00996678	0.830851	0.635635	-0.439863
0.00996678	0.843303	0.637355	-0.436465
0.00996678	0.847806	0.598329	-0.432711
0.00983607	0.802198	0.632283	-0.446714
0.00983607	0.773542	0.622971	-0.442965
0.00983607	0.807219	0.578744	-0.435196
0.00983607	0.771906	0.560744	-0.418987
0.00983607	0.74848	0.560412	-0.409182
0.00983607	0.816621	0.557666	-0.411741
0.00983607	0.793308	0.566442	-0.419312
0.00983607	0.812365	0.629945	-0.443397
0.00983607	0.831574	0.625496	-0.443088
0.00983607	0.78105	0.584575	-0.436094
0.00970874	0.787972	0.638259	-0.440412
0.00970874	0.782514	0.607899	-0.443645
0.00970874	0.784066	0.605871	-0.440563
0.00970874	0.79586	0.58545	-0.436461
0.00970874	0.763047	0.580131	-0.432452
0.00970874	0.789608	0.57421	-0.42927
0.00970874	0.763163	0.573021	-0.422786
0.00970874	0.796314	0.619134	-0.447795
0.00970874	0.841006	0.614376	-0.441194
0.00970874	0.812439	0.653121	-0.43183
0.00958466	0.795043	0.698816	-0.410575
0.00958466	0.864222	0.649758	-0.420217
0.00958466	0.819872	0.662855	-0.425071
0.00958466	0.83995	0.594582	-0.440215
0.00958466	0.818267	0.662426	-0.429875
0.00958466	0.789462	0.650794	-0.436456
0.00958466	0.799735	0.63518	-0.43695
0.00958466	0.822608	0.61556	-0.440284
