1	13.485	10.253	-7.25686	4.90482
2	13.485	10.253	-7.25686	4.90482
3	13.4086	10.0163	-7.47652	4.85455
4	13.8962	10.1598	-8.17833	4.79572
5	13.5498	10.1723	-7.32405	5.14586
6	12.3876	9.20228	-6.54213	5.09613
7	12.4102	8.8888	-7.12348	4.92537
8	11.2446	7.99538	-6.76074	4.09967
9	11.2685	8.44869	-6.5938	3.48156
10	10.949	8.32632	-6.32388	3.24971
11	9.0388	7.04674	-4.585	3.31981
12	9.0388	7.04674	-4.585	3.31981
13	8.32464	6.40683	-4.69878	2.48467
14	8.51343	6.40446	-4.81417	2.87839
15	7.23761	5.93522	-3.58651	2.07198
16	7.03051	5.66976	-3.21036	2.64112
17	6.84642	5.35817	-4.05469	1.31263
18	6.84642	5.35817	-4.05469	1.31263
19	7.06258	6.28913	-3.03212	1.06447
20	6.60429	5.51471	-2.7644	2.35855
21	6.45535	5.89642	-1.91451	1.79956
22	6.3682	5.89059	-1.2887	2.04796
23	5.9614	5.66407	-0.255131	1.84161
24	5.65983	5.36362	-0.742224	1.64753
25	5.78831	5.43386	-1.84458	0.758447
26	5.12564	4.69182	-1.23481	1.65355
27	5.06095	4.67832	-1.52197	1.18749
28	4.71511	3.98373	-1.46738	2.05158
29	4.71511	3.98373	-1.46738	2.05158
30	4.71511	3.98373	-1.46738	2.05158
31	4.29284	3.73932	-0.744638	1.97268
32	4.29284	3.73932	-0.744638	1.97268
33	3.48124	3.42955	-0.531798	0.27279
34	3.48124	3.42955	-0.531798	0.27279
35	3.84329	3.79559	-0.535611	0.278441
36	3.78793	3.6355	-1.05308	0.150216
37	4.02812	3.71905	-0.851568	-1.292
38	4.02812	3.71905	-0.851568	-1.292
39	4.02812	3.71905	-0.851568	-1.292
40	4.54738	4.41542	-0.224636	-1.0641
41	4.20614	4.00087	-0.732335	1.07158
42	4.2424	4.16478	-0.481928	0.648316
43	3.41087	3.28942	-0.447368	0.783329
44	2.58394	2.44065	-0.835675	0.147113
45	2.26955	2.23955	-0.0136295	0.367505
46	2.25162	2.11937	-0.125844	0.749811
47	2.34105	1.98701	-0.219151	1.21832
48	1.82318	1.37964	-0.793108	0.889698
49	1.65116	0.31609	-1.61657	0.114549
50	1.65116	0.31609	-1.61657	0.114549
51	1.68316	-0.617896	-1.37349	0.751496
52	1.66546	-1.23383	-1.09604	0.223881
53	1.25184	-0.816232	-0.18978	-0.929978
54	1.25184	-0.816232	-0.18978	-0.929978
55	1.25184	-0.816232	-0.18978	-0.929978
56	0.430756	-0.37213	-0.19471	0.0956963
57	0.430756	-0.37213	-0.19471	0.0956963
58	0.430756	-0.37213	-0.19471	0.0956963
59	1.4109	-1.12533	0.0308034	0.850492
60	1.46004	-1.09552	0.253232	0.931364
61	1.46004	-1.09552	0.253232	0.931364
62	1.46004	-1.09552	0.253232	0.931364
63	1.46004	-1.09552	0.253232	0.931364
64	1.40907	-0.388091	0.807052	1.0879
65	1.76244	1.08064	0.882211	1.07708
66	1.76244	1.08064	0.882211	1.07708
67	1.76244	1.08064	0.882211	1.07708
68	1.18501	1.10536	0.102817	0.414566
69	1.00659	0.0669549	0.983857	0.2019
70	1.19328	0.601048	0.94298	-0.416481
71	1.19328	0.601048	0.94298	-0.416481
72	1.34369	-0.311994	0.946613	0.901164
73	0.751722	-0.42432	0.326579	0.527622
74	0.751722	-0.42432	0.326579	0.527622
75	1.39611	0.283403	0.171521	1.35624
76	1.28795	0.756472	0.572343	0.871194
77	1.28795	0.756472	0.572343	0.871194
78	1.28795	0.756472	0.572343	0.871194
79	1.42238	1.12976	0.696959	0.510942
80	1.42238	1.12976	0.696959	0.510942
81	0.888023	0.469946	-0.36226	0.660684
82	0.888023	0.469946	-0.36226	0.660684
83	0.888023	0.469946	-0.36226	0.660684
84	0.888023	0.469946	-0.36226	0.660684
85	0.888023	0.469946	-0.36226	0.660684
86	0.844597	0.422801	0.723649	-0.104472
87	0.728252	-0.342009	0.177485	0.617965
88	0.728252	-0.342009	0.177485	0.617965
89	0.906272	0.513079	0.704987	0.247127
90	0.906272	0.513079	0.704987	0.247127
91	0.906272	0.513079	0.704987	0.247127
92	1.21403	0.042039	0.375919	1.1536
93	1.23797	0.316105	0.517343	1.07935
94	0.946706	0.564037	0.398123	0.647775
95	0.946706	0.564037	0.398123	0.647775
96	0.946706	0.564037	0.398123	0.647775
97	0.946706	0.564037	0.398123	0.647775
98	0.946706	0.564037	0.398123	0.647775
99	0.946706	0.564037	0.398123	0.647775
100	0.844524	0.239735	0.760829	-0.277284
101	0.844524	0.239735	0.760829	-0.277284
102	0.34405	0.211528	-0.248327	0.109364
103	0.34405	0.211528	-0.248327	0.109364
104	0.34405	0.211528	-0.248327	0.109364
105	0.34405	0.211528	-0.248327	0.109364
106	0.34405	0.211528	-0.248327	0.109364
107	0.34405	0.211528	-0.248327	0.109364
108	0.34405	0.211528	-0.248327	0.109364
109	0.34405	0.211528	-0.248327	0.109364
110	0.34405	0.211528	-0.248327	0.109364
111	0.530795	-0.329766	-0.203388	-0.362809
112	0.530795	-0.329766	-0.203388	-0.362809
113	1.10163	-1.06959	-0.261546	0.0340342
114	1.42735	-0.397501	-1.10355	0.813334
115	1.80051	-1.48201	-0.437157	0.924328
116	1.65437	-1.59587	-0.365436	-0.237922
117	1.65437	-1.59587	-0.365436	-0.237922
118	1.65437	-1.59587	-0.365436	-0.237922
119	1.34524	-0.451766	-1.25257	-0.191438
