1	1.44761	0
2	1.52355	0.0759415
3	1.50042	0.0495748
4	1.52075	0.0405227
5	1.53405	0.0340933
6	1.52053	0.030947
7	1.52209	0.0262014
8	1.51301	0.0244398
9	1.51001	0.0217617
10	1.5135	0.0197745
11	1.50934	0.0183633
12	1.50664	0.0169807
13	1.50609	0.0156296
14	1.50024	0.0156063
15	1.49991	0.0145325
16	1.498	0.0137272
17	1.49591	0.0130631
18	1.49628	0.0123216
19	1.49723	0.0116936
20	1.49899	0.011232
21	1.502	0.0110996
22	1.49929	0.0109245
23	1.50179	0.0107339
24	1.5024	0.0102954
25	1.50221	0.00987681
26	1.50282	0.00950874
27	1.50314	0.00915545
28	1.50462	0.00894522
29	1.50513	0.00864649
30	1.50642	0.00845194
31	1.50823	0.00837298
32	1.5086	0.00811539
33	1.50752	0.00793886
34	1.50807	0.00772154
35	1.5076	0.00751275
36	1.5073	0.0073072
37	1.50627	0.00718053
38	1.50847	0.00732589
39	1.50631	0.00745649
40	1.50631	0.00726769
41	1.50673	0.00710058
42	1.50639	0.00693746
43	1.50612	0.00677991
44	1.50604	0.00662442
45	1.50563	0.00648895
46	1.50616	0.00636879
47	1.50695	0.0062815
48	1.50794	0.00622858
49	1.50726	0.00613811
50	1.50832	0.00610687
51	1.50846	0.00598768
52	1.50865	0.00587448
53	1.50855	0.00576353
54	1.50804	0.0056786
55	1.5087	0.00561277
56	1.50887	0.00551422
57	1.50893	0.005417
58	1.50917	0.00532839
59	1.51048	0.00539683
60	1.51054	0.00530648
61	1.51114	0.00525365
62	1.51062	0.00519472
63	1.51117	0.00514076
64	1.51087	0.00506849
65	1.5097	0.0051247
66	1.50852	0.00518328
67	1.50925	0.00515762
68	1.50919	0.00508163
69	1.50903	0.00500989
70	1.50816	0.00501376
71	1.50802	0.00494464
72	1.50806	0.00487565
73	1.50729	0.00486917
74	1.50671	0.0048377
75	1.50559	0.00490227
76	1.50546	0.00483923
77	1.50604	0.00481078
78	1.5056	0.0047685
79	1.50558	0.00470783
80	1.50523	0.0046611
81	1.50546	0.00460878
82	1.5053	0.00455499
83	1.50552	0.00450491
84	1.50567	0.00445371
85	1.50571	0.00440114
86	1.50605	0.00436277
87	1.50514	0.00440747
88	1.50527	0.00435922
89	1.50528	0.00430996
90	1.50562	0.00427561
91	1.5057	0.00422904
92	1.50605	0.00419771
93	1.50561	0.0041756
94	1.50501	0.00417509
95	1.50466	0.00414567
96	1.50432	0.00411573
97	1.50439	0.00407362
98	1.5046	0.00403733
99	1.50444	0.00399947
100	1.50526	0.0040428
